"Timestamp","TZ","TA_1_2_1","RH_1_2_1","PPFD_1_2_1","PPFD_1_2_1_AV","PPFD_1_2_1_SD","PPFDr_1_2_1","PPFDr_1_2_1_AV","PPFDr_1_2_1_SD","SWin_1_2_1","SWout_1_2_1","LWin_1_2_V","LWout_1_2_V","TA_2_2_1","LWin_1_2_1","LWout_1_2_1","Rn_1_2_1","PPFD_1_1_1","PPFD_1_1_1_AV","PPFD_1_1_1_SD","PPFDd_1_1_1","PPFDd_1_1_1_AV","PPFDd_1_1_1_SD","2SERIAL (State)","2SERIAL (State)","2SERIAL (State)","2SERIAL (State)","posX","posY","P_2_1_2","1256CV"
2025/06/04 23:46:00.136,n,17.021602,90.82372,-0.105076,-0.122334,0.064957,-0.176891,-0.182275,0.071513,-6.608309,-2.539414,-0.573624,-0.113907,17.865208,357.05208,396.55732,-4.528612,2200.1636,2184.6736,28.628656,OverRange,OverRange,OverRange,0,0,0,0,0.73,-1.24,0,0
2025/06/04 23:47:00.135,n,16.866374,93.173424,-0.035025,-0.116497,0.084375,0.035378,-0.029482,0.096022,-6.832164,-2.6246,-0.560219,-0.10601,17.831582,358.02368,397.0706,-4.661773,2060.705,2109.0918,62.025804,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.25,0,0
2025/06/04 23:48:00.137,n,16.894162,93.793104,0,-0.075634,0.074302,-0.176891,-0.06486,0.090659,-6.582611,-2.639523,-0.547516,-0.101974,17.79903,358.94084,397.24732,-4.38863,2099.7364,2092.826,44.095352,OverRange,OverRange,OverRange,0,0,0,0,0.73,-1.24,0,0
2025/06/04 23:49:00.137,n,16.979168,93.981096,-0.140101,-0.07005,0.091335,-0.106135,-0.06486,0.064914,-6.044101,-2.325516,-0.536232,-0.097939,17.773038,359.77168,397.46052,-4.156879,2072.7964,2098.6048,24.617068,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.24,0,0
2025/06/04 23:50:00.139,n,17.183418,93.657552,-0.105076,-0.087309,0.078627,-0.106135,-0.112031,0.052075,-5.204643,-1.940003,-0.525208,-0.093735,17.756796,360.63472,397.74324,-3.696113,2152.0146,2175.5022,19.939908,OverRange,OverRange,OverRange,0,0,0,0,0.73,-1.24,0,0
2025/06/04 23:51:00.143,n,17.402168,92.297304,-0.140101,-0.099238,0.074848,-0.106135,-0.135617,0.041359,-4.600461,-1.583092,-0.518837,-0.092682,17.744828,361.119,397.76992,-3.443524,2224.6972,2210.1204,23.605084,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.25,0,0
2025/06/04 23:52:00.134,n,17.429852,91.258784,-0.243654,-0.273095,0.070923,-0.21227,-0.205604,0.081228,-4.534789,-1.497906,-0.517426,-0.100746,17.732924,361.17448,396.98712,-3.453562,2182.4404,2259.867,50.860592,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.25,0,0
2025/06/04 23:53:00.134,n,17.317256,91.49628,-0.313704,-0.226902,0.065123,-0.176891,-0.176635,0.058648,-4.731805,-1.640297,-0.502045,-0.094604,17.720988,362.4384,397.46596,-3.498948,2289.8842,2271.4122,25.565602,OverRange,OverRange,OverRange,0,0,0,0,0.73,-1.25,0,0
2025/06/04 23:54:00.134,n,17.48664,92.112112,-0.41878,-0.314465,0.076741,-0.281488,-0.246879,0.062947,-3.997421,-1.012283,-0.482979,-0.089699,17.732728,364.15324,397.9672,-3.378418,2342.0654,2304.4698,27.378824,OverRange,OverRange,OverRange,0,0,0,0,0.73,-1.24,0,0
2025/06/04 23:55:00.135,n,17.595966,91.38512,0.210151,0.274364,0.064266,0.141513,0.112031,0.112804,-3.498886,-0.927097,-0.472374,-0.090927,17.731682,365.06484,397.85232,-2.953235,2415.545,2412.5046,11.419282,OverRange,OverRange,OverRange,0,0,0,0,0.73,-1.25,0,0
