"Timestamp","TZ","Calculation_8","Reference_9"
2025/04/05 00:00:07.691,n,7.578061,7.578061
2025/04/05 00:30:07.718,n,6.020236,6.020236
2025/04/05 01:00:07.503,n,4.919376,4.919376
2025/04/05 01:30:07.492,n,4.186927,4.186927
2025/04/05 02:00:07.485,n,3.619899,3.619899
2025/04/05 02:30:08.217,n,3.751553,3.751553
2025/04/05 03:00:07.503,n,2.630019,2.630019
2025/04/05 03:30:08.171,n,1.774886,1.774886
2025/04/05 04:00:07.559,n,1.649994,1.649994
2025/04/05 04:30:07.569,n,0.866876,0.866876
2025/04/05 05:00:07.781,n,0.782863,0.782863
2025/04/05 05:30:07.481,n,0.448959,0.448959
2025/04/05 06:00:08.188,n,0.577663,0.577663
2025/04/05 06:30:07.693,n,1.628112,1.628112
2025/04/05 07:00:07.489,n,2.228151,2.228151
2025/04/05 07:30:07.502,n,4.400428,4.400428
2025/04/05 08:00:07.464,n,6.717905,6.717905
2025/04/05 08:30:07.477,n,8.056466,8.056466
2025/04/05 09:00:07.486,n,9.831418,9.831418
2025/04/05 09:30:07.484,n,9.923784,9.923784
2025/04/05 10:00:07.499,n,11.082708,11.082708
2025/04/05 10:30:07.493,n,10.71849,10.71849
2025/04/05 11:00:08.156,n,9.981236,9.981236
2025/04/05 11:30:07.701,n,11.666246,11.666246
2025/04/05 12:00:07.492,n,10.258304,10.258304
2025/04/05 12:30:07.551,n,10.221904,10.221904
2025/04/05 13:00:07.496,n,10.099264,10.099264
2025/04/05 13:30:07.489,n,9.979282,9.979282
2025/04/05 14:00:07.498,n,10.662394,10.662394
2025/04/05 14:30:07.779,n,10.089584,10.089584
2025/04/05 15:00:07.480,n,10.154164,10.154164
2025/04/05 15:30:07.554,n,9.847882,9.847882
2025/04/05 16:00:08.181,n,6.89989,6.89989
2025/04/05 16:30:07.518,n,7.809344,7.809344
2025/04/05 17:00:07.487,n,6.531945,6.531945
2025/04/05 17:30:08.181,n,4.866655,4.866655
2025/04/05 18:00:07.472,n,3.686197,3.686197
2025/04/05 18:30:07.481,n,2.429258,2.429258
2025/04/05 19:00:07.477,n,1.662363,1.662363
2025/04/05 19:30:08.154,n,1.145305,1.145305
2025/04/05 20:00:08.149,n,0.881255,0.881255
2025/04/05 20:30:07.532,n,-0.034961,-0.034961
2025/04/05 21:00:07.690,n,-0.89277,-0.89277
2025/04/05 21:30:08.142,n,-0.744532,-0.744532
2025/04/05 22:00:07.483,n,-0.638105,-0.638105
2025/04/05 22:30:07.487,n,-0.305569,-0.305569
2025/04/05 23:00:07.457,n,-0.617891,-0.617891
2025/04/05 23:30:07.454,n,-1.568668,-1.568668
