"Timestamp","TZ","Calculation_8","Reference_9"
2025/04/10 00:00:07.501,n,7.827231,7.827231
2025/04/10 00:30:07.700,n,5.24965,5.24965
2025/04/10 01:00:07.500,n,4.017589,4.017589
2025/04/10 01:30:08.168,n,3.715806,3.715806
2025/04/10 02:00:07.485,n,3.692645,3.692645
2025/04/10 02:30:07.504,n,3.041725,3.041725
2025/04/10 03:00:07.504,n,2.443984,2.443984
2025/04/10 03:30:07.504,n,2.022656,2.022656
2025/04/10 04:00:07.552,n,1.333009,1.333009
2025/04/10 04:30:07.644,n,1.063508,1.063508
2025/04/10 05:00:07.501,n,-0.133796,-0.133796
2025/04/10 05:30:07.504,n,-0.790973,-0.790973
2025/04/10 06:00:08.482,n,-0.59494,-0.59494
2025/04/10 06:30:08.192,n,1.770179,1.770179
2025/04/10 07:00:07.790,n,3.68428,3.68428
2025/04/10 07:30:07.497,n,5.678271,5.678271
2025/04/10 08:00:07.502,n,7.450717,7.450717
2025/04/10 08:30:07.509,n,8.401932,8.401932
2025/04/10 09:00:07.520,n,10.087044,10.087044
2025/04/10 09:30:07.800,n,10.202442,10.202442
2025/04/10 10:00:07.509,n,10.613572,10.613572
2025/04/10 10:30:08.144,n,11.556528,11.556528
2025/04/10 11:00:07.468,n,11.643014,11.643014
2025/04/10 11:30:07.480,n,11.85583,11.85583
2025/04/10 12:00:07.483,n,13.501334,13.501334
2025/04/10 12:30:07.633,n,13.350518,13.350518
2025/04/10 13:00:07.471,n,13.856574,13.856574
2025/04/10 13:30:07.687,n,13.550538,13.550538
2025/04/10 14:00:07.509,n,14.253276,14.253276
2025/04/10 14:30:07.494,n,14.04253,14.04253
2025/04/10 15:00:07.468,n,13.188848,13.188848
2025/04/10 15:30:07.475,n,13.350518,13.350518
2025/04/10 16:00:07.456,n,13.90075,13.90075
2025/04/10 16:30:07.480,n,13.50591,13.50591
2025/04/10 17:00:08.154,n,12.747632,12.747632
2025/04/10 17:30:08.164,n,12.090684,12.090684
2025/04/10 18:00:08.176,n,10.902962,10.902962
2025/04/10 18:30:08.166,n,10.089924,10.089924
2025/04/10 19:00:07.483,n,8.595408,8.595408
2025/04/10 19:30:07.482,n,7.309756,7.309756
2025/04/10 20:00:07.706,n,5.972552,5.972552
2025/04/10 20:30:07.636,n,5.20365,5.20365
2025/04/10 21:00:08.253,n,4.855444,4.855444
2025/04/10 21:30:08.169,n,5.333071,5.333071
2025/04/10 22:00:07.476,n,6.964446,6.964446
2025/04/10 22:30:07.880,n,8.402974,8.402974
2025/04/10 23:00:07.483,n,9.052966,9.052966
2025/04/10 23:30:07.487,n,10.140464,10.140464
