"Timestamp","TZ","TA_1_2_1","RH_1_2_1","PPFD_1_2_1","PPFD_1_2_1_AV","PPFD_1_2_1_SD","PPFDr_1_2_1","PPFDr_1_2_1_AV","PPFDr_1_2_1_SD","SWin_1_2_1","SWout_1_2_1","LWin_1_2_V","LWout_1_2_V","TA_2_2_1","LWin_1_2_1","LWout_1_2_1","Rn_1_2_1","PPFD_1_1_1","PPFD_1_1_1_AV","PPFD_1_1_1_SD","PPFDd_1_1_1","PPFDd_1_1_1_AV","PPFDd_1_1_1_SD","2SERIAL (State)","2SERIAL (State)","2SERIAL (State)","2SERIAL (State)","posX","posY","P_2_1_2","1256CV"
2025/04/12 23:46:00.153,n,7.654042,89.146904,-0.036548,0.010152,0.107765,0.141513,0.094342,0.076426,-4.702681,-0.057205,-0.725998,-0.073891,7.527022,289.09034,345.33056,-5.297583,OverRange,OverRange,OverRange,2949.875,2867.5168,53.807064,0,0,0,0,0.71,-1.08,0,0
2025/04/12 23:47:00.139,n,7.685536,89.195,0.173603,0.226141,0.112409,0.21227,0.21227,0.04475,-4.491959,0.171616,-0.731133,-0.081795,7.525884,288.64054,344.62296,-5.312913,OverRange,OverRange,OverRange,2933.0234,2904.907,19.078784,0,0,0,0,0.73,-1.09,0,0
2025/04/12 23:48:00.144,n,7.597744,89.41868,0.383754,0.231978,0.124656,0.21227,0.235855,0.042845,-4.531934,0.271725,-0.727951,-0.074234,7.520355,288.88804,345.26672,-5.457375,OverRange,OverRange,OverRange,2917.9252,2885.24,17.753872,0,0,0,0,0.71,-1.07,0,0
2025/04/12 23:49:00.143,n,7.655751,89.117312,0.523855,0.319541,0.120145,0.353783,0.347886,0.052075,-4.61074,0.157314,-0.725998,-0.078629,7.51478,289.02896,344.8484,-5.415424,OverRange,OverRange,OverRange,2896.02,2915.1992,14.669698,0,0,0,0,0.7,-1.07,0,0
2025/04/12 23:50:00.146,n,7.682217,89.011744,0.103553,0.296191,0.182333,0.389161,0.359679,0.047024,-4.61074,0.228821,-0.731491,-0.082848,7.509283,288.52624,344.4462,-5.488204,OverRange,OverRange,OverRange,2919.7304,2905.3348,23.340952,0,0,0,0,0.71,-1.08,0,0
2025/04/12 23:51:00.147,n,7.657315,89.56824,0.348729,0.284516,0.08114,0.318404,0.324301,0.060936,-4.5188,0.343231,-0.731316,-0.076874,7.504844,288.51922,344.95452,-5.516473,OverRange,OverRange,OverRange,2923.9542,2917.5594,17.798876,0,0,0,0,0.71,-1.05,0,0
2025/04/12 23:52:00.135,n,7.683876,89.008664,0.033502,0.150253,0.135953,0.318404,0.259441,0.065871,-4.689546,0.185917,-0.728828,-0.075996,7.501511,288.71772,345.01576,-5.528295,OverRange,OverRange,OverRange,2928.003,2895.2844,20.01999,0,0,0,0,0.72,-1.07,0,0
2025/04/12 23:53:00.135,n,7.617565,89.243096,-0.071573,0.062944,0.154012,0.21227,0.218166,0.034784,-4.637009,0.271725,-0.729363,-0.074768,7.492649,288.62698,345.08032,-5.563328,OverRange,OverRange,OverRange,2956.5166,2914.9284,24.314604,0,0,0,0,0.78,-1.06,0,0
2025/04/12 23:54:00.137,n,7.664002,89.086304,0.208628,0.150253,0.084835,0.21227,0.218166,0.047023,-4.663277,0.256802,-0.732193,-0.077751,7.482667,288.33216,344.7654,-5.574521,OverRange,OverRange,OverRange,2916.1074,2912.9628,9.077446,0,0,0,0,0.78,-1.09,0,0
2025/04/12 23:55:00.141,n,7.634167,89.187232,0.173603,0.016244,0.090604,0.176891,0.12972,0.069567,-4.689546,0.143013,-0.731491,-0.081093,7.474928,288.354,344.4298,-5.482958,OverRange,OverRange,OverRange,2937.23,2915.2054,17.251088,0,0,0,0,0.71,-1.08,0,0
