"Timestamp","TZ","TA_1_2_1","RH_1_2_1","PPFD_1_2_1","PPFD_1_2_1_AV","PPFD_1_2_1_SD","PPFDr_1_2_1","PPFDr_1_2_1_AV","PPFDr_1_2_1_SD","SWin_1_2_1","SWout_1_2_1","LWin_1_2_V","LWout_1_2_V","TA_2_2_1","LWin_1_2_1","LWout_1_2_1","Rn_1_2_1","PPFD_1_1_1","PPFD_1_1_1_AV","PPFD_1_1_1_SD","PPFDd_1_1_1","PPFDd_1_1_1_AV","PPFDd_1_1_1_SD","2SERIAL (State)","2SERIAL (State)","2SERIAL (State)","2SERIAL (State)","posX","posY","P_2_1_2","1256CV"
2025/04/06 23:46:00.136,n,1.553291,56.777476,0.105076,0.017513,0.065526,0.176891,0.088446,0.066187,-4.29837,-2.432465,-0.349686,-0.06675,2.575106,297.45936,321.78088,-2.148842,1466.9072,1214.7964,153.18942,1816.7786,1559.7066,164.09938,0,0,0,0,0.76,-1.09,0,0
2025/04/06 23:47:00.135,n,1.563397,56.65492,0.175126,0.122588,0.048279,0.283026,0.253544,0.075602,-4.469688,-2.418163,-0.387848,-0.06974,2.567281,294.12098,321.47812,-2.369632,1442.5638,1340.4152,82.635344,1792.3542,1678.9124,84.01428,0,0,0,0,0.76,-1.1,0,0
2025/04/06 23:48:00.135,n,1.645428,56.566688,0.280202,0.186801,0.098237,0.353783,0.300715,0.053654,-4.456554,-2.203644,-0.390129,-0.07238,2.551581,293.84894,321.16898,-2.570659,862.3036,1018.55,157.79132,1197.1258,1359.625,159.90998,0,0,0,0,0.76,-1.09,0,0
2025/04/06 23:49:00.137,n,1.62199,56.61244,0.280202,0.239339,0.046554,0.424539,0.359679,0.052075,-4.495957,-2.16074,-0.400528,-0.069038,2.540409,292.8963,321.41268,-2.666707,925.86368,820.57056,52.35026,1255.6566,1140.3136,57.928404,0,0,0,0,0.76,-1.09,0,0
2025/04/06 23:50:00.138,n,1.585125,56.731728,0.280202,0.303552,0.052732,0.353783,0.371472,0.076698,-4.746081,-2.246548,-0.428543,-0.07132,2.520277,290.37716,321.11438,-2.856757,1369.3182,1229.118,115.36118,1710.8166,1553.0624,131.00382,0,0,0,0,0.76,-1.09,0,0
2025/04/06 23:51:00.142,n,1.508125,57.181924,0.210151,0.239339,0.086977,0.353783,0.377368,0.065871,-5.00934,-2.203644,-0.477043,-0.074486,2.503472,286.10192,320.75344,-3.208254,953.74496,1168.0574,175.40866,1316.8088,1518.1332,161.3239,0,0,0,0,0.77,-1.08,0,0
2025/04/06 23:52:00.135,n,1.533222,57.140908,0.175126,0.128426,0.078839,0.247648,0.253544,0.056679,-5.088146,-2.117214,-0.49276,-0.075012,2.483323,284.6467,320.61106,-3.38868,994.64048,820.28488,86.509536,1264.2586,1128.9344,69.258208,0,0,0,0,0.76,-1.09,0,0
2025/04/06 23:53:00.135,n,1.538204,57.03114,0.07005,0.093401,0.095707,0.21227,0.235855,0.036539,-5.312002,-2.102913,-0.478104,-0.073425,2.45754,285.79206,320.62948,-3.613767,1142.8646,1217.397,71.237632,1481.1898,1514.307,79.005064,0,0,0,0,0.75,-1.1,0,0
2025/04/06 23:54:00.135,n,1.509785,57.060636,0.07005,0.122588,0.079098,0.141513,0.200477,0.057772,-5.272599,-2.07431,-0.435059,-0.076424,2.437424,289.42016,320.26774,-3.556924,1041.1136,930.21952,75.467872,1405.6498,1275.5254,81.747168,0,0,0,0,0.76,-1.09,0,0
2025/04/06 23:55:00.136,n,1.548309,56.937632,-0.035025,0.099238,0.074848,0.176891,0.19458,0.053654,-4.996206,-1.9599,-0.398056,-0.074486,2.417259,292.52532,320.34408,-3.359876,1100.4774,1191.7624,108.7189,1472.0682,1535.2106,102.51926,0,0,0,0,0.76,-1.09,0,0
2025/04/06 23:56:00.136,n,1.56506,56.867176,0,0.081725,0.052732,0.141513,0.182788,0.056679,-4.904265,-1.974823,-0.405273,-0.073959,2.40721,291.85322,320.34304,-3.260756,1191.8906,1012.664,111.1706,1544.4066,1359.8398,112.5913,0,0,0,0,0.76,-1.09,0,0
2025/04/06 23:57:00.136,n,1.511444,56.965516,0,-0.011675,0.036174,0.176891,0.176891,0.059199,-4.904265,-2.017105,-0.435944,-0.075363,2.389253,289.11492,320.13324,-3.24774,1111.355,1129.3788,112.3272,1447.9994,1454.5474,95.586608,0,0,0,0,0.76,-1.1,0,0
2025/04/06 23:58:00.214,n,1.561688,56.862244,-0.035025,-0.02335,0.061336,0.035378,0.094342,0.048336,-4.877425,-2.002804,-0.463806,-0.076065,2.371361,286.61984,319.98606,-3.262362,992.1908,905.37432,53.763372,1366.8016,1260.7812,62.528392,0,0,0,0,0.75,-1.1,0,0
2025/04/06 23:59:00.137,n,1.539959,56.980264,-0.140101,-0.064213,0.067977,0.070757,0.041275,0.047023,-4.956803,-2.045708,-0.47493,-0.081345,2.346683,285.5405,319.40008,-3.30468,937.702,1077.6746,124.49136,1282.9744,1404.1438,109.36728,0,0,0,0,0.76,-1.09,0,0
2025/04/07 00:00:07.036,n,1.46452,57.083584,0,-0.052538,0.048279,0.106135,0.076653,0.075602,-4.904265,-2.089233,-0.475632,-0.077126,2.328808,285.39498,319.69,-3.213538,1207.2612,978.52688,155.40786,1562.1976,1318.294,165.38258,0,0,0,0,0.75,-1.1,0,0
2025/04/07 00:01:00.134,n,1.461201,57.24252,-0.07005,-0.128426,0.057196,-0.070757,-0.058964,0.048336,-5.088146,-2.146439,-0.487282,-0.07888,2.307492,284.2862,319.43314,-3.350109,1175.535,1071.9,120.44004,1531.1668,1429.1982,103.59826,0,0,0,0,0.75,-1.1,0,0
2025/04/07 00:02:00.135,n,1.392498,57.533972,-0.140101,-0.116751,0.047854,-0.106135,-0.017689,0.073362,-5.206927,-2.203644,-0.507774,-0.079941,2.289567,282.42858,319.25406,-3.431117,855.17128,928.15552,122.23748,1229.8412,1278.2194,96.13532,0,0,0,0,0.76,-1.09,0,0
2025/04/07 00:03:00.135,n,1.419258,57.548716,-0.210151,-0.186801,0.042418,-0.106135,-0.112031,0.052075,-5.180087,-2.060009,-0.518372,-0.082756,2.26148,281.37866,318.87082,-3.555693,1244.9642,1072.276,161.54256,1599.5588,1409.0564,151.79132,0,0,0,0,0.75,-1.09,0,0
2025/04/07 00:04:00.135,n,1.357246,57.821864,-0.105076,-0.128426,0.078839,-0.141513,-0.082549,0.094047,-5.259465,-2.203644,-0.510773,-0.083099,2.239174,281.93036,318.73468,-3.483494,1180.4868,1000.9504,157.81826,1521.369,1358.2388,130.93968,0,0,0,0,0.76,-1.09,0,0
2025/04/07 00:05:00.135,n,1.429318,57.77284,-0.140101,-0.122588,0.048279,-0.035378,-0.076653,0.056679,-5.21949,-2.231625,-0.517311,-0.079582,2.214724,281.24896,318.93128,-3.425594,817.91736,891.21592,137.11602,1196.0614,1234.8414,112.66944,0,0,0,0,0.74,-1.09,0,0
2025/04/07 00:06:00.136,n,1.328732,58.114492,-0.210151,-0.163451,0.057196,-0.141513,-0.076653,0.052075,-5.417077,-2.418163,-0.503708,-0.077827,2.189058,282.3042,318.96558,-3.424794,1000.0082,1000.9728,140.82366,1324.2054,1337.1666,113.30226,0,0,0,0,0.77,-1.09,0,0
2025/04/07 00:07:00.136,n,1.177898,58.84076,-0.210151,-0.239339,0.060327,-0.106135,-0.117928,0.061954,-5.588395,-2.60408,-0.451111,-0.078178,2.160079,286.71686,318.79718,-3.357247,1125.4008,1012.694,146.17524,1442.578,1355.2354,111.94016,0,0,0,0,0.75,-1.11,0,0
2025/04/07 00:08:00.140,n,1.147625,59.1015,-0.210151,-0.268527,0.065213,-0.247648,-0.182788,0.041359,-5.377674,-2.69051,-0.379745,-0.075363,2.130061,292.74838,318.90528,-2.991546,1083.331,977.2192,152.22582,1429.87,1329.2366,120.8015,0,0,0,0,0.75,-1.08,0,0
2025/04/07 00:09:00.140,n,1.157734,59.16498,-0.280202,-0.245176,0.062655,-0.141513,-0.182788,0.041359,-4.929963,-2.60408,-0.308228,-0.070084,2.11217,298.85046,319.28956,-2.564026,1119.7714,959.75944,137.5947,1432.1034,1299.0386,108.52926,0,0,0,0,0.76,-1.09,0,0
2025/04/07 00:10:00.136,n,1.098995,59.194324,-0.420302,-0.350252,0.049533,-0.247648,-0.27713,0.026632,-4.561629,-2.589779,-0.249367,-0.067627,2.091034,303.84216,319.40768,-2.15359,1179.4764,1248.1838,82.879432,1522.9208,1591.4372,82.660752,0,0,0,0,0.76,-1.08,0,0
2025/04/07 00:11:00.135,n,1.159393,59.054236,-0.490353,-0.367765,0.075933,-0.318404,-0.265337,0.043329,-4.127623,-2.461067,-0.226845,-0.066399,2.076536,305.7219,319.44824,-1.827002,897.51304,1148.0308,162.44354,1293.079,1509.1516,132.55414,0,0,0,0,0.75,-1.1,0,0
2025/04/07 00:12:00.136,n,1.162716,59.088468,-0.350252,-0.42614,0.071495,-0.353783,-0.336093,0.037105,-3.746155,-2.432465,-0.200989,-0.06411,2.067608,307.9163,319.60922,-1.450569,1298.9886,1180.245,140.3567,1651.9212,1499.515,143.12862,0,0,0,0,0.76,-1.09,0,0
2025/04/07 00:13:00.137,n,1.135906,59.083536,-0.455328,-0.467003,0.028598,-0.530674,-0.377368,0.096672,-3.706752,-2.461067,-0.176559,-0.065697,2.065383,310.01898,319.45774,-1.356547,1246.0648,1020.9242,138.33728,1626.551,1545.5824,159.71162,0,0,0,0,0.76,-1.08,0,0
2025/04/07 00:14:00.136,n,1.125897,59.14706,-0.560403,-0.513703,0.042418,-0.495296,-0.448125,0.057773,-3.562273,-2.561176,-0.160927,-0.062881,2.063159,311.36094,319.69738,-1.099142,797.96616,997.27432,158.82318,1190.9872,1389.4802,148.0993,0,0,0,0,0.75,-1.1,0,0
2025/04/07 00:15:00.136,n,1.120819,59.168252,-0.595428,-0.519541,0.046554,-0.495296,-0.465814,0.068661,-3.417795,-2.48967,-0.153549,-0.062355,2.064248,312.00416,319.74918,-1.01932,1297.9418,1006.0662,252.72792,1618.699,1328.2778,233.87902,0,0,0,0,0.76,-1.09,0,0
2025/04/07 00:16:00.139,n,1.149334,59.068884,-0.595428,-0.548728,0.100704,-0.60143,-0.465814,0.108275,-3.40409,-2.475369,-0.150215,-0.063759,2.070936,312.32418,319.65612,-1.015178,850.26696,1085.0282,156.47334,1268.5472,1442.7706,118.03304,0,0,0,0,0.75,-1.09,0,0
2025/04/07 00:17:00.141,n,1.130879,59.098232,-0.560403,-0.577916,0.087913,-0.636809,-0.512985,0.079896,-3.40409,-2.546875,-0.151978,-0.063057,2.0754,312.19294,319.73966,-0.946135,1038.5722,967.57792,117.7888,1426.7084,1331.3332,108.27928,0,0,0,0,0.75,-1.09,0,0
