"Timestamp","TZ","TA_1_2_1","RH_1_2_1","PPFD_1_2_1","PPFD_1_2_1_AV","PPFD_1_2_1_SD","PPFDr_1_2_1","PPFDr_1_2_1_AV","PPFDr_1_2_1_SD","SWin_1_2_1","SWout_1_2_1","LWin_1_2_V","LWout_1_2_V","TA_2_2_1","LWin_1_2_1","LWout_1_2_1","Rn_1_2_1","PPFD_1_1_1","PPFD_1_1_1_AV","PPFD_1_1_1_SD","PPFDd_1_1_1","PPFDd_1_1_1_AV","PPFDd_1_1_1_SD","2SERIAL (State)","2SERIAL (State)","2SERIAL (State)","2SERIAL (State)","posX","posY","P_2_1_2","1256CV"
2025/05/19 23:46:00.141,n,9.50715,95.09004,-0.245176,-0.233755,0.048154,-0.035378,-0.134591,0.068242,-4.33035,-2.471016,-0.305237,-0.06855,10.49559,340.61324,360.92984,-2.09602,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.71,-1.19,0,0
2025/05/19 23:47:00.143,n,9.51711,95.116264,-0.105076,-0.088324,0.095757,0.036916,-0.010511,0.053403,-4.317786,-2.428112,-0.302948,-0.068733,10.492318,340.79432,360.89664,-2.123889,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.72,-1.2,0,0
2025/05/19 23:48:00.144,n,9.571602,94.9836,-0.071573,0.01066,0.072254,0.106135,0.11844,0.019064,-4.21214,-2.342304,-0.304176,-0.068733,10.4835,340.64244,360.851,-2.105279,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.71,-1.19,0,0
2025/05/19 23:49:00.147,n,9.508808,94.849368,0.033502,0.080456,0.064834,0.070757,0.124337,0.037406,-4.278383,-2.385208,-0.302773,-0.069603,10.476924,340.72992,360.73984,-2.126344,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.71,-1.2,0,0
2025/05/19 23:50:00.148,n,9.531952,94.992872,-0.071573,0.057106,0.118995,0.070757,0.142538,0.044757,-4.251543,-2.328003,-0.304535,-0.068909,10.469244,340.53772,360.76172,-2.159166,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.71,-1.2,0,0
2025/05/19 23:51:00.150,n,9.497234,95.08384,-0.071573,0.069289,0.094665,0.070757,0.118184,0.036742,-4.409727,-2.413189,-0.306465,-0.069962,10.46153,340.33076,360.62824,-2.233041,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.72,-1.19,0,0
2025/05/19 23:52:00.136,n,9.46579,95.13936,-0.036548,0.004822,0.056623,0.106135,0.088958,0.037114,-4.369753,-2.385208,-0.312103,-0.071007,10.453834,339.80324,360.4956,-2.225641,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.73,-1.19,0,0
2025/05/19 23:53:00.139,n,9.45593,95.287352,-0.071573,-0.047969,0.072547,-0.035378,0.000256,0.070451,-4.501668,-2.627709,-0.309982,-0.07119,10.44612,339.94676,360.4394,-2.112752,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.72,-1.19,0,0
2025/05/19 23:54:00.140,n,9.462522,95.259664,-0.105076,-0.163959,0.048008,0,-0.028713,0.075823,-4.488533,-2.428112,-0.311745,-0.07206,10.437316,339.74884,360.31668,-2.300106,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.71,-1.19,0,0
2025/05/19 23:55:00.143,n,9.480732,95.218016,-0.176649,-0.123603,0.048285,0,-0.06486,0.060936,-4.488533,-2.527599,-0.309105,-0.069435,10.428528,339.93172,360.50432,-2.200604,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.71,-1.19,0,0
2025/05/19 23:56:00.145,n,9.479024,95.202592,-0.315227,-0.163959,0.095338,-0.141513,-0.029226,0.061265,-4.474828,-2.541901,-0.306114,-0.069603,10.418636,340.13932,360.43828,-2.169438,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.71,-1.2,0,0
