"Timestamp","TZ","Calculation_8","Reference_9"
2025/05/23 00:00:07.492,n,6.69913,6.69913
2025/05/23 00:30:08.171,n,7.127992,7.127992
2025/05/23 01:00:07.713,n,6.850928,6.850928
2025/05/23 01:30:07.705,n,7.211817,7.211817
2025/05/23 02:00:07.605,n,6.936012,6.936012
2025/05/23 02:30:07.500,n,6.06246,6.06246
2025/05/23 03:00:07.491,n,5.105412,5.105412
2025/05/23 03:30:07.498,n,4.332249,4.332249
2025/05/23 04:00:07.482,n,3.630099,3.630099
2025/05/23 04:30:07.505,n,4.081653,4.081653
2025/05/23 05:00:07.484,n,5.252688,5.252688
2025/05/23 05:30:07.505,n,6.777938,6.777938
2025/05/23 06:00:07.507,n,8.447192,8.447192
2025/05/23 06:30:07.479,n,10.259768,10.259768
2025/05/23 07:00:07.507,n,11.111304,11.111304
2025/05/23 07:30:07.484,n,12.185454,12.185454
2025/05/23 08:00:07.698,n,13.678738,13.678738
2025/05/23 08:30:07.485,n,13.578828,13.578828
2025/05/23 09:00:07.768,n,13.969,13.969
2025/05/23 09:30:07.709,n,14.01901,14.01901
2025/05/23 10:00:07.486,n,15.030342,15.030342
2025/05/23 10:30:07.531,n,15.10673,15.10673
2025/05/23 11:00:07.484,n,14.590492,14.590492
2025/05/23 11:30:07.474,n,15.09961,15.09961
2025/05/23 12:00:07.551,n,16.324884,16.324884
2025/05/23 12:30:08.404,n,12.943072,12.943072
2025/05/23 13:00:07.475,n,14.029142,14.029142
2025/05/23 13:30:07.580,n,16.418742,16.418742
2025/05/23 14:00:07.474,n,17.096688,17.096688
2025/05/23 14:30:07.694,n,15.541334,15.541334
2025/05/23 15:00:07.531,n,16.548594,16.548594
2025/05/23 15:30:07.487,n,15.706944,15.706944
2025/05/23 16:00:07.501,n,10.218666,10.218666
2025/05/23 16:30:07.496,n,9.584594,9.584594
2025/05/23 17:00:08.426,n,8.39315,8.39315
2025/05/23 17:30:07.508,n,9.690082,9.690082
2025/05/23 18:00:07.509,n,11.514158,11.514158
2025/05/23 18:30:07.494,n,11.809108,11.809108
2025/05/23 19:00:08.175,n,10.306484,10.306484
2025/05/23 19:30:07.508,n,9.100108,9.100108
2025/05/23 20:00:08.182,n,8.85275,8.85275
2025/05/23 20:30:07.505,n,7.815669,7.815669
2025/05/23 21:00:07.489,n,7.348922,7.348922
2025/05/23 21:30:07.493,n,6.394628,6.394628
2025/05/23 22:00:08.191,n,5.036195,5.036195
2025/05/23 22:30:07.500,n,4.519244,4.519244
2025/05/23 23:00:07.494,n,4.273248,4.273248
2025/05/23 23:30:07.554,n,3.813484,3.813484
