"Timestamp","TZ","Calculation_8","Reference_9"
2025/05/20 00:00:07.488,n,10.38124,10.38124
2025/05/20 00:30:07.486,n,10.136054,10.136054
2025/05/20 01:00:07.957,n,9.843146,9.843146
2025/05/20 01:30:07.484,n,8.831702,8.831702
2025/05/20 02:00:07.480,n,8.148703,8.148703
2025/05/20 02:30:08.170,n,7.465661,7.465661
2025/05/20 03:00:07.493,n,6.750057,6.750057
2025/05/20 03:30:07.498,n,6.295253,6.295253
2025/05/20 04:00:07.503,n,6.015294,6.015294
2025/05/20 04:30:07.504,n,6.305427,6.305427
2025/05/20 05:00:07.691,n,7.584272,7.584272
2025/05/20 05:30:07.548,n,9.070192,9.070192
2025/05/20 06:00:07.482,n,11.256896,11.256896
2025/05/20 06:30:07.483,n,13.08436,13.08436
2025/05/20 07:00:08.217,n,15.193664,15.193664
2025/05/20 07:30:07.482,n,17.568228,17.568228
2025/05/20 08:00:07.472,n,19.146624,19.146624
2025/05/20 08:30:07.474,n,20.22407,20.22407
2025/05/20 09:00:07.690,n,21.241744,21.241744
2025/05/20 09:30:07.491,n,21.656414,21.656414
2025/05/20 10:00:07.491,n,22.728856,22.728856
2025/05/20 10:30:07.478,n,23.37661,23.37661
2025/05/20 11:00:07.475,n,23.855832,23.855832
2025/05/20 11:30:07.466,n,23.854784,23.854784
2025/05/20 12:00:07.484,n,24.752708,24.752708
2025/05/20 12:30:07.550,n,25.26794,25.26794
2025/05/20 13:00:07.683,n,25.140668,25.140668
2025/05/20 13:30:07.479,n,25.30906,25.30906
2025/05/20 14:00:07.533,n,25.572772,25.572772
2025/05/20 14:30:07.461,n,25.763542,25.763542
2025/05/20 15:00:07.480,n,25.174924,25.174924
2025/05/20 15:30:07.473,n,25.416168,25.416168
2025/05/20 16:00:07.475,n,25.124362,25.124362
2025/05/20 16:30:07.485,n,24.58173,24.58173
2025/05/20 17:00:07.666,n,24.010728,24.010728
2025/05/20 17:30:07.474,n,23.550598,23.550598
2025/05/20 18:00:08.176,n,22.744828,22.744828
2025/05/20 18:30:07.480,n,22.05118,22.05118
2025/05/20 19:00:08.171,n,20.949634,20.949634
2025/05/20 19:30:07.786,n,19.252532,19.252532
2025/05/20 20:00:07.476,n,17.76332,17.76332
2025/05/20 20:30:08.176,n,16.58449,16.58449
2025/05/20 21:00:08.216,n,14.603004,14.603004
2025/05/20 21:30:07.503,n,12.753022,12.753022
2025/05/20 22:00:08.184,n,11.534604,11.534604
2025/05/20 22:30:07.842,n,10.767898,10.767898
2025/05/20 23:00:08.162,n,9.927834,9.927834
2025/05/20 23:30:08.211,n,10.278236,10.278236
