"Timestamp","TZ","Calculation_8","Reference_9"
2025/07/14 00:00:07.498,n,15.21625,15.21625
2025/07/14 00:30:07.696,n,14.856894,14.856894
2025/07/14 01:00:07.687,n,14.616982,14.616982
2025/07/14 01:30:07.483,n,14.629364,14.629364
2025/07/14 02:00:07.486,n,14.23065,14.23065
2025/07/14 02:30:07.509,n,13.950544,13.950544
2025/07/14 03:00:07.724,n,14.264092,14.264092
2025/07/14 03:30:07.490,n,14.435948,14.435948
2025/07/14 04:00:07.485,n,13.925476,13.925476
2025/07/14 04:30:07.500,n,14.008276,14.008276
2025/07/14 05:00:07.488,n,14.720634,14.720634
2025/07/14 05:30:07.506,n,15.059624,15.059624
2025/07/14 06:00:07.505,n,17.206774,17.206774
2025/07/14 06:30:07.518,n,17.854248,17.854248
2025/07/14 07:00:07.511,n,18.716756,18.716756
2025/07/14 07:30:07.514,n,20.067968,20.067968
2025/07/14 08:00:07.505,n,22.199466,22.199466
2025/07/14 08:30:07.977,n,24.518696,24.518696
2025/07/14 09:00:07.777,n,26.067922,26.067922
2025/07/14 09:30:07.495,n,28.391678,28.391678
2025/07/14 10:00:07.511,n,27.46593,27.46593
2025/07/14 10:30:07.557,n,25.80512,25.80512
2025/07/14 11:00:07.497,n,28.540892,28.540892
2025/07/14 11:30:07.882,n,28.831056,28.831056
2025/07/14 12:00:07.511,n,28.650784,28.650784
2025/07/14 12:30:07.726,n,29.814184,29.814184
2025/07/14 13:00:07.498,n,29.56314,29.56314
2025/07/14 13:30:07.495,n,29.955866,29.955866
2025/07/14 14:00:07.493,n,29.121868,29.121868
2025/07/14 14:30:08.167,n,28.891324,28.891324
2025/07/14 15:00:08.185,n,28.094254,28.094254
2025/07/14 15:30:07.501,n,26.933326,26.933326
2025/07/14 16:00:08.389,n,24.460434,24.460434
2025/07/14 16:30:07.509,n,25.365214,25.365214
2025/07/14 17:00:07.716,n,25.406594,25.406594
2025/07/14 17:30:08.177,n,24.577056,24.577056
2025/07/14 18:00:08.225,n,21.905088,21.905088
2025/07/14 18:30:07.494,n,19.886162,19.886162
2025/07/14 19:00:07.511,n,19.359554,19.359554
2025/07/14 19:30:07.521,n,19.195174,19.195174
2025/07/14 20:00:07.507,n,18.187882,18.187882
2025/07/14 20:30:07.525,n,17.789998,17.789998
2025/07/14 21:00:07.533,n,17.74848,17.74848
2025/07/14 21:30:08.019,n,17.252328,17.252328
2025/07/14 22:00:07.563,n,16.803686,16.803686
2025/07/14 22:30:07.527,n,16.363092,16.363092
2025/07/14 23:00:07.500,n,16.041644,16.041644
2025/07/14 23:30:07.608,n,15.911794,15.911794
