"Timestamp","TZ","Calculation_8","Reference_9"
2025/05/12 00:00:08.160,n,5.31809,5.31809
2025/05/12 00:30:08.175,n,4.760725,4.760725
2025/05/12 01:00:07.484,n,4.320456,4.320456
2025/05/12 01:30:07.462,n,3.412796,3.412796
2025/05/12 02:00:07.623,n,2.802229,2.802229
2025/05/12 02:30:07.467,n,2.429745,2.429745
2025/05/12 03:00:07.497,n,1.741089,1.741089
2025/05/12 03:30:07.687,n,1.324667,1.324667
2025/05/12 04:00:07.486,n,1.623129,1.623129
2025/05/12 04:30:07.556,n,2.624823,2.624823
2025/05/12 05:00:07.681,n,3.368834,3.368834
2025/05/12 05:30:07.653,n,4.126858,4.126858
2025/05/12 06:00:07.499,n,4.990101,4.990101
2025/05/12 06:30:07.502,n,5.928281,5.928281
2025/05/12 07:00:07.770,n,7.053128,7.053128
2025/05/12 07:30:07.502,n,8.504572,8.504572
2025/05/12 08:00:07.486,n,10.480408,10.480408
2025/05/12 08:30:07.489,n,11.75122,11.75122
2025/05/12 09:00:07.541,n,13.904984,13.904984
2025/05/12 09:30:07.509,n,14.464816,14.464816
2025/05/12 10:00:07.775,n,15.843584,15.843584
2025/05/12 10:30:07.113,n,16.302258,16.302258
2025/05/12 11:00:07.482,n,15.367306,15.367306
2025/05/12 11:30:07.493,n,16.571122,16.571122
2025/05/12 12:00:07.487,n,15.53757,15.53757
2025/05/12 12:30:07.566,n,16.89172,16.89172
2025/05/12 13:00:07.478,n,16.81285,16.81285
2025/05/12 13:30:07.688,n,16.66238,16.66238
2025/05/12 14:00:07.492,n,17.021724,17.021724
2025/05/12 14:30:07.468,n,16.925174,16.925174
2025/05/12 15:00:07.704,n,17.195718,17.195718
2025/05/12 15:30:07.472,n,16.322732,16.322732
2025/05/12 16:00:07.489,n,16.002314,16.002314
2025/05/12 16:30:07.710,n,16.782852,16.782852
2025/05/12 17:00:07.714,n,16.410686,16.410686
2025/05/12 17:30:07.476,n,15.472922,15.472922
2025/05/12 18:00:08.157,n,15.135996,15.135996
2025/05/12 18:30:07.698,n,14.674316,14.674316
2025/05/12 19:00:07.485,n,13.433874,13.433874
2025/05/12 19:30:08.666,n,12.250774,12.250774
2025/05/12 20:00:08.361,n,10.201336,10.201336
2025/05/12 20:30:07.860,n,8.99859,8.99859
2025/05/12 21:00:07.493,n,6.839337,6.839337
2025/05/12 21:30:08.179,n,6.06766,6.06766
2025/05/12 22:00:08.219,n,5.706547,5.706547
2025/05/12 22:30:07.503,n,4.42525,4.42525
2025/05/12 23:00:07.494,n,3.534325,3.534325
2025/05/12 23:30:07.797,n,2.97932,2.97932
