"Timestamp","TZ","TA_1_2_1","RH_1_2_1","PPFD_1_2_1","PPFD_1_2_1_AV","PPFD_1_2_1_SD","PPFDr_1_2_1","PPFDr_1_2_1_AV","PPFDr_1_2_1_SD","SWin_1_2_1","SWout_1_2_1","LWin_1_2_V","LWout_1_2_V","TA_2_2_1","LWin_1_2_1","LWout_1_2_1","Rn_1_2_1","PPFD_1_1_1","PPFD_1_1_1_AV","PPFD_1_1_1_SD","PPFDd_1_1_1","PPFDd_1_1_1_AV","PPFDd_1_1_1_SD","2SERIAL (State)","2SERIAL (State)","2SERIAL (State)","2SERIAL (State)","posX","posY","P_2_1_2","1256CV"
2025/05/05 23:46:00.204,n,-0.92305,83.173024,-0.526901,-0.566495,0.080989,-0.672187,-0.619632,0.036819,-7.236475,-1.345566,-0.795464,-0.102295,-0.465123,244.68096,304.40774,-6.584078,1153.201,1269.8212,224.33368,2262.69,2144.3428,621.8662,0,0,0,0,0.79,-1.21,0,0
2025/05/05 23:47:00.137,n,-0.921391,83.217024,-0.490353,-0.567002,0.109511,-0.566052,-0.531187,0.054813,-7.157668,-1.302662,-0.795288,-0.101067,-0.506538,244.50576,304.32642,-6.549228,1265.6318,1204.561,73.098568,1800.5552,1824.5338,107.4821,0,0,0,0,0.79,-1.21,0,0
2025/05/05 23:48:00.138,n,-0.981937,83.515368,-0.455328,-0.555073,0.100769,-0.424539,-0.489656,0.076059,-7.039459,-1.259136,-0.796524,-0.101067,-0.543471,244.22916,304.15674,-6.47578,1003.0732,1048.2098,56.091888,1531.3594,1569.629,54.17564,0,0,0,0,0.8,-1.21,0,0
2025/05/05 23:49:00.141,n,-1.035694,83.890312,-0.630454,-0.502028,0.100704,-0.461456,-0.507601,0.04217,-6.960653,-1.245457,-0.79174,-0.100189,-0.582642,244.46298,304.05468,-6.406747,1189.0018,1154.894,131.29662,1701.066,1650.3734,113.59402,0,0,0,0,0.79,-1.2,0,0
2025/05/05 23:50:00.142,n,-1.121536,83.91692,-0.595428,-0.513957,0.061397,-0.636809,-0.53657,0.056678,-7.22334,-1.574387,-0.791206,-0.100189,-0.630784,244.28808,303.83358,-6.339971,1168.6172,1176.519,90.30504,1679.1036,1671.7452,78.695616,0,0,0,0,0.8,-1.21,0,0
2025/05/05 23:51:00.146,n,-1.185452,84.646128,-0.700504,-0.659895,0.034494,-0.636809,-0.572205,0.041583,-7.131399,-1.474278,-0.7873,-0.094749,-0.665508,244.46672,304.1574,-6.349673,1209.1244,1109.0346,125.31162,1705.4874,1596.484,113.45396,0,0,0,0,0.81,-1.21,0,0
2025/05/05 23:52:00.135,n,-1.161915,85.731288,-0.490353,-0.543144,0.065447,-0.566052,-0.613223,0.053263,-6.711099,-1.316963,-0.78038,-0.091599,-0.705852,244.88026,304.2522,-6.082918,1295.9374,1242.1276,55.740472,1812.4208,1745.9306,58.2134,0,0,0,0,0.8,-1.2,0,0
2025/05/05 23:53:00.135,n,-0.889511,86.09604,-0.772077,-0.742128,0.120547,-0.850616,-0.790627,0.066424,-5.607811,-0.629257,-0.769402,-0.08036,-0.675457,245.96942,305.38968,-5.667595,1178.0122,1216.6086,80.51956,1676.0392,1718.8356,66.145296,0,0,0,0,0.79,-1.19,0,0
2025/05/05 23:54:00.136,n,-0.588631,85.035544,0.245176,0.298222,0.048285,0.355321,0.236881,0.065765,-4.708962,0.20084,-0.764961,-0.076851,-0.695587,246.2611,305.60894,-5.597913,1212.791,1287.8504,100.17186,1728.4764,1767.214,74.883912,0,0,0,0,0.8,-1.2,0,0
2025/05/05 23:55:00.136,n,-0.264511,83.220264,0.07005,0.222588,0.088048,0.247648,0.212782,0.044514,-4.16931,0.672783,-0.766212,-0.08316,-0.702313,246.12206,305.0178,-5.525145,1242.6562,1226.1476,78.453808,1742.8622,1718.5086,54.892624,0,0,0,0,0.8,-1.2,0,0
2025/05/05 23:56:00.140,n,-0.111774,82.061672,0.140101,0.140608,0.06975,0.035378,0.106904,0.054814,-3.971724,0.586975,-0.769577,-0.08474,-0.703452,245.82568,304.87222,-5.243536,1213.707,1235.718,100.6151,1728.2752,1730.023,77.874256,0,0,0,0,0.8,-1.21,0,0
2025/05/05 23:57:00.140,n,-0.163826,81.753168,0,0.017513,0.098445,-0.035378,0.041787,0.052429,-4.248688,0.300949,-0.778626,-0.092987,-0.709024,245.0175,304.11432,-5.235276,1303.812,1225.4208,95.777872,1769.164,1710.0272,68.09112,0,0,0,0,0.8,-1.21,0,0
2025/05/05 23:58:00.143,n,-0.235996,82.83188,0,-0.028934,0.051937,-0.035378,-0.035122,0.049818,-4.722097,-0.057205,-0.779869,-0.094734,-0.711265,244.89956,303.9488,-5.350026,1349.4908,1166.0336,117.567,1806.4344,1653.0772,97.330368,0,0,0,0,0.81,-1.21,0,0
2025/05/05 23:59:00.145,n,-0.449226,83.510832,-0.035025,-0.081725,0.068873,-0.106135,-0.08178,0.036845,-4.991637,-0.343231,-0.78022,-0.091057,-0.716889,244.84346,304.24964,-5.337569,1323.0318,1226.3754,91.245816,1797.433,1716.6666,65.274804,0,0,0,0,0.8,-1.21,0,0
2025/05/06 00:00:07.052,n,-0.346787,84.982168,-0.140101,-0.140101,0.091335,-0.318404,-0.224062,0.061954,-4.366897,-0.085808,-0.777557,-0.086319,-0.6945,245.17652,304.77314,-4.972328,1293.669,1240.2382,95.471456,1767.3578,1738.36,71.38908,0,0,0,0,0.8,-1.21,0,0
2025/05/06 00:01:00.135,n,-0.021248,83.987696,-0.280202,-0.239339,0.089754,-0.21227,-0.200477,0.073077,-3.695331,0.372456,-0.774727,-0.084923,-0.669815,245.5345,305.01026,-4.757591,1235.1378,1100.6116,72.910216,1689.9954,1599.9912,55.833684,0,0,0,0,0.8,-1.2,0,0
