"Timestamp","TZ","TA_1_2_1","RH_1_2_1","PPFD_1_2_1","PPFD_1_2_1_AV","PPFD_1_2_1_SD","PPFDr_1_2_1","PPFDr_1_2_1_AV","PPFDr_1_2_1_SD","SWin_1_2_1","SWout_1_2_1","LWin_1_2_V","LWout_1_2_V","TA_2_2_1","LWin_1_2_1","LWout_1_2_1","Rn_1_2_1","PPFD_1_1_1","PPFD_1_1_1_AV","PPFD_1_1_1_SD","PPFDd_1_1_1","PPFDd_1_1_1_AV","PPFDd_1_1_1_SD","2SERIAL (State)","2SERIAL (State)","2SERIAL (State)","2SERIAL (State)","posX","posY","P_2_1_2","1256CV"
2025/05/13 23:46:00.137,n,8.590676,76.721056,-0.313704,-0.372587,0.069135,-0.175353,-0.223293,0.053677,-4.910547,-1.771496,-0.569656,-0.139076,8.97619,309.93872,346.86548,-3.569631,857.13384,846.66232,50.539092,1062.942,1073.7732,47.075468,0,0,0,0,0.74,-1.22,0,0
2025/05/13 23:47:00.137,n,8.550832,76.978032,-0.173603,-0.162182,0.084628,-0.106135,-0.187659,0.069311,-4.94995,-1.828701,-0.567879,-0.138374,8.96077,310.01398,346.84932,-3.550753,1001.7872,1024.87,110.7127,1229.2974,1231.486,96.649888,0,0,0,0,0.74,-1.2,0,0
2025/05/13 23:48:00.137,n,8.469582,77.168264,-0.033502,-0.121573,0.11448,-0.070757,-0.141,0.114285,-4.94995,-1.843002,-0.56488,-0.136971,8.947578,310.20612,346.90672,-3.534857,1148.9116,1098.0394,95.631064,1368.373,1316.2402,87.005744,0,0,0,0,0.74,-1.19,0,0
2025/05/13 23:49:00.138,n,8.439698,77.44068,-0.350252,-0.16269,0.121363,-0.21227,-0.169969,0.035515,-5.081865,-1.986015,-0.562759,-0.137497,8.924448,310.27178,346.7422,-3.521112,1115.5674,971.49952,102.24628,1327.583,1187.6922,96.720216,0,0,0,0,0.73,-1.2,0,0
2025/05/13 23:50:00.140,n,8.388233,77.787216,-0.278679,-0.23807,0.102534,-0.106135,-0.14664,0.041236,-4.989924,-2.071823,-0.558868,-0.137497,8.902424,310.4964,346.6302,-3.339472,1044.2198,951.81496,69.987144,1257.109,1170.6058,61.226628,0,0,0,0,0.73,-1.21,0,0
2025/05/13 23:51:00.141,n,8.338429,77.782432,-0.245176,-0.249999,0.089718,-0.318404,-0.229446,0.096891,-5.042462,-2.114727,-0.557632,-0.138199,8.87928,310.48542,346.45,-3.347168,1008.7116,1151.271,110.3712,1257.519,1375.8898,87.11372,0,0,0,0,0.74,-1.21,0,0
2025/05/13 23:52:00.135,n,8.263722,78.369784,-0.313704,-0.226395,0.106012,-0.281488,-0.21714,0.05662,-4.963084,-2.086124,-0.552506,-0.137848,8.85615,310.8113,346.36352,-3.291617,910.44832,901.75248,95.082592,1125.6602,1126.3676,80.303176,0,0,0,0,0.73,-1.19,0,0
2025/05/13 23:53:00.135,n,8.23721,78.607472,-0.593906,-0.401267,0.134289,-0.423001,-0.359166,0.040659,-5.06873,-2.229138,-0.551979,-0.139786,8.830824,310.72796,346.06256,-3.251786,890.09136,918.67752,71.078128,1108.894,1132.4624,64.11084,0,0,0,0,0.75,-1.19,0,0
2025/05/13 23:54:00.135,n,8.162503,78.808648,-0.350252,-0.395683,0.061107,-0.423001,-0.42941,0.027317,-5.27888,-2.485939,-0.551453,-0.139259,8.807712,310.6561,345.99188,-3.205135,1019.0094,964.94248,67.629872,1243.9468,1193.1072,57.917184,0,0,0,0,0.73,-1.21,0,0
2025/05/13 23:55:00.135,n,8.094387,79.079256,-0.523855,-0.477916,0.074959,-0.423001,-0.488374,0.090822,-5.344552,-2.528843,-0.548096,-0.136093,8.780174,310.80654,346.13316,-3.227712,945.41656,1012.287,80.573568,1191.0308,1238.0664,68.22756,0,0,0,0,0.74,-1.2,0,0
