"Timestamp","TZ","Calculation_8","Reference_9"
2025/03/20 00:00:08.278,n,-2.672453,-2.672453
2025/03/20 00:30:07.501,n,-3.027714,-3.027714
2025/03/20 01:00:07.495,n,-3.261985,-3.261985
2025/03/20 01:30:08.188,n,-3.408324,-3.408324
2025/03/20 02:00:07.536,n,-3.182868,-3.182868
2025/03/20 02:30:07.490,n,-3.402687,-3.402687
2025/03/20 03:00:07.503,n,-3.641927,-3.641927
2025/03/20 03:30:07.508,n,-4.117925,-4.117925
2025/03/20 04:00:07.492,n,-3.715519,-3.715519
2025/03/20 04:30:07.501,n,-3.21116,-3.21116
2025/03/20 05:00:07.697,n,-3.016296,-3.016296
2025/03/20 05:30:07.476,n,-3.537067,-3.537067
2025/03/20 06:00:07.516,n,-3.543859,-3.543859
2025/03/20 06:30:07.488,n,-2.511936,-2.511936
2025/03/20 07:00:07.691,n,-1.233843,-1.233843
2025/03/20 07:30:07.466,n,0.971471,0.971471
2025/03/20 08:00:07.547,n,3.976218,3.976218
2025/03/20 08:30:07.676,n,6.734973,6.734973
2025/03/20 09:00:07.496,n,8.826562,8.826562
2025/03/20 09:30:07.465,n,10.265284,10.265284
2025/03/20 10:00:07.457,n,11.963226,11.963226
2025/03/20 10:30:07.507,n,13.462246,13.462246
2025/03/20 11:00:07.450,n,14.917426,14.917426
2025/03/20 11:30:07.472,n,16.245468,16.245468
2025/03/20 12:00:07.511,n,16.936422,16.936422
2025/03/20 12:30:07.475,n,17.660226,17.660226
2025/03/20 13:00:07.479,n,17.907868,17.907868
2025/03/20 13:30:07.507,n,18.308734,18.308734
2025/03/20 14:00:07.467,n,18.464916,18.464916
2025/03/20 14:30:07.488,n,18.522396,18.522396
2025/03/20 15:00:07.691,n,18.514044,18.514044
2025/03/20 15:30:07.472,n,18.669618,18.669618
2025/03/20 16:00:07.582,n,18.611354,18.611354
2025/03/20 16:30:07.477,n,17.885918,17.885918
2025/03/20 17:00:07.524,n,16.986638,16.986638
2025/03/20 17:30:08.163,n,15.724758,15.724758
2025/03/20 18:00:08.172,n,13.65916,13.65916
2025/03/20 18:30:08.385,n,11.457998,11.457998
2025/03/20 19:00:08.178,n,8.96661,8.96661
2025/03/20 19:30:07.471,n,7.06319,7.06319
2025/03/20 20:00:07.462,n,5.687843,5.687843
2025/03/20 20:30:07.512,n,3.904441,3.904441
2025/03/20 21:00:07.458,n,5.214389,5.214389
2025/03/20 21:30:08.369,n,2.404287,2.404287
2025/03/20 22:00:08.161,n,1.480046,1.480046
2025/03/20 22:30:08.154,n,1.283538,1.283538
2025/03/20 23:00:07.471,n,0.776176,0.776176
2025/03/20 23:30:07.455,n,-0.358497,-0.358497
