"Timestamp","TZ","Calculation_8","Reference_9"
2025/03/21 00:00:08.274,n,-1.102523,-1.102523
2025/03/21 00:30:07.471,n,-0.761316,-0.761316
2025/03/21 01:00:07.462,n,-0.894802,-0.894802
2025/03/21 01:30:07.472,n,-1.076561,-1.076561
2025/03/21 02:00:07.470,n,-1.275426,-1.275426
2025/03/21 02:30:08.162,n,-1.688223,-1.688223
2025/03/21 03:00:07.499,n,-2.038685,-2.038685
2025/03/21 03:30:07.535,n,-2.055688,-2.055688
2025/03/21 04:00:08.168,n,-2.66333,-2.66333
2025/03/21 04:30:07.493,n,-2.577408,-2.577408
2025/03/21 05:00:07.528,n,-2.647501,-2.647501
2025/03/21 05:30:07.504,n,-2.301732,-2.301732
2025/03/21 06:00:07.474,n,-2.527644,-2.527644
2025/03/21 06:30:07.496,n,-2.467756,-2.467756
2025/03/21 07:00:07.774,n,-0.838535,-0.838535
2025/03/21 07:30:07.495,n,1.863112,1.863112
2025/03/21 08:00:07.813,n,5.536289,5.536289
2025/03/21 08:30:07.475,n,9.254222,9.254222
2025/03/21 09:00:07.486,n,12.284802,12.284802
2025/03/21 09:30:07.465,n,15.057832,15.057832
2025/03/21 10:00:07.473,n,16.889144,16.889144
2025/03/21 10:30:07.789,n,18.21962,18.21962
2025/03/21 11:00:07.480,n,19.211258,19.211258
2025/03/21 11:30:07.479,n,19.679692,19.679692
2025/03/21 12:00:07.536,n,20.07763,20.07763
2025/03/21 12:30:07.682,n,20.620664,20.620664
2025/03/21 13:00:07.698,n,19.971076,19.971076
2025/03/21 13:30:07.705,n,20.005734,20.005734
2025/03/21 14:00:07.707,n,19.523324,19.523324
2025/03/21 14:30:07.687,n,19.414728,19.414728
2025/03/21 15:00:07.483,n,19.164408,19.164408
2025/03/21 15:30:07.476,n,18.422054,18.422054
2025/03/21 16:00:07.810,n,18.258044,18.258044
2025/03/21 16:30:07.500,n,17.509398,17.509398
2025/03/21 17:00:07.488,n,16.847998,16.847998
2025/03/21 17:30:07.487,n,15.701338,15.701338
2025/03/21 18:00:07.733,n,14.073824,14.073824
2025/03/21 18:30:08.166,n,12.220084,12.220084
2025/03/21 19:00:08.174,n,10.62205,10.62205
2025/03/21 19:30:08.472,n,9.66833,9.66833
2025/03/21 20:00:08.172,n,8.403964,8.403964
2025/03/21 20:30:08.178,n,7.606141,7.606141
2025/03/21 21:00:08.213,n,6.827567,6.827567
2025/03/21 21:30:07.484,n,7.809605,7.809605
2025/03/21 22:00:07.698,n,7.413923,7.413923
2025/03/21 22:30:07.567,n,6.630483,6.630483
2025/03/21 23:00:07.468,n,5.787347,5.787347
2025/03/21 23:30:08.178,n,5.189448,5.189448
