"Timestamp","TZ","Calculation_8","Reference_9"
2025/05/30 00:00:07.467,n,11.170338,11.170338
2025/05/30 00:30:07.464,n,10.80585,10.80585
2025/05/30 01:00:07.467,n,10.12738,10.12738
2025/05/30 01:30:07.485,n,10.479952,10.479952
2025/05/30 02:00:07.482,n,10.683402,10.683402
2025/05/30 02:30:07.466,n,10.762266,10.762266
2025/05/30 03:00:07.478,n,10.887468,10.887468
2025/05/30 03:30:07.462,n,11.126766,11.126766
2025/05/30 04:00:07.469,n,11.240422,11.240422
2025/05/30 04:30:07.466,n,10.735756,10.735756
2025/05/30 05:00:07.464,n,10.956506,10.956506
2025/05/30 05:30:07.459,n,11.523828,11.523828
2025/05/30 06:00:07.455,n,11.802026,11.802026
2025/05/30 06:30:07.503,n,12.337114,12.337114
2025/05/30 07:00:07.515,n,12.920308,12.920308
2025/05/30 07:30:07.491,n,13.343044,13.343044
2025/05/30 08:00:07.453,n,13.607806,13.607806
2025/05/30 08:30:07.462,n,14.094968,14.094968
2025/05/30 09:00:08.153,n,14.6822,14.6822
2025/05/30 09:30:07.686,n,14.898428,14.898428
2025/05/30 10:00:07.463,n,15.333168,15.333168
2025/05/30 10:30:07.490,n,15.90506,15.90506
2025/05/30 11:00:07.471,n,16.388648,16.388648
2025/05/30 11:30:07.463,n,17.57997,17.57997
2025/05/30 12:00:07.482,n,19.055792,19.055792
2025/05/30 12:30:07.469,n,19.335702,19.335702
2025/05/30 13:00:07.480,n,19.067406,19.067406
2025/05/30 13:30:07.477,n,20.786124,20.786124
2025/05/30 14:00:07.490,n,21.837236,21.837236
2025/05/30 14:30:07.535,n,21.893432,21.893432
2025/05/30 15:00:07.489,n,22.010266,22.010266
2025/05/30 15:30:07.531,n,22.604716,22.604716
2025/05/30 16:00:07.774,n,22.000272,22.000272
2025/05/30 16:30:07.494,n,22.68398,22.68398
2025/05/30 17:00:07.473,n,22.463206,22.463206
2025/05/30 17:30:08.173,n,22.552136,22.552136
2025/05/30 18:00:07.459,n,22.23761,22.23761
2025/05/30 18:30:07.465,n,22.699232,22.699232
2025/05/30 19:00:07.466,n,22.46425,22.46425
2025/05/30 19:30:07.718,n,20.78374,20.78374
2025/05/30 20:00:07.473,n,19.519896,19.519896
2025/05/30 20:30:07.469,n,18.3499,18.3499
2025/05/30 21:00:07.470,n,17.25034,17.25034
2025/05/30 21:30:07.465,n,16.818684,16.818684
2025/05/30 22:00:07.467,n,16.557168,16.557168
2025/05/30 22:30:07.529,n,16.522512,16.522512
2025/05/30 23:00:07.481,n,16.987128,16.987128
2025/05/30 23:30:07.463,n,16.922144,16.922144
