"Timestamp","TZ","Calculation_8","Reference_9"
2025/03/23 00:00:08.325,n,7.982801,7.982801
2025/03/23 00:30:07.783,n,7.814629,7.814629
2025/03/23 01:00:08.159,n,7.497024,7.497024
2025/03/23 01:30:07.477,n,7.325103,7.325103
2025/03/23 02:00:08.156,n,7.065092,7.065092
2025/03/23 02:30:07.471,n,6.779075,6.779075
2025/03/23 03:00:07.482,n,6.603549,6.603549
2025/03/23 03:30:07.688,n,6.415499,6.415499
2025/03/23 04:00:08.148,n,6.451096,6.451096
2025/03/23 04:30:07.529,n,6.39575,6.39575
2025/03/23 05:00:07.462,n,6.283907,6.283907
2025/03/23 05:30:07.482,n,6.06454,6.06454
2025/03/23 06:00:07.485,n,5.713957,5.713957
2025/03/23 06:30:07.683,n,5.767536,5.767536
2025/03/23 07:00:07.471,n,6.290604,6.290604
2025/03/23 07:30:07.472,n,7.06732,7.06732
2025/03/23 08:00:07.625,n,7.790043,7.790043
2025/03/23 08:30:07.472,n,8.590332,8.590332
2025/03/23 09:00:07.483,n,9.442536,9.442536
2025/03/23 09:30:07.487,n,10.713982,10.713982
2025/03/23 10:00:07.696,n,11.465096,11.465096
2025/03/23 10:30:07.494,n,12.054558,12.054558
2025/03/23 11:00:07.488,n,12.816742,12.816742
2025/03/23 11:30:07.512,n,13.222022,13.222022
2025/03/23 12:00:07.497,n,11.892394,11.892394
2025/03/23 12:30:07.482,n,15.16117,15.16117
2025/03/23 13:00:07.831,n,15.192898,15.192898
2025/03/23 13:30:07.497,n,15.49665,15.49665
2025/03/23 14:00:07.491,n,16.105454,16.105454
2025/03/23 14:30:08.192,n,14.95878,14.95878
2025/03/23 15:00:07.636,n,14.11476,14.11476
2025/03/23 15:30:08.152,n,13.977242,13.977242
2025/03/23 16:00:08.309,n,13.700888,13.700888
2025/03/23 16:30:07.715,n,13.367392,13.367392
2025/03/23 17:00:08.162,n,13.319168,13.319168
2025/03/23 17:30:08.158,n,13.147922,13.147922
2025/03/23 18:00:07.505,n,12.991652,12.991652
2025/03/23 18:30:07.624,n,12.764878,12.764878
2025/03/23 19:00:08.171,n,12.503062,12.503062
2025/03/23 19:30:07.499,n,12.3399,12.3399
2025/03/23 20:00:07.707,n,12.12401,12.12401
2025/03/23 20:30:07.488,n,11.846436,11.846436
2025/03/23 21:00:07.482,n,11.250498,11.250498
2025/03/23 21:30:07.480,n,10.526916,10.526916
2025/03/23 22:00:07.475,n,9.574686,9.574686
2025/03/23 22:30:07.493,n,9.517486,9.517486
2025/03/23 23:00:07.780,n,9.686568,9.686568
2025/03/23 23:30:08.198,n,9.455324,9.455324
