"Timestamp","TZ","TA_1_2_1","RH_1_2_1","PPFD_1_2_1","PPFD_1_2_1_AV","PPFD_1_2_1_SD","PPFDr_1_2_1","PPFDr_1_2_1_AV","PPFDr_1_2_1_SD","SWin_1_2_1","SWout_1_2_1","LWin_1_2_V","LWout_1_2_V","TA_2_2_1","LWin_1_2_1","LWout_1_2_1","Rn_1_2_1","PPFD_1_1_1","PPFD_1_1_1_AV","PPFD_1_1_1_SD","PPFDd_1_1_1","PPFDd_1_1_1_AV","PPFDd_1_1_1_SD","2SERIAL (State)","2SERIAL (State)","2SERIAL (State)","2SERIAL (State)","posX","posY","P_2_1_2","1256CV"
2025/05/11 23:46:00.412,n,5.476239,66.686356,-0.350252,-0.47284,0.065526,-0.493757,-0.546825,0.062289,-6.349618,0.329552,-0.945786,-0.053528,5.416853,259.61402,336.6754,-7.571428,1014.8416,1079.376,109.44314,1384.4192,1385.8028,107.79426,0,0,0,0,0.8,-1.22,0,0
2025/05/11 23:47:00.143,n,5.479557,66.73626,-0.245176,-0.40279,0.085076,-0.458379,-0.44069,0.029599,-6.297081,0.414738,-0.945259,-0.052307,5.405691,259.60498,336.72924,-7.60477,1080.725,957.73536,113.96842,1350.322,1251.3124,95.292184,0,0,0,0,0.81,-1.23,0,0
2025/05/11 23:48:00.144,n,5.469597,66.66536,-0.210151,-0.251014,0.040946,-0.352244,-0.352244,0.059199,-5.954445,0.343853,-0.938873,-0.046509,5.401238,260.13556,337.22236,-7.190662,923.92504,1047.3618,107.04018,1244.09,1334.1234,85.097584,0,0,0,0,0.81,-1.24,0,0
2025/05/11 23:49:00.147,n,5.48449,66.526832,-0.175126,-0.198476,0.061336,-0.352244,-0.305073,0.057773,-5.875638,0.543449,-0.947029,-0.057922,5.385671,259.3537,336.1324,-7.308194,1227.2742,1065.9858,147.00136,1511.5998,1356.2616,133.34842,0,0,0,0,0.8,-1.23,0,0
2025/05/11 23:50:00.148,n,5.423062,66.750756,-0.350252,-0.274364,0.071495,-0.281488,-0.317123,0.054413,-6.257107,0.372456,-0.943123,-0.053009,5.373451,259.63168,336.5088,-7.519676,875.70432,985.1392,114.4347,1151.4518,1267.8344,113.93858,0,0,0,0,0.82,-1.24,0,0
2025/05/11 23:51:00.153,n,5.374821,66.982596,-0.315227,-0.274364,0.040946,-0.423001,-0.334555,0.082969,-6.1783,0.400436,-0.942772,-0.053886,5.356796,259.58038,336.3492,-7.467622,815.4656,843.06608,32.939338,1164.9602,1157.9954,16.133816,0,0,0,0,0.81,-1.24,0,0
2025/05/11 23:52:00.136,n,5.462956,66.773268,-0.420302,-0.338577,0.065213,-0.387623,-0.411208,0.088564,-5.928176,0.572052,-0.940468,-0.041939,5.345665,259.72528,337.35588,-7.398757,1089.3128,1228.1218,127.72706,1421.5348,1508.2798,126.5409,0,0,0,0,0.81,-1.19,0,0
2025/05/11 23:53:00.138,n,5.399822,66.731424,-0.280202,-0.332739,0.057552,-0.387623,-0.417105,0.041359,-5.888773,0.614956,-0.942413,-0.045097,5.336793,259.51348,337.03188,-7.401045,1129.0584,1093.7438,106.21912,1419.4752,1383.0504,89.6482,0,0,0,0,0.8,-1.22,0,0
2025/05/11 23:54:00.142,n,5.364861,67.030884,-0.455328,-0.420302,0.022152,-0.564514,-0.470172,0.053264,-5.888773,0.600655,-0.943832,-0.047562,5.32121,259.31436,336.73664,-7.385698,960.69408,1022.6392,95.989056,1275.9392,1321.7316,75.276824,0,0,0,0,0.79,-1.24,0,0
2025/05/11 23:55:00.145,n,5.311688,67.193336,-0.350252,-0.44949,0.067977,-0.564514,-0.552721,0.048336,-5.835664,0.543449,-0.943123,-0.044052,5.318951,259.36466,337.03724,-7.278184,1183.826,1024.6288,115.17856,1455.8854,1322.8104,98.1998,0,0,0,0,0.87,-1.24,0,0
2025/05/11 23:56:00.145,n,5.421402,66.557396,-0.525378,-0.525378,0.022151,-0.564514,-0.576307,0.042846,-5.638648,0.586975,-0.947205,-0.042465,5.308926,258.96256,337.12916,-7.130363,1155.6296,1039.7698,91.939648,1437.7218,1330.4848,77.289072,0,0,0,0,0.83,-1.22,0,0
2025/05/11 23:57:00.148,n,5.428044,66.454224,-0.455328,-0.589591,0.08114,-0.599892,-0.658856,0.079634,-5.718026,0.629879,-0.94455,-0.037552,5.303385,259.165,337.53828,-7.254903,1117.9418,1018.2466,100.39522,1407.259,1308.3394,86.411808,0,0,0,0,0.81,-1.17,0,0
2025/05/11 23:58:00.149,n,5.37648,66.557396,-0.525378,-0.624616,0.115989,-0.741405,-0.71782,0.073077,-6.1783,0.486866,-0.946678,-0.045982,5.295601,258.94278,336.75148,-7.565862,1144.557,1024.3314,107.7989,1421.5616,1325.6012,88.300624,0,0,0,0,0.81,-1.21,0,0
2025/05/11 23:59:00.136,n,5.353237,66.7137,-0.595428,-0.682991,0.085076,-0.599892,-0.682442,0.073077,-5.928176,0.700764,-0.946495,-0.042992,5.286697,258.91498,336.97344,-7.532443,874.00168,906.9328,100.41266,1164.8406,1200.0356,94.892568,0,0,0,0,0.79,-1.21,0,0
2025/05/12 00:00:07.026,n,5.517121,66.163596,-0.630454,-0.647966,0.029304,-0.564514,-0.711923,0.090659,-5.310289,1.144104,-0.946327,-0.040367,5.31809,259.08328,337.36032,-7.360353,1020.408,837.5604,106.15884,1257.4372,1122.829,82.413592,0,0,0,0,0.82,-1.22,0,0
2025/05/12 00:01:00.135,n,5.457306,66.092652,0.280202,0.227664,0.061668,0.176891,0.153306,0.042845,-5.665488,0.943886,-0.942246,-0.02948,5.310323,259.3984,338.28924,-7.522139,991.0408,1012.6956,99.699544,1285.6426,1304.0626,75.339232,0,0,0,0,0.81,-1.25,0,0
