"Timestamp","TZ","Calculation_8","Reference_9"
2025/10/10 00:00:07.538,n,12.255398,12.255398
2025/10/10 00:30:07.476,n,12.472858,12.472858
2025/10/10 01:00:07.803,n,12.600156,12.600156
2025/10/10 01:30:07.533,n,12.594244,12.594244
2025/10/10 02:00:07.469,n,12.560214,12.560214
2025/10/10 02:30:07.700,n,11.96103,11.96103
2025/10/10 03:00:07.485,n,11.657862,11.657862
2025/10/10 03:30:07.776,n,11.639272,11.639272
2025/10/10 04:00:07.468,n,11.73105,11.73105
2025/10/10 04:30:07.485,n,11.851368,11.851368
2025/10/10 05:00:07.468,n,11.750732,11.750732
2025/10/10 05:30:07.477,n,11.678536,11.678536
2025/10/10 06:00:07.506,n,11.410226,11.410226
2025/10/10 06:30:07.455,n,11.203344,11.203344
2025/10/10 07:00:07.689,n,11.359034,11.359034
2025/10/10 07:30:07.718,n,11.741062,11.741062
2025/10/10 08:00:07.466,n,11.807056,11.807056
2025/10/10 08:30:07.468,n,12.118198,12.118198
2025/10/10 09:00:08.367,n,13.100842,13.100842
2025/10/10 09:30:07.465,n,13.57668,13.57668
2025/10/10 10:00:07.457,n,14.670422,14.670422
2025/10/10 10:30:07.476,n,15.053676,15.053676
2025/10/10 11:00:07.459,n,16.005868,16.005868
2025/10/10 11:30:07.465,n,15.899112,15.899112
2025/10/10 12:00:07.475,n,16.654228,16.654228
2025/10/10 12:30:07.583,n,16.242044,16.242044
2025/10/10 13:00:07.466,n,14.324304,14.324304
2025/10/10 13:30:07.484,n,15.38525,15.38525
2025/10/10 14:00:07.478,n,15.265688,15.265688
2025/10/10 14:30:07.567,n,15.116816,15.116816
2025/10/10 15:00:07.492,n,14.965052,14.965052
2025/10/10 15:30:07.463,n,14.67606,14.67606
2025/10/10 16:00:07.790,n,12.81534,12.81534
2025/10/10 16:30:07.490,n,11.845998,11.845998
2025/10/10 17:00:07.883,n,11.860826,11.860826
2025/10/10 17:30:07.579,n,12.06571,12.06571
2025/10/10 18:00:07.497,n,12.113722,12.113722
2025/10/10 18:30:07.484,n,12.23604,12.23604
2025/10/10 19:00:07.975,n,12.445684,12.445684
2025/10/10 19:30:07.480,n,12.573044,12.573044
2025/10/10 20:00:07.700,n,12.570536,12.570536
2025/10/10 20:30:07.543,n,12.599048,12.599048
2025/10/10 21:00:07.471,n,12.638078,12.638078
2025/10/10 21:30:07.478,n,12.55914,12.55914
2025/10/10 22:00:07.926,n,12.486732,12.486732
2025/10/10 22:30:07.465,n,12.47574,12.47574
2025/10/10 23:00:07.702,n,12.490004,12.490004
2025/10/10 23:30:07.471,n,12.401038,12.401038
