"Timestamp","TZ","Calculation_8","Reference_9"
2025/04/27 00:00:07.700,n,2.357058,2.357058
2025/04/27 00:30:08.185,n,1.830825,1.830825
2025/04/27 01:00:07.475,n,0.975496,0.975496
2025/04/27 01:30:07.463,n,0.692018,0.692018
2025/04/27 02:00:07.461,n,0.131358,0.131358
2025/04/27 02:30:07.485,n,0.316624,0.316624
2025/04/27 03:00:07.468,n,-0.456802,-0.456802
2025/04/27 03:30:07.472,n,-1.038532,-1.038532
2025/04/27 04:00:07.510,n,-1.430492,-1.430492
2025/04/27 04:30:07.680,n,-1.64195,-1.64195
2025/04/27 05:00:07.461,n,-1.367507,-1.367507
2025/04/27 05:30:07.465,n,-0.040708,-0.040708
2025/04/27 06:00:07.615,n,1.95298,1.95298
2025/04/27 06:30:07.465,n,4.376954,4.376954
2025/04/27 07:00:07.520,n,6.518584,6.518584
2025/04/27 07:30:07.472,n,8.701126,8.701126
2025/04/27 08:00:07.470,n,10.07245,10.07245
2025/04/27 08:30:07.481,n,11.584496,11.584496
2025/04/27 09:00:07.505,n,13.229254,13.229254
2025/04/27 09:30:07.487,n,13.744982,13.744982
2025/04/27 10:00:07.485,n,14.667212,14.667212
2025/04/27 10:30:07.556,n,15.371104,15.371104
2025/04/27 11:00:07.479,n,15.92333,15.92333
2025/04/27 11:30:07.488,n,16.32876,16.32876
2025/04/27 12:00:07.482,n,16.767724,16.767724
2025/04/27 12:30:07.587,n,17.481154,17.481154
2025/04/27 13:00:07.491,n,17.707582,17.707582
2025/04/27 13:30:07.486,n,17.9109,17.9109
2025/04/27 14:00:07.673,n,17.61881,17.61881
2025/04/27 14:30:07.507,n,17.492046,17.492046
2025/04/27 15:00:07.475,n,17.0242,17.0242
2025/04/27 15:30:07.560,n,17.05808,17.05808
2025/04/27 16:00:07.473,n,16.723186,16.723186
2025/04/27 16:30:07.675,n,16.29049,16.29049
2025/04/27 17:00:07.472,n,16.045408,16.045408
2025/04/27 17:30:08.167,n,15.41173,15.41173
2025/04/27 18:00:07.487,n,14.71257,14.71257
2025/04/27 18:30:08.165,n,13.624384,13.624384
2025/04/27 19:00:08.153,n,12.201248,12.201248
2025/04/27 19:30:07.468,n,10.230786,10.230786
2025/04/27 20:00:07.474,n,8.58581,8.58581
2025/04/27 20:30:07.475,n,7.299138,7.299138
2025/04/27 21:00:08.173,n,6.698593,6.698593
2025/04/27 21:30:08.173,n,5.691174,5.691174
2025/04/27 22:00:08.305,n,5.136625,5.136625
2025/04/27 22:30:07.484,n,4.413293,4.413293
2025/04/27 23:00:07.483,n,3.37926,3.37926
2025/04/27 23:30:07.479,n,2.747542,2.747542
