"Timestamp","TZ","TA_1_2_1","RH_1_2_1","PPFD_1_2_1","PPFD_1_2_1_AV","PPFD_1_2_1_SD","PPFDr_1_2_1","PPFDr_1_2_1_AV","PPFDr_1_2_1_SD","SWin_1_2_1","SWout_1_2_1","LWin_1_2_V","LWout_1_2_V","TA_2_2_1","LWin_1_2_1","LWout_1_2_1","Rn_1_2_1","PPFD_1_1_1","PPFD_1_1_1_AV","PPFD_1_1_1_SD","PPFDd_1_1_1","PPFDd_1_1_1_AV","PPFDd_1_1_1_SD","2SERIAL (State)","2SERIAL (State).1","2SERIAL (State).2","2SERIAL (State).3","posX","posY","P_2_1_2","1256CV"
2025/07/22 23:46:00.214,n,14.69421,95.5128,0.385277,0.536038,0.125879,0.24611,0.258671,0.072634,-5.101852,0.171616,-0.743744,-0.024513,14.835094,325.66102,387.82152,-5.992698,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.76,-1.32,0,0
2025/07/22 23:47:00.136,n,14.630246,95.580472,0.593906,0.635022,0.111282,0.283026,0.35327,0.073773,-5.035609,0.156693,-0.74765,-0.027496,14.82426,325.2644,387.49792,-5.912455,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.33,0,0
2025/07/22 23:48:00.137,n,14.631906,95.74356,0.55888,0.640606,0.052731,0.493757,0.470172,0.048336,-5.009911,0.213898,-0.741966,-0.027138,14.81665,325.71494,387.4886,-5.938638,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.33,0,0
2025/07/22 23:49:00.142,n,14.702412,95.386584,0.523855,0.623347,0.123835,0.529136,0.552721,0.048336,-4.996206,0.299706,-0.744453,-0.030472,14.811192,325.47016,387.16292,-6.009893,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.35,0,0
2025/07/22 23:50:00.141,n,14.682782,95.280328,0.698981,0.652535,0.107304,0.387623,0.49991,0.081672,-5.166953,0.199596,-0.739662,-0.030296,14.8036,325.8435,387.13736,-6.075915,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.77,-1.37,0,0
2025/07/22 23:51:00.143,n,14.736836,95.095464,0.593906,0.628931,0.156638,0.24611,0.381983,0.072394,-4.91797,0.271103,-0.739838,-0.022583,14.79063,325.75806,387.75212,-5.906328,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.76,-1.35,0,0
2025/07/22 23:52:00.134,n,14.702412,95.1648,0.385277,0.524363,0.116489,0.318404,0.329941,0.065265,-5.220061,0.256802,-0.744278,-0.033272,14.78193,325.32688,386.75576,-6.187869,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.33,0,0
2025/07/22 23:53:00.134,n,14.69587,95.478912,0.41878,0.472079,0.05728,0.283026,0.300459,0.073587,-5.153818,0.271103,-0.740196,-0.027321,14.769972,325.61524,387.21956,-6.137797,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.35,0,0
2025/07/22 23:54:00.136,n,14.649922,95.363488,0.280202,0.442637,0.147304,0.352244,0.264824,0.076418,-5.233196,0.099487,-0.743919,-0.033798,14.760228,325.24044,386.5916,-6.042804,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.76,-1.34,0,0
2025/07/22 23:55:00.134,n,14.633514,95.669728,0.350252,0.3901,0.092297,0.24611,0.294562,0.029391,-5.298297,-0.028603,-0.746056,-0.033798,14.752652,325.01468,386.5506,-5.981951,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.33,0,0
2025/07/22 23:56:00.136,n,14.636788,95.746632,0.628931,0.524109,0.139568,0.24611,0.247135,0.031653,-5.3377,-0.042904,-0.743385,-0.028717,14.737452,325.16342,386.9196,-6.009464,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.78,-1.34,0,0
2025/07/22 23:57:00.139,n,14.677804,95.51744,0.280202,0.309135,0.083709,0.035378,0.182275,0.107606,-5.482749,-0.113789,-0.742676,-0.031525,14.721092,325.1363,386.58176,-6.080111,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.34,0,0
2025/07/22 23:58:00.144,n,14.67453,95.36504,0.41878,0.338069,0.084123,0.070757,0.106135,0.050032,-5.258893,-0.014301,-0.741081,-0.02977,14.71355,325.23342,386.6968,-5.955903,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.34,0,0
2025/07/22 23:59:00.144,n,14.626972,95.752736,0.313704,0.262435,0.114432,0.0,0.070757,0.059199,-5.220061,0.057205,-0.745163,-0.030647,14.708092,324.8508,386.58936,-5.991782,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.77,-1.34,0,0
2025/07/23 00:00:07.057,n,14.584348,96.077112,0.280202,0.180964,0.122171,0.106135,0.041275,0.078844,-4.983642,0.099487,-0.744988,-0.027847,14.699424,324.81916,386.79116,-5.80027,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.34,0,0
2025/07/23 00:01:00.134,n,14.551484,96.007968,0.245176,0.268273,0.133553,-0.070757,0.035378,0.07421,-5.153818,-0.057205,-0.7425,-0.029243,14.689614,324.9811,386.614,-5.80987,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.76,-1.32,0,0
2025/07/23 00:02:00.135,n,14.559734,96.342784,0.175126,0.215989,0.040946,0.0,-0.011793,0.053264,-5.272599,-0.142391,-0.738068,-0.029419,14.685314,325.3413,386.57512,-5.838856,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.73,-1.35,0,0
2025/07/23 00:03:00.136,n,14.561398,96.388776,0.175126,0.163451,0.084835,0.0,0.053067,0.037105,-4.864862,0.199596,-0.747299,-0.027664,14.678828,324.50772,386.696,-5.784093,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.76,-1.32,0,0
2025/07/23 00:04:00.136,n,14.533516,96.298248,-0.035025,0.058375,0.116517,0.0,-0.041275,0.060936,-5.285162,0.0,-0.746765,-0.032219,14.66902,324.50076,386.23832,-5.999708,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.31,0,0
2025/07/23 00:05:00.139,n,14.521992,96.618904,0.280202,0.227664,0.090661,0.0,-0.017689,0.048766,-5.206356,-0.028603,-0.741081,-0.025391,14.66467,324.96902,386.82132,-5.893444,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.35,0,0
2025/07/23 00:06:00.141,n,14.510518,96.836576,0.313704,0.23274,0.094927,0.035378,-0.041275,0.052075,-4.91797,0.099487,-0.740196,-0.025917,14.662488,325.0337,386.76268,-5.731737,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.78,-1.34,0,0
2025/07/23 00:07:00.143,n,14.508908,96.842736,0.313704,0.262435,0.090486,0.106135,0.011793,0.057772,-4.812896,0.071507,-0.741966,-0.025215,14.654894,324.8397,386.78412,-5.601153,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.34,0,0
2025/07/23 00:08:00.146,n,14.49411,96.876424,-0.07005,2.483527e-09,0.096558,-0.141513,-0.070757,0.054808,-5.035609,-0.128712,-0.74144,-0.02697,14.646244,324.83838,386.58144,-5.621367,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.33,0,0
2025/07/23 00:09:00.148,n,14.505634,97.031456,0.210151,0.204314,0.040946,-0.035378,-0.088446,0.066187,-5.180658,-0.085808,-0.743744,-0.031525,14.639694,324.60358,386.1414,-5.80707,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.32,0,0
2025/07/23 00:10:00.135,n,14.528584,96.799816,0.035025,0.07005,0.110759,-0.035378,-0.106135,0.038755,-5.390237,-0.142391,-0.747299,-0.03257,14.634286,324.26682,386.0194,-5.962575,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.34,0,0
2025/07/23 00:11:00.135,n,14.49577,96.989856,0.035025,0.035025,0.093982,-0.24611,-0.13536,0.075148,-5.54785,-0.199596,-0.744453,-0.032051,14.622278,324.44818,386.00064,-6.060656,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.32,0,0
2025/07/23 00:12:00.137,n,14.499044,97.063728,-0.208628,-0.034518,0.137567,-0.106135,-0.170739,0.0904,-5.574118,-0.228199,-0.743385,-0.033447,14.612568,324.4881,385.8242,-6.055857,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.33,0,0
2025/07/23 00:13:00.139,n,14.563008,96.977592,-0.278679,-0.028934,0.175973,-0.21227,-0.212013,0.038194,-5.206356,0.0,-0.744804,-0.027496,14.606068,324.33026,386.3176,-5.923664,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.76,-1.32,0,0
2025/07/23 00:14:00.141,n,14.528584,96.972952,0.0,-0.017513,0.09592,-0.24611,-0.217653,0.025954,-5.245759,-0.042904,-0.742859,-0.023994,14.604926,324.49228,386.62236,-5.921719,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.32,0,0
2025/07/23 00:15:00.143,n,14.51711,96.732384,-0.173603,-0.110152,0.08618,-0.424539,-0.294306,0.08294,-5.495312,-0.014301,-0.750313,-0.034851,14.596258,323.8006,385.61128,-6.196473,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.33,0,0
2025/07/23 00:16:00.147,n,14.43176,96.842736,-0.41878,-0.197969,0.129883,-0.424539,-0.323532,0.082689,-5.679194,-0.271103,-0.741966,-0.029068,14.589758,324.48752,386.08976,-6.120989,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.32,0,0
2025/07/23 00:17:00.148,n,14.449826,97.214464,-0.350252,-0.23274,0.075809,-0.424539,-0.334812,0.073735,-5.180658,-0.057205,-0.744629,-0.027321,14.581058,324.21018,386.19792,-5.840761,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.33,0,0
2025/07/23 00:18:00.150,n,14.461346,97.338976,-0.140101,-0.151268,0.047111,-0.387623,-0.335581,0.028866,-5.54785,-0.2425,-0.739128,-0.027664,14.577752,324.66824,386.14964,-6.016814,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.32,0,0
2025/07/23 00:19:00.136,n,14.485958,97.200592,-0.173603,-0.221065,0.120304,-0.424539,-0.388392,0.054815,-4.996206,0.099487,-0.739662,-0.025215,14.57886,324.62796,386.37308,-5.81014,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.34,0,0
2025/07/23 00:20:00.138,n,14.469728,97.199432,-0.313704,-0.238324,0.113231,-0.458379,-0.37019,0.06203,-4.983642,0.299706,-0.734886,-0.024689,14.603428,325.17388,386.5526,-5.993545,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.32,0,0
2025/07/23 00:21:00.141,n,14.491066,97.34548,0.455328,0.355328,0.111347,0.318404,0.288666,0.027111,-4.734089,0.399815,-0.734001,-0.027496,14.604568,325.25654,386.30936,-5.840409,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.77,-1.34,0,0
2025/07/23 00:22:00.143,n,14.494336,97.534448,0.350252,0.378932,0.080439,0.318404,0.288666,0.082115,-4.865433,0.328308,-0.735062,-0.028366,14.604568,325.1648,386.23212,-5.900437,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.29,0,0
2025/07/23 00:23:00.146,n,14.45332,97.42536,0.315227,0.3901,0.05974,0.24611,0.229446,0.036819,-5.193793,0.028603,-0.729218,-0.02697,14.598036,325.63504,386.3208,-5.924643,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.76,-1.34,0,0
2025/07/23 00:24:00.147,n,14.489452,97.390008,0.383754,0.44213,0.078839,0.21227,0.241751,0.060936,-4.878567,0.285404,-0.72744,-0.022591,14.600218,325.80068,386.7216,-5.868821,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.78,-1.33,0,0
2025/07/23 00:25:00.148,n,14.52554,97.503728,0.41878,0.338069,0.10263,0.141513,0.241751,0.064914,-4.31436,0.58511,-0.729927,-0.020142,14.603428,325.60288,386.95644,-5.609255,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.35,0,0
2025/07/23 00:26:00.149,n,14.537014,97.214816,0.175126,0.303044,0.095077,0.24611,0.22355,0.017475,-4.773492,0.413494,-0.726906,-0.022942,14.60561,325.87606,386.7196,-5.89095,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.32,0,0
2025/07/23 00:27:00.137,n,14.584572,96.991816,0.175126,0.384262,0.172334,0.176891,0.182531,0.040878,-4.747794,0.256802,-0.721764,-0.020836,14.60561,326.3209,386.9066,-5.705524,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.33,0,0
2025/07/23 00:28:00.137,n,14.535352,96.991816,0.278679,0.244923,0.117127,0.176891,0.211757,0.062947,-4.550208,0.427795,-0.717155,-0.021538,14.607778,326.73126,386.856,-5.673621,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.76,-1.35,0,0
2025/07/23 00:29:00.134,n,14.55508,97.173264,0.175126,0.15736,0.078627,0.070757,0.117928,0.061954,-4.589611,0.399815,-0.713791,-0.020836,14.613236,327.0516,386.94768,-5.68238,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.33,0,0
2025/07/23 00:30:07.043,n,14.55508,97.303928,0.07005,0.134009,0.150627,0.070757,0.088446,0.043329,-4.274956,0.527905,-0.710419,-0.021889,14.616494,327.361,386.87184,-5.491391,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.76,-1.33,0,0
2025/07/23 00:31:00.134,n,14.587892,97.360808,0.278679,0.366749,0.122754,0.035378,0.147409,0.075603,-4.432569,0.299706,-0.70121,-0.020836,14.618662,328.16932,386.97704,-5.412649,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.77,-1.33,0,0
2025/07/23 00:32:00.134,n,14.623928,97.242504,0.315227,0.221826,0.078839,0.106135,0.082549,0.048336,-4.655854,0.199596,-0.692696,-0.020309,14.62412,328.93536,387.05332,-5.527837,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.3,0,0
2025/07/23 00:33:00.134,n,14.620656,97.148704,0.105076,0.291369,0.169085,0.106135,0.076653,0.047023,-4.577048,0.314007,-0.688095,-0.024513,14.626286,329.34506,386.69168,-5.554636,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.34,0,0
2025/07/23 00:34:00.134,n,14.584572,97.184048,0.035025,0.22741,0.157437,0.141513,0.123824,0.037105,-4.550208,0.256802,-0.67836,-0.01944,14.63171,330.21656,387.17164,-5.46593,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.76,-1.37,0,0
2025/07/23 00:35:00.139,n,14.57803,97.305488,0.105076,0.239339,0.144271,0.035378,0.158946,0.076345,-4.550208,0.213898,-0.671448,-0.023994,14.63062,330.80854,386.76116,-5.411559,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.33,0,0
2025/07/23 00:36:00.137,n,14.607522,97.46072,0.140101,0.175126,0.103902,0.106135,0.12972,0.042845,-4.589611,0.142391,-0.670029,-0.022415,14.636076,330.96082,386.93096,-5.379616,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.33,0,0
2025/07/23 00:37:00.134,n,14.582912,97.357736,0.210151,0.209644,0.124715,0.035378,0.076397,0.090079,-4.787198,0.028603,-0.670563,-0.025917,14.638244,330.92636,386.63168,-5.460446,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.31,0,0
2025/07/23 00:38:00.134,n,14.517384,97.411544,0.035025,0.128426,0.139516,0.035378,0.017689,0.058132,-4.419435,0.213898,-0.670387,-0.018913,14.640428,330.95328,387.26544,-5.284807,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.73,-1.33,0,0
2025/07/23 00:39:00.134,n,14.545216,97.638888,0.140101,0.093401,0.068873,0.0,0.076653,0.068662,-4.629014,0.128712,-0.674461,-0.022758,14.641502,330.60678,386.92988,-5.409428,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.29,0,0
2025/07/23 00:40:00.134,n,14.60098,97.542064,-0.035025,0.105076,0.14526,0.0,0.041275,0.056679,-4.510804,0.171616,-0.680832,-0.023285,14.64367,330.06742,386.89484,-5.339967,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.33,0,0
2025/07/23 00:41:00.134,n,14.614114,97.377752,-0.07005,0.005838,0.102515,0.035378,0.047171,0.048336,-4.183016,0.456398,-0.683846,-0.01873,14.652338,329.85354,387.3462,-5.304529,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.33,0,0
2025/07/23 00:42:00.135,n,14.614114,97.265496,0.175126,0.093401,0.084835,-0.070757,0.005896,0.068662,-4.668417,0.171616,-0.683662,-0.021538,14.652338,329.86938,387.09684,-5.502157,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.73,-1.32,0,0
2025/07/23 00:43:00.136,n,14.574758,97.265496,0.175126,0.116751,0.137746,0.0,0.029482,0.034784,-4.655854,0.185295,-0.690224,-0.025917,14.65667,329.32526,386.73136,-5.505456,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.77,-1.33,0,0
2025/07/23 00:44:00.137,n,14.597706,97.365448,0.105076,0.239085,0.104764,0.070757,0.053067,0.066187,-4.393166,0.285404,-0.690048,-0.022758,14.659946,329.35804,387.02948,-5.34586,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.34,0,0
2025/07/23 00:45:00.138,n,14.623928,97.34084,0.0,0.099238,0.183228,-0.070757,0.005896,0.093379,-4.222419,0.285404,-0.688629,-0.020142,14.663188,329.49832,387.2794,-5.176311,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.76,-1.34,0,0
2025/07/23 00:46:00.313,n,14.637062,97.185616,0.245176,0.256598,0.084754,0.0,0.017689,0.058132,-4.366897,0.256802,-0.687561,-0.026093,14.668614,329.62008,386.78028,-5.285167,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.32,0,0
2025/07/23 00:47:00.135,n,14.637062,97.233224,0.140101,0.244415,0.116672,0.035378,0.088446,0.043329,-4.379461,0.285404,-0.68615,-0.022758,14.67407,329.7717,387.10588,-5.328256,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.73,-1.32,0,0
2025/07/23 00:48:00.134,n,14.664944,96.959496,0.175126,0.244923,0.101093,0.035378,0.076653,0.041359,-4.458838,0.285404,-0.683846,-0.016983,14.677328,329.98868,387.63648,-5.411105,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.32,0,0
2025/07/23 00:49:00.134,n,14.669872,96.75588,-0.035025,0.093401,0.124656,0.0,0.035378,0.070757,-4.445704,0.37059,-0.688805,-0.018562,14.678422,329.56564,387.50216,-5.486536,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.73,-1.3,0,0
2025/07/23 00:50:00.134,n,14.661672,96.778832,0.0,0.151522,0.122354,0.070757,0.041275,0.115002,-4.655854,0.299706,-0.693764,-0.02417,14.685998,329.17762,387.04512,-5.625153,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.32,0,0
2025/07/23 00:51:00.135,n,14.664944,96.974824,0.315227,0.210151,0.112953,0.0,0.088446,0.058132,-4.681552,0.314007,-0.694649,-0.021713,14.685998,329.10108,387.26332,-5.668494,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.73,-1.32,0,0
2025/07/23 00:52:00.135,n,14.655128,96.8968,0.210151,0.239339,0.040946,0.0,0.017689,0.053654,-4.616451,0.213898,-0.693405,-0.026268,14.689272,329.22628,386.87644,-5.497485,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.73,-1.3,0,0
2025/07/23 00:53:00.137,n,14.604248,96.832488,0.035025,0.203806,0.177172,0.106135,0.041275,0.041359,-4.629014,0.2425,-0.68969,-0.021889,14.688148,329.5416,387.25924,-5.539315,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.73,-1.34,0,0
2025/07/23 00:54:00.139,n,14.620656,96.85696,0.210151,0.215989,0.104881,0.035378,0.041275,0.087854,-4.589611,0.256802,-0.690048,-0.026093,14.689272,329.51666,386.892,-5.510368,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.76,-1.37,0,0
2025/07/23 00:55:00.134,n,14.651806,96.99636,0.105076,0.174618,0.095896,0.21227,0.070757,0.07751,-4.248688,0.641693,-0.679588,-0.017334,14.703398,330.49796,387.74632,-5.552635,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.73,-1.33,0,0
2025/07/23 00:56:00.135,n,14.689552,96.300216,0.0,0.128426,0.141263,0.106135,0.023586,0.061954,-3.999134,0.784706,-0.684555,-0.022415,14.707732,330.0917,387.31844,-5.44598,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.34,0,0
2025/07/23 00:57:00.134,n,14.704296,96.330928,0.035025,0.163197,0.081459,0.035378,0.06486,0.056679,-4.471401,0.413494,-0.674286,-0.023811,14.708792,330.98584,387.20024,-5.53537,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.77,-1.29,0,0
2025/07/23 00:58:00.134,n,14.73711,96.33556,0.210151,0.128426,0.072348,0.176891,0.094342,0.053264,-4.143613,0.542206,-0.670387,-0.023994,14.719644,331.38168,387.2426,-5.332211,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.32,0,0
2025/07/23 00:59:00.134,n,14.763332,96.338592,0.278679,0.25076,0.126054,0.141513,0.06486,0.052075,-3.605674,1.041508,-0.664368,-0.009979,14.73706,331.9967,388.58156,-5.30157,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.76,-1.32,0,0
2025/07/23 01:00:07.037,n,14.727296,96.18044,0.105076,0.169288,0.100093,0.035378,-0.029482,0.068662,-3.894059,0.912796,-0.663483,-0.017685,14.748952,332.1377,387.96168,-5.452653,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.32,0,0
2025/07/23 01:01:00.136,n,14.730568,96.295624,0.035025,0.204314,0.104881,-0.035378,0.029482,0.047023,-4.169881,0.641693,-0.655167,-0.021362,14.748952,332.85706,387.63508,-5.445379,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.32,0,0
2025/07/23 01:02:00.139,n,14.73711,96.122096,0.105076,0.227156,0.131967,0.035378,0.070757,0.070757,-3.77585,0.899117,-0.659409,-0.01944,14.768538,332.59598,387.91168,-5.314935,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.34,0,0
2025/07/23 01:03:00.141,n,14.768216,96.271016,0.210151,0.151776,0.065213,0.070757,0.011793,0.048336,-3.854656,0.756104,-0.665428,-0.020668,14.779388,332.13406,387.8614,-5.25552,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.76,-1.32,0,0
2025/07/23 01:04:00.135,n,14.809232,96.009936,0.210151,0.169035,0.12754,0.0,0.023586,0.088564,-4.550208,0.384892,-0.662239,-0.024513,14.781524,332.4215,387.53148,-5.572825,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.33,0,0
2025/07/23 01:05:00.134,n,14.817384,95.796312,0.315227,0.169288,0.100093,0.141513,-0.005896,0.090659,-4.577048,0.442719,-0.65976,-0.016281,14.79244,332.6952,388.32176,-5.663244,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.76,-1.25,0,0
2025/07/23 01:06:00.134,n,14.88789,95.109688,0.175126,0.163197,0.090043,0.035378,0.058964,0.073077,-4.169881,0.655994,-0.672867,-0.023285,14.801058,331.60794,387.74632,-5.475458,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.31,0,0
2025/07/23 01:07:00.135,n,14.90918,95.179024,0.0,0.215989,0.135501,0.106135,0.094342,0.018269,-4.209285,0.655994,-0.676231,-0.018562,14.805408,331.34048,388.18936,-5.522948,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.32,0,0
2025/07/23 01:08:00.136,n,14.92886,95.168232,-0.07005,0.093401,0.120655,0.106135,0.047171,0.079634,-4.248688,0.598789,-0.681717,-0.016808,14.811926,330.90118,388.38044,-5.512387,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.31,0,0
2025/07/23 01:09:00.136,n,14.896096,95.265304,0.0,0.081725,0.114392,0.0,0.035378,0.031643,-4.091646,0.598789,-0.684731,-0.018204,14.815216,330.65832,388.27428,-5.356962,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.73,-1.35,0,0
2025/07/23 01:10:00.139,n,14.92886,94.950952,0.105076,0.110913,0.139075,0.141513,0.053067,0.076698,-4.31436,0.628014,-0.687561,-0.019615,14.823884,330.46042,388.19588,-5.610319,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.3,0,0
2025/07/23 01:11:00.140,n,14.914112,95.052656,0.315227,0.256344,0.042088,0.0,0.088189,0.082379,-4.537644,0.499302,-0.691811,-0.023285,14.827128,330.11036,387.88748,-5.705472,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.73,-1.33,0,0
2025/07/23 01:12:00.144,n,14.923978,95.106616,0.07005,0.163451,0.047853,0.035378,0.076653,0.052075,-4.288091,0.641693,-0.69677,-0.020668,14.83252,329.71058,388.14912,-5.605886,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.36,0,0
2025/07/23 01:13:00.134,n,14.90918,95.08044,0.07005,0.22741,0.147646,0.176891,0.100238,0.060936,-4.353763,0.542206,-0.69606,-0.020309,14.835812,329.78986,388.19884,-5.571719,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.75,-1.34,0,0
2025/07/23 01:14:00.136,n,14.843606,95.357736,0.315227,0.291369,0.048008,-0.035378,0.053067,0.073362,-4.537644,0.570808,-0.699257,-0.021011,14.833662,329.50156,388.12476,-5.786698,OverRange,OverRange,OverRange,OverRange,OverRange,OverRange,0,0,0,0,0.74,-1.32,0,0
