"Timestamp","TZ","Calculation_8","Reference_9"
2025/06/11 00:00:07.487,n,13.685806,13.685806
2025/06/11 00:30:07.503,n,13.658574,13.658574
2025/06/11 01:00:07.490,n,13.21725,13.21725
2025/06/11 01:30:07.594,n,12.88248,12.88248
2025/06/11 02:00:07.487,n,12.713698,12.713698
2025/06/11 02:30:07.501,n,12.804024,12.804024
2025/06/11 03:00:07.503,n,12.936512,12.936512
2025/06/11 03:30:07.484,n,12.798584,12.798584
2025/06/11 04:00:07.711,n,12.877432,12.877432
2025/06/11 04:30:07.503,n,13.039838,13.039838
2025/06/11 05:00:07.602,n,13.043142,13.043142
2025/06/11 05:30:07.709,n,12.961084,12.961084
2025/06/11 06:00:07.500,n,13.024562,13.024562
2025/06/11 06:30:07.739,n,13.249838,13.249838
2025/06/11 07:00:07.483,n,13.24163,13.24163
2025/06/11 07:30:07.478,n,13.726282,13.726282
2025/06/11 08:00:07.474,n,14.168142,14.168142
2025/06/11 08:30:07.473,n,16.214758,16.214758
2025/06/11 09:00:07.700,n,15.195684,15.195684
2025/06/11 09:30:07.479,n,15.669394,15.669394
2025/06/11 10:00:07.474,n,16.914644,16.914644
2025/06/11 10:30:07.483,n,15.318388,15.318388
2025/06/11 11:00:07.480,n,16.048148,16.048148
2025/06/11 11:30:07.485,n,16.133228,16.133228
2025/06/11 12:00:07.511,n,16.825368,16.825368
2025/06/11 12:30:07.504,n,17.8156,17.8156
2025/06/11 13:00:07.498,n,17.953496,17.953496
2025/06/11 13:30:07.500,n,20.611722,20.611722
2025/06/11 14:00:07.552,n,20.815926,20.815926
2025/06/11 14:30:07.750,n,21.466458,21.466458
2025/06/11 15:00:08.194,n,19.91165,19.91165
2025/06/11 15:30:07.879,n,21.579946,21.579946
2025/06/11 16:00:07.518,n,19.841778,19.841778
2025/06/11 16:30:07.502,n,19.308198,19.308198
2025/06/11 17:00:07.703,n,20.135522,20.135522
2025/06/11 17:30:07.511,n,20.090616,20.090616
2025/06/11 18:00:07.681,n,19.612926,19.612926
2025/06/11 18:30:08.180,n,18.927834,18.927834
2025/06/11 19:00:07.498,n,17.947818,17.947818
2025/06/11 19:30:07.486,n,16.867104,16.867104
2025/06/11 20:00:07.483,n,15.583248,15.583248
2025/06/11 20:30:08.406,n,13.84983,13.84983
2025/06/11 21:00:07.490,n,12.235714,12.235714
2025/06/11 21:30:08.166,n,11.033996,11.033996
2025/06/11 22:00:07.485,n,9.950778,9.950778
2025/06/11 22:30:08.444,n,9.943568,9.943568
2025/06/11 23:00:07.492,n,9.362206,9.362206
2025/06/11 23:30:07.479,n,8.251417,8.251417
