"Timestamp","TZ","Calculation_8","Reference_9"
2025/03/29 00:00:08.632,n,4.483277,4.483277
2025/03/29 00:30:07.492,n,4.26001,4.26001
2025/03/29 01:00:07.551,n,4.244464,4.244464
2025/03/29 01:30:07.495,n,3.691702,3.691702
2025/03/29 02:00:08.180,n,3.663994,3.663994
2025/03/29 02:30:07.548,n,3.792061,3.792061
2025/03/29 03:00:07.801,n,3.630602,3.630602
2025/03/29 03:30:07.508,n,3.607166,3.607166
2025/03/29 04:00:07.505,n,3.526968,3.526968
2025/03/29 04:30:08.194,n,2.805948,2.805948
2025/03/29 05:00:08.200,n,2.435525,2.435525
2025/03/29 05:30:07.496,n,2.291029,2.291029
2025/03/29 06:00:07.764,n,2.704238,2.704238
2025/03/29 06:30:07.799,n,3.995824,3.995824
2025/03/29 07:00:07.514,n,5.641007,5.641007
2025/03/29 07:30:07.526,n,7.722709,7.722709
2025/03/29 08:00:07.785,n,9.676562,9.676562
2025/03/29 08:30:07.504,n,11.609042,11.609042
2025/03/29 09:00:07.518,n,13.420112,13.420112
2025/03/29 09:30:07.764,n,15.353554,15.353554
2025/03/29 10:00:07.493,n,16.392854,16.392854
2025/03/29 10:30:07.505,n,17.066066,17.066066
2025/03/29 11:00:07.494,n,18.158264,18.158264
2025/03/29 11:30:07.510,n,18.097008,18.097008
2025/03/29 12:00:07.493,n,18.755088,18.755088
2025/03/29 12:30:07.554,n,19.273676,19.273676
2025/03/29 13:00:07.723,n,18.757666,18.757666
2025/03/29 13:30:07.511,n,19.977178,19.977178
2025/03/29 14:00:07.553,n,20.533874,20.533874
2025/03/29 14:30:07.501,n,20.084838,20.084838
2025/03/29 15:00:07.496,n,19.461944,19.461944
2025/03/29 15:30:07.546,n,19.315472,19.315472
2025/03/29 16:00:07.977,n,19.426446,19.426446
2025/03/29 16:30:07.475,n,19.904076,19.904076
2025/03/29 17:00:08.182,n,18.806112,18.806112
2025/03/29 17:30:07.505,n,17.24822,17.24822
2025/03/29 18:00:07.486,n,15.618712,15.618712
2025/03/29 18:30:07.476,n,13.812512,13.812512
2025/03/29 19:00:08.171,n,13.464948,13.464948
2025/03/29 19:30:08.176,n,12.868574,12.868574
2025/03/29 20:00:08.164,n,12.356312,12.356312
2025/03/29 20:30:07.504,n,11.73512,11.73512
2025/03/29 21:00:08.169,n,11.251784,11.251784
2025/03/29 21:30:07.488,n,10.633654,10.633654
2025/03/29 22:00:07.494,n,9.867878,9.867878
2025/03/29 22:30:08.128,n,9.730088,9.730088
2025/03/29 23:00:07.536,n,9.559344,9.559344
2025/03/29 23:30:08.167,n,9.34213,9.34213
