"Timestamp","TZ","Calculation_8","Reference_9"
2025/06/13 00:00:07.686,n,8.371585,8.371585
2025/06/13 00:30:08.174,n,7.975646,7.975646
2025/06/13 01:00:07.483,n,7.831996,7.831996
2025/06/13 01:30:07.524,n,7.650563,7.650563
2025/06/13 02:00:07.524,n,6.665953,6.665953
2025/06/13 02:30:07.480,n,6.184973,6.184973
2025/06/13 03:00:07.695,n,5.698292,5.698292
2025/06/13 03:30:07.520,n,5.596498,5.596498
2025/06/13 04:00:07.469,n,4.869903,4.869903
2025/06/13 04:30:07.550,n,4.762252,4.762252
2025/06/13 05:00:08.236,n,6.095355,6.095355
2025/06/13 05:30:07.502,n,9.110762,9.110762
2025/06/13 06:00:07.474,n,11.565938,11.565938
2025/06/13 06:30:07.771,n,13.701834,13.701834
2025/06/13 07:00:07.489,n,15.994362,15.994362
2025/06/13 07:30:07.502,n,17.630224,17.630224
2025/06/13 08:00:07.498,n,18.838412,18.838412
2025/06/13 08:30:07.504,n,19.157718,19.157718
2025/06/13 09:00:07.493,n,20.517194,20.517194
2025/06/13 09:30:07.712,n,21.165742,21.165742
2025/06/13 10:00:07.490,n,22.274314,22.274314
2025/06/13 10:30:07.490,n,23.066878,23.066878
2025/06/13 11:00:07.507,n,23.870336,23.870336
2025/06/13 11:30:07.487,n,24.050298,24.050298
2025/06/13 12:00:07.495,n,24.846892,24.846892
2025/06/13 12:30:07.485,n,24.470826,24.470826
2025/06/13 13:00:07.705,n,25.45,25.45
2025/06/13 13:30:07.500,n,25.624648,25.624648
2025/06/13 14:00:07.491,n,26.246232,26.246232
2025/06/13 14:30:07.776,n,26.328524,26.328524
2025/06/13 15:00:07.501,n,26.64198,26.64198
2025/06/13 15:30:07.482,n,25.95589,25.95589
2025/06/13 16:00:07.480,n,25.179792,25.179792
2025/06/13 16:30:07.554,n,25.694602,25.694602
2025/06/13 17:00:07.477,n,24.534934,24.534934
2025/06/13 17:30:07.500,n,24.103358,24.103358
2025/06/13 18:00:08.226,n,23.538476,23.538476
2025/06/13 18:30:08.165,n,22.604616,22.604616
2025/06/13 19:00:08.187,n,21.788848,21.788848
2025/06/13 19:30:07.551,n,20.766636,20.766636
2025/06/13 20:00:07.495,n,19.207376,19.207376
2025/06/13 20:30:08.178,n,17.98321,17.98321
2025/06/13 21:00:08.180,n,16.838738,16.838738
2025/06/13 21:30:07.495,n,15.401918,15.401918
2025/06/13 22:00:07.507,n,14.374318,14.374318
2025/06/13 22:30:08.092,n,13.967192,13.967192
2025/06/13 23:00:07.514,n,13.056904,13.056904
2025/06/13 23:30:07.517,n,12.165854,12.165854
