"Timestamp","TZ","Calculation_8","Reference_9"
2025/10/12 00:00:07.517,n,12.92451,12.92451
2025/10/12 00:30:07.492,n,12.89054,12.89054
2025/10/12 01:00:07.620,n,12.892738,12.892738
2025/10/12 01:30:07.500,n,12.835728,12.835728
2025/10/12 02:00:07.498,n,12.76657,12.76657
2025/10/12 02:30:07.493,n,12.747974,12.747974
2025/10/12 03:00:07.558,n,12.643794,12.643794
2025/10/12 03:30:07.458,n,12.12647,12.12647
2025/10/12 04:00:07.456,n,11.888356,11.888356
2025/10/12 04:30:07.506,n,12.211782,12.211782
2025/10/12 05:00:07.462,n,12.259844,12.259844
2025/10/12 05:30:07.458,n,12.270768,12.270768
2025/10/12 06:00:07.476,n,12.399508,12.399508
2025/10/12 06:30:07.469,n,12.465238,12.465238
2025/10/12 07:00:07.471,n,12.509152,12.509152
2025/10/12 07:30:07.471,n,12.569462,12.569462
2025/10/12 08:00:07.479,n,12.54315,12.54315
2025/10/12 08:30:07.472,n,12.58042,12.58042
2025/10/12 09:00:07.616,n,12.63207,12.63207
2025/10/12 09:30:07.478,n,12.719788,12.719788
2025/10/12 10:00:07.463,n,13.01953,13.01953
2025/10/12 10:30:07.703,n,13.245002,13.245002
2025/10/12 11:00:07.468,n,13.26684,13.26684
2025/10/12 11:30:07.480,n,13.704196,13.704196
2025/10/12 12:00:07.491,n,13.69216,13.69216
2025/10/12 12:30:07.468,n,13.333874,13.333874
2025/10/12 13:00:07.486,n,13.169826,13.169826
2025/10/12 13:30:08.147,n,13.105272,13.105272
2025/10/12 14:00:07.463,n,12.52493,12.52493
2025/10/12 14:30:07.480,n,12.658726,12.658726
2025/10/12 15:00:07.488,n,13.347358,13.347358
2025/10/12 15:30:07.466,n,13.413402,13.413402
2025/10/12 16:00:07.516,n,13.195866,13.195866
2025/10/12 16:30:07.482,n,12.697398,12.697398
2025/10/12 17:00:07.609,n,12.529652,12.529652
2025/10/12 17:30:07.536,n,12.323912,12.323912
2025/10/12 18:00:07.472,n,12.296102,12.296102
2025/10/12 18:30:07.465,n,12.106152,12.106152
2025/10/12 19:00:07.512,n,12.157826,12.157826
2025/10/12 19:30:07.480,n,11.91087,11.91087
2025/10/12 20:00:07.468,n,11.77095,11.77095
2025/10/12 20:30:07.540,n,10.94819,10.94819
2025/10/12 21:00:07.498,n,10.249208,10.249208
2025/10/12 21:30:07.474,n,9.52801,9.52801
2025/10/12 22:00:07.495,n,9.125238,9.125238
2025/10/12 22:30:07.472,n,8.708072,8.708072
2025/10/12 23:00:07.998,n,8.093934,8.093934
2025/10/12 23:30:08.160,n,7.742352,7.742352
