"Timestamp","TZ","Calculation_8","Reference_9"
2025/04/15 00:00:07.514,n,13.464428,13.464428
2025/04/15 00:30:07.487,n,12.960906,12.960906
2025/04/15 01:00:07.687,n,13.151846,13.151846
2025/04/15 01:30:07.504,n,13.241566,13.241566
2025/04/15 02:00:08.429,n,12.806172,12.806172
2025/04/15 02:30:08.204,n,12.29488,12.29488
2025/04/15 03:00:08.179,n,12.114894,12.114894
2025/04/15 03:30:07.467,n,11.84821,11.84821
2025/04/15 04:00:07.477,n,11.392254,11.392254
2025/04/15 04:30:07.719,n,10.931102,10.931102
2025/04/15 05:00:08.147,n,10.50607,10.50607
2025/04/15 05:30:08.168,n,10.281654,10.281654
2025/04/15 06:00:07.472,n,11.02252,11.02252
2025/04/15 06:30:07.463,n,12.442786,12.442786
2025/04/15 07:00:07.477,n,14.021664,14.021664
2025/04/15 07:30:07.484,n,15.351892,15.351892
2025/04/15 08:00:07.529,n,16.634274,16.634274
2025/04/15 08:30:07.487,n,18.6552,18.6552
2025/04/15 09:00:07.503,n,20.088432,20.088432
2025/04/15 09:30:07.526,n,21.696638,21.696638
2025/04/15 10:00:07.513,n,22.361052,22.361052
2025/04/15 10:30:07.516,n,23.045516,23.045516
2025/04/15 11:00:07.541,n,24.08104,24.08104
2025/04/15 11:30:07.491,n,23.873408,23.873408
2025/04/15 12:00:07.797,n,24.60928,24.60928
2025/04/15 12:30:07.722,n,23.497708,23.497708
2025/04/15 13:00:07.487,n,24.4439,24.4439
2025/04/15 13:30:07.517,n,24.195466,24.195466
2025/04/15 14:00:07.688,n,24.72287,24.72287
2025/04/15 14:30:07.490,n,23.244638,23.244638
2025/04/15 15:00:07.769,n,22.277614,22.277614
2025/04/15 15:30:07.478,n,21.31161,21.31161
2025/04/15 16:00:08.167,n,20.508088,20.508088
2025/04/15 16:30:07.505,n,19.482566,19.482566
2025/04/15 17:00:08.161,n,17.97049,17.97049
2025/04/15 17:30:07.556,n,18.344452,18.344452
2025/04/15 18:00:07.486,n,17.42689,17.42689
2025/04/15 18:30:07.472,n,17.349864,17.349864
2025/04/15 19:00:07.484,n,17.129718,17.129718
2025/04/15 19:30:08.168,n,16.892176,16.892176
2025/04/15 20:00:07.490,n,16.438234,16.438234
2025/04/15 20:30:07.729,n,16.071782,16.071782
2025/04/15 21:00:08.172,n,15.89168,15.89168
2025/04/15 21:30:08.164,n,15.607988,15.607988
2025/04/15 22:00:07.502,n,15.384728,15.384728
2025/04/15 22:30:08.178,n,15.383962,15.383962
2025/04/15 23:00:07.490,n,15.245516,15.245516
2025/04/15 23:30:07.558,n,15.153936,15.153936
