"Timestamp","TZ","Calculation_8","Reference_9"
2025/03/16 00:00:07.499,n,-3.592018,-3.592018
2025/03/16 00:30:07.468,n,-3.873203,-3.873203
2025/03/16 01:00:07.483,n,-3.442076,-3.442076
2025/03/16 01:30:07.778,n,-3.49281,-3.49281
2025/03/16 02:00:07.479,n,-3.7614,-3.7614
2025/03/16 02:30:07.465,n,-4.337027,-4.337027
2025/03/16 03:00:07.478,n,-4.5893,-4.5893
2025/03/16 03:30:07.475,n,-5.072728,-5.072728
2025/03/16 04:00:07.703,n,-4.725842,-4.725842
2025/03/16 04:30:07.482,n,-4.890399,-4.890399
2025/03/16 05:00:07.685,n,-5.524982,-5.524982
2025/03/16 05:30:07.463,n,-5.217966,-5.217966
2025/03/16 06:00:07.460,n,-5.693773,-5.693773
2025/03/16 06:30:07.473,n,-5.808409,-5.808409
2025/03/16 07:00:07.547,n,-4.832964,-4.832964
2025/03/16 07:30:07.681,n,-3.278686,-3.278686
2025/03/16 08:00:07.531,n,-0.804059,-0.804059
2025/03/16 08:30:07.465,n,1.417573,1.417573
2025/03/16 09:00:07.469,n,3.558979,3.558979
2025/03/16 09:30:07.467,n,6.550444,6.550444
2025/03/16 10:00:07.459,n,6.695277,6.695277
2025/03/16 10:30:07.467,n,8.209915,8.209915
2025/03/16 11:00:07.467,n,9.132462,9.132462
2025/03/16 11:30:07.691,n,10.060816,10.060816
2025/03/16 12:00:07.476,n,10.35034,10.35034
2025/03/16 12:30:07.476,n,10.66537,10.66537
2025/03/16 13:00:07.490,n,10.918358,10.918358
2025/03/16 13:30:07.487,n,10.506038,10.506038
2025/03/16 14:00:07.688,n,10.648966,10.648966
2025/03/16 14:30:07.476,n,10.716586,10.716586
2025/03/16 15:00:07.792,n,10.310946,10.310946
2025/03/16 15:30:07.469,n,9.712062,9.712062
2025/03/16 16:00:07.496,n,8.422196,8.422196
2025/03/16 16:30:08.229,n,7.375602,7.375602
2025/03/16 17:00:07.472,n,7.069498,7.069498
2025/03/16 17:30:08.160,n,6.885179,6.885179
2025/03/16 18:00:07.544,n,6.680517,6.680517
2025/03/16 18:30:07.474,n,6.535977,6.535977
2025/03/16 19:00:07.477,n,6.411094,6.411094
2025/03/16 19:30:08.154,n,6.164511,6.164511
2025/03/16 20:00:07.629,n,6.111316,6.111316
2025/03/16 20:30:07.685,n,5.923015,5.923015
2025/03/16 21:00:08.398,n,4.991872,4.991872
2025/03/16 21:30:07.475,n,5.204478,5.204478
2025/03/16 22:00:08.157,n,5.136689,5.136689
2025/03/16 22:30:07.475,n,4.887223,4.887223
2025/03/16 23:00:07.463,n,4.544052,4.544052
2025/03/16 23:30:07.656,n,3.417928,3.417928
