"Timestamp","TZ","TA_1_2_1","RH_1_2_1","PPFD_1_2_1","PPFD_1_2_1_AV","PPFD_1_2_1_SD","PPFDr_1_2_1","PPFDr_1_2_1_AV","PPFDr_1_2_1_SD","SWin_1_2_1","SWout_1_2_1","LWin_1_2_V","LWout_1_2_V","TA_2_2_1","LWin_1_2_1","LWout_1_2_1","Rn_1_2_1","PPFD_1_1_1","PPFD_1_1_1_AV","PPFD_1_1_1_SD","PPFDd_1_1_1","PPFDd_1_1_1_AV","PPFDd_1_1_1_SD","2SERIAL (State)","2SERIAL (State)","2SERIAL (State)","2SERIAL (State)","posX","posY","P_2_1_2","1256CV"
2025/04/10 23:46:00.137,n,9.809216,64.415976,0.523855,0.401521,0.095644,0.426077,0.389674,0.063634,-3.426361,-0.69952,-0.503983,-0.035942,10.175512,321.76694,362.17192,-3.194882,1314.4858,1228.0862,64.30552,1577.3554,1475.3074,72.15816,0,0,0,0,0.77,-0.99,0,0
2025/04/10 23:47:00.137,n,9.850522,64.329988,0.593906,0.658626,0.106632,0.530674,0.46043,0.054415,-3.400092,-0.57143,-0.524803,-0.029274,10.176636,319.97168,362.76996,-3.324191,858.82184,1046.2728,120.49524,1191.104,1350.262,96.50492,0,0,0,0,0.68,-0.81,0,0
2025/04/10 23:48:00.140,n,9.822568,64.193824,0.593906,0.675631,0.068873,0.742943,0.625016,0.06587,-3.505167,-0.528526,-0.556046,-0.03244,10.15444,317.15464,362.37432,-3.500246,746.02544,790.77008,73.367912,1022.684,1074.0974,55.353408,0,0,0,0,0.58,-1.13,0,0
2025/04/10 23:49:00.143,n,9.764706,64.533868,0.453805,0.412942,0.092447,0.530674,0.512985,0.037105,-3.925468,-0.628635,-0.583969,-0.037697,10.150046,314.71646,361.88484,-3.843104,951.15504,894.93112,92.59212,1240.3312,1169.6844,85.312952,0,0,0,0,0.73,-1.08,0,0
2025/04/10 23:50:00.144,n,9.682092,64.79138,0.313704,0.395429,0.078839,0.707565,0.636552,0.044754,-4.333205,-0.785328,-0.614571,-0.041557,10.139048,312.01248,361.4852,-4.12089,843.26392,882.87528,67.01194,1092.4748,1139.0722,58.414896,0,0,0,0,0.68,-1.17,0,0
2025/04/10 23:51:00.145,n,9.682092,64.966088,0.523855,0.41878,0.093982,0.707565,0.583741,0.082969,-4.582187,-0.771648,-0.650513,-0.042786,10.11591,308.78406,361.25684,-4.418266,925.3484,1027.8322,120.2277,1188.2858,1275.098,96.88344,0,0,0,0,0.63,-1.12,0,0
2025/04/10 23:52:00.135,n,9.700302,64.930496,0.383754,0.325379,0.047853,0.566052,0.566052,0.04475,-4.398306,-0.628635,-0.686501,-0.034363,10.096076,305.56866,361.90264,-4.421808,831.98904,860.02248,33.960268,1100.1198,1113.4912,29.034462,0,0,0,0,0.66,-0.81,0,0
2025/04/10 23:53:00.135,n,9.701962,64.736304,0.48883,0.424617,0.08114,0.672187,0.554259,0.076426,-4.503381,-0.556507,-0.728226,-0.036118,10.076208,301.85682,361.64436,-4.638982,1127.4476,944.16096,127.06416,1386.427,1202.0996,123.90642,0,0,0,0,0.75,-1.18,0,0
2025/04/10 23:54:00.139,n,9.710168,64.862524,0.523855,0.488576,0.058246,0.60143,0.507088,0.085691,-4.595321,-0.485622,-0.767151,-0.038925,10.051966,298.3648,361.27024,-4.837925,1140.8626,1017.2128,106.3814,1407.989,1278.8314,101.97844,0,0,0,0,0.61,-1.14,0,0
2025/04/10 23:55:00.138,n,9.667198,64.988792,0.48883,0.412942,0.102515,0.707565,0.642449,0.108294,-4.806042,-0.471321,-0.796028,-0.036652,10.027704,295.7418,361.34716,-5.094098,1075.4192,1049.2516,97.283608,1327.1998,1304.51,81.092536,0,0,0,0,0.58,-1.52,0,0
2025/04/10 23:56:00.140,n,9.662266,65.014672,0.557358,0.453551,0.069595,0.566052,0.6304,0.041278,-4.884849,-0.442719,-0.821373,-0.039627,10.003396,293.4241,360.95768,-5.223876,1050.8928,904.12064,99.28192,1286.5294,1167.1156,81.145544,0,0,0,0,0.67,-1.24,0,0
2025/04/10 23:57:00.143,n,9.617638,65.09548,0.453805,0.505835,0.056999,0.530674,0.68962,0.101765,-5.121268,-0.471321,-0.838219,-0.043663,9.972578,291.80816,360.44056,-5.444503,1051.6042,927.31672,91.604584,1293.9128,1190.8008,68.089648,0,0,0,0,0.74,-1.24,0,0
