"Timestamp","TZ","Calculation_8","Reference_9"
2025/05/06 00:00:07.518,n,-0.6945,-0.6945
2025/05/06 00:30:07.510,n,-0.552107,-0.552107
2025/05/06 01:00:07.616,n,-1.013798,-1.013798
2025/05/06 01:30:07.517,n,-1.51812,-1.51812
2025/05/06 02:00:08.203,n,-1.54287,-1.54287
2025/05/06 02:30:07.508,n,-1.433768,-1.433768
2025/05/06 03:00:07.514,n,-1.808508,-1.808508
2025/05/06 03:30:07.511,n,-2.056442,-2.056442
2025/05/06 04:00:07.513,n,-2.299002,-2.299002
2025/05/06 04:30:07.543,n,-2.274169,-2.274169
2025/05/06 05:00:07.501,n,-1.44391,-1.44391
2025/05/06 05:30:07.503,n,0.432224,0.432224
2025/05/06 06:00:07.798,n,3.024934,3.024934
2025/05/06 06:30:07.478,n,6.384681,6.384681
2025/05/06 07:00:07.486,n,9.337608,9.337608
2025/05/06 07:30:07.493,n,11.124472,11.124472
2025/05/06 08:00:07.479,n,12.862906,12.862906
2025/05/06 08:30:07.481,n,13.82302,13.82302
2025/05/06 09:00:07.484,n,14.700254,14.700254
2025/05/06 09:30:07.480,n,14.902468,14.902468
2025/05/06 10:00:07.732,n,15.919274,15.919274
2025/05/06 10:30:07.479,n,16.234318,16.234318
2025/05/06 11:00:07.491,n,17.240524,17.240524
2025/05/06 11:30:07.469,n,17.351984,17.351984
2025/05/06 12:00:07.494,n,17.914358,17.914358
2025/05/06 12:30:07.487,n,19.06832,19.06832
2025/05/06 13:00:07.504,n,19.379164,19.379164
2025/05/06 13:30:07.839,n,19.168712,19.168712
2025/05/06 14:00:07.786,n,19.351594,19.351594
2025/05/06 14:30:07.493,n,19.506256,19.506256
2025/05/06 15:00:07.552,n,18.881018,18.881018
2025/05/06 15:30:07.495,n,18.893806,18.893806
2025/05/06 16:00:07.493,n,18.671314,18.671314
2025/05/06 16:30:07.951,n,18.220892,18.220892
2025/05/06 17:00:07.496,n,18.019186,18.019186
2025/05/06 17:30:08.169,n,17.153196,17.153196
2025/05/06 18:00:07.586,n,15.831476,15.831476
2025/05/06 18:30:07.491,n,15.057538,15.057538
2025/05/06 19:00:07.484,n,13.724084,13.724084
2025/05/06 19:30:07.503,n,12.303542,12.303542
2025/05/06 20:00:07.713,n,11.015018,11.015018
2025/05/06 20:30:08.165,n,10.596338,10.596338
2025/05/06 21:00:07.498,n,10.69001,10.69001
2025/05/06 21:30:08.162,n,10.960802,10.960802
2025/05/06 22:00:07.882,n,10.764106,10.764106
2025/05/06 22:30:08.185,n,10.328436,10.328436
2025/05/06 23:00:08.162,n,9.628506,9.628506
2025/05/06 23:30:07.541,n,8.479948,8.479948
