"Timestamp","TZ","Calculation_8","Reference_9"
2025/08/08 00:00:13.740,n,15.8938,15.8938
2025/08/08 00:30:14.424,n,15.785484,15.785484
2025/08/08 01:00:13.740,n,15.672362,15.672362
2025/08/08 01:30:14.039,n,15.738708,15.738708
2025/08/08 02:00:13.708,n,15.849598,15.849598
2025/08/08 02:30:13.706,n,16.06583,16.06583
2025/08/08 03:00:13.698,n,15.96129,15.96129
2025/08/08 03:30:13.688,n,15.866728,15.866728
2025/08/08 04:00:13.697,n,15.674268,15.674268
2025/08/08 04:30:13.692,n,15.611198,15.611198
2025/08/08 05:00:13.698,n,15.438066,15.438066
2025/08/08 05:30:13.698,n,15.980848,15.980848
2025/08/08 06:00:13.702,n,16.394746,16.394746
2025/08/08 06:30:13.702,n,17.472546,17.472546
2025/08/08 07:00:13.699,n,18.519916,18.519916
2025/08/08 07:30:13.699,n,19.598244,19.598244
2025/08/08 08:00:13.694,n,20.736836,20.736836
2025/08/08 08:30:13.723,n,21.777908,21.777908
2025/08/08 09:00:13.693,n,22.656642,22.656642
2025/08/08 09:30:13.710,n,24.000832,24.000832
2025/08/08 10:00:13.972,n,25.516224,25.516224
2025/08/08 10:30:13.703,n,27.833946,27.833946
2025/08/08 11:00:13.709,n,28.828406,28.828406
2025/08/08 11:30:13.937,n,27.402544,27.402544
2025/08/08 12:00:13.711,n,27.256554,27.256554
2025/08/08 12:30:13.711,n,27.90015,27.90015
2025/08/08 13:00:13.722,n,27.570618,27.570618
2025/08/08 13:30:07.064,n,27.924128,27.924128
2025/08/08 14:00:07.482,n,28.344144,28.344144
2025/08/08 14:30:07.697,n,27.82721,27.82721
2025/08/08 15:00:07.493,n,28.196576,28.196576
2025/08/08 15:30:07.794,n,29.009016,29.009016
2025/08/08 16:00:07.476,n,28.100338,28.100338
2025/08/08 16:30:07.594,n,27.80176,27.80176
2025/08/08 17:00:08.140,n,26.94242,26.94242
2025/08/08 17:30:08.159,n,26.668464,26.668464
2025/08/08 18:00:08.181,n,26.410524,26.410524
2025/08/08 18:30:08.164,n,25.19012,25.19012
2025/08/08 19:00:08.388,n,23.935352,23.935352
2025/08/08 19:30:07.468,n,22.43907,22.43907
2025/08/08 20:00:08.255,n,21.023376,21.023376
2025/08/08 20:30:08.150,n,20.094536,20.094536
2025/08/08 21:00:07.487,n,19.39812,19.39812
2025/08/08 21:30:08.159,n,19.118502,19.118502
2025/08/08 22:00:07.483,n,18.48635,18.48635
2025/08/08 22:30:08.155,n,17.36982,17.36982
2025/08/08 23:00:08.158,n,16.643892,16.643892
2025/08/08 23:30:07.609,n,16.251042,16.251042
