"Timestamp","TZ","TA_1_1_1","RH_1_1_1","PPFD_BC_IN_1_1_1","PPFD_BC_IN_1_1_1_SD","PPFD_BC_IN_1_1_2","PPFD_BC_IN_1_1_2_SD","TS_6_1_1","TS_6_2_1","TS_7_1_1","TS_7_2_1","TS_8_1_1","TS_8_2_1","TS_9_1_1","TS_9_2_1","TS_10_1_1","TS_10_2_1","P_1_2_1","P_1_3_1","P_1_4_1","1160CV","1038CV","1161CV"
2025/07/22 23:46:00.921,n,14.67989,69.47464,0.000205,1.029011e-05,-6.041174e-05,5.331959e-06,17.207982,17.25422,16.902904,16.876852,17.242644,17.519374,17.923754,17.616624,17.223078,17.044678,0,0,0,0,0,0
2025/07/22 23:47:00.920,n,14.653522,69.448816,0.000205,1.791849e-05,-4.927636e-05,5.455994e-06,17.21375,17.251316,16.895666,16.869614,17.236872,17.513764,17.912498,17.616624,17.2145,17.041776,0,0,0,0,0,0
2025/07/22 23:48:00.922,n,14.64859,69.619856,0.000215,8.557142e-06,-6.041174e-05,7.794277e-06,17.203642,17.232534,16.891298,16.862378,17.22963,17.499612,17.912498,17.61519,17.20886,17.038844,0,0,0,0,0,0
2025/07/22 23:49:00.923,n,14.64029,69.579472,0.0002,1.005041e-05,-5.491829e-05,5.409445e-06,17.200738,17.2282,16.888428,16.860974,17.225294,17.502482,17.91814,17.606514,17.206088,17.030168,0,0,0,0,0,0
2025/07/22 23:50:00.927,n,14.64195,69.611744,0.000179,1.108944e-05,-7.659515e-05,5.563471e-06,17.1935,17.2282,16.885526,16.85954,17.219522,17.494004,17.912498,17.606514,17.20886,17.035972,0,0,0,0,0,0
2025/07/22 23:51:00.929,n,14.613874,69.653696,0.000184,1.058287e-05,-7.659515e-05,6.535839e-06,17.189164,17.225294,16.881222,16.847966,17.209414,17.502482,17.912498,17.605112,17.20325,17.025832,0,0,0,0,0,0
2025/07/22 23:52:00.919,n,14.604012,69.866488,0.000189,7.284104e-06,-7.659515e-05,8.115171e-06,17.167478,17.2282,16.876852,16.847966,17.209414,17.496872,17.912498,17.586326,17.20886,17.030168,0,0,0,0,0,0
2025/07/22 23:53:00.918,n,14.585846,70.009896,0.000189,8.813576e-06,-7.659515e-05,4.903678e-06,17.16464,17.220958,16.871082,16.849398,17.212316,17.499612,17.912498,17.586326,17.217338,17.018626,0,0,0,0,0,0
2025/07/22 23:54:00.917,n,14.554502,69.974448,0.000168,1.136548e-05,-9.30755e-05,8.532346e-06,17.161706,17.21662,16.865308,16.84216,17.200738,17.496872,17.912498,17.58199,17.2145,17.018626,0,0,0,0,0,0
2025/07/22 23:55:00.918,n,14.574276,69.919664,0.000184,1.059458e-05,-8.758206e-05,6.219949e-06,17.153066,17.202176,16.85954,16.837824,17.196404,17.496872,17.90966,17.583426,17.20325,17.00992,0,0,0,0,0,0
2025/07/22 23:56:00.923,n,14.565976,70.022832,0.000173,6.142566e-06,-9.84205e-05,4.30806e-06,17.16024,17.206512,16.860974,16.83492,17.196404,17.494004,17.895636,17.579122,17.21173,17.008484,0,0,0,0,0,0
2025/07/22 23:57:00.924,n,14.521394,69.982552,0.000168,6.526195e-06,-9.84205e-05,3.602284e-06,17.154502,17.197838,16.8523,16.826218,17.186296,17.494004,17.904018,17.587762,17.20886,17.012852,0,0,0,0,0,0
2025/07/22 23:58:00.924,n,14.521394,69.948712,0.000158,8.784652e-06,-0.000104,1.013534e-05,17.155938,17.203642,16.858136,16.827716,17.18199,17.491232,17.895636,17.579122,17.21173,17.005582,0,0,0,0,0,0
2025/07/22 23:59:00.932,n,14.5379,69.989,0.000163,1.110224e-05,-0.000109,6.721044e-06,17.157404,17.196404,16.847966,16.833456,17.171848,17.48559,17.892766,17.579122,17.200448,17.00992,0,0,0,0,0,0
2025/07/23 00:00:00.929,n,14.513192,70.100712,0.000163,7.76634e-06,-0.000109,6.582763e-06,17.141458,17.192034,16.8523,16.832054,17.168948,17.494004,17.898376,17.579122,17.20325,16.998342,0,0,0,0,0,0
2025/07/23 00:01:00.914,n,14.526424,70.176744,0.000215,3.496332e-05,-4.927636e-05,3.376389e-05,17.145828,17.21088,16.8523,16.836324,17.186296,17.465762,17.867392,17.580556,17.18072,17.00992,0,0,0,0,0,0
2025/07/23 00:02:00.913,n,14.518124,70.021168,0.000205,6.816664e-06,-6.575672e-05,4.926349e-06,17.134252,17.205078,16.845062,16.829152,17.176186,17.457284,17.86172,17.567578,17.18072,17.00418,0,0,0,0,0,0
2025/07/23 00:03:00.918,n,14.475156,70.019616,0.000194,1.05376e-05,-7.659515e-05,7.252866e-06,17.134252,17.194934,16.849398,16.824782,17.18199,17.468532,17.87597,17.567578,17.194838,16.998342,0,0,0,0,0,0
2025/07/23 00:04:00.919,n,14.495026,70.228448,0.000179,9.757568e-06,-9.84205e-05,4.83583e-06,17.11834,17.180556,16.836324,16.821912,17.171848,17.468532,17.87874,17.561834,17.186326,16.99694,0,0,0,0,0,0
2025/07/23 00:05:00.919,n,14.463582,70.171856,0.000173,7.454503e-06,-0.000109,6.862658e-06,17.121274,17.174718,16.832054,16.804534,17.161706,17.474244,17.881484,17.55603,17.194838,16.988236,0,0,0,0,0,0
2025/07/23 00:06:00.927,n,14.445416,70.150864,0.000147,9.584982e-06,-0.000104,6.273049e-06,17.116936,17.161706,16.829152,16.806032,17.145828,17.479882,17.87597,17.554594,17.200448,16.988236,0,0,0,0,0,0
2025/07/23 00:07:00.927,n,14.442146,70.134696,0.000158,9.696874e-06,-0.000126,7.523505e-06,17.11834,17.171848,16.821912,16.806032,17.151598,17.47711,17.884384,17.554594,17.206088,16.980998,0,0,0,0,0,0
2025/07/23 00:08:00.925,n,14.482006,70.11808,0.000268,9.10826e-06,-1.670771e-05,7.87629e-06,17.145046,17.18988,16.851486,16.829804,17.171066,17.448348,17.847138,17.581304,17.168882,17.016374,0,0,0,0,0,0
2025/07/23 00:09:00.930,n,14.467114,70.313784,0.000252,6.604512e-06,-1.670771e-05,5.317326e-06,17.139306,17.18988,16.848616,16.834106,17.168164,17.439834,17.835754,17.575566,17.163272,17.0063,0,0,0,0,0,0
2025/07/23 00:10:00.919,n,14.470436,70.36388,0.000242,7.162305e-06,-2.234963e-05,7.549686e-06,17.129166,17.197086,16.835542,16.831302,17.171066,17.442608,17.841494,17.57263,17.154794,17.013474,0,0,0,0,0,0
2025/07/23 00:11:00.920,n,14.468778,70.420424,0.000242,6.652457e-06,-2.234963e-05,5.941381e-06,17.119024,17.17974,16.83704,16.818196,17.158088,17.434226,17.835754,17.558246,17.157632,17.000494,0,0,0,0,0,0
2025/07/23 00:12:00.919,n,14.48362,70.433368,0.000242,1.24086e-05,-3.853304e-05,7.341695e-06,17.117588,17.182642,16.834106,16.818196,17.15662,17.428586,17.827374,17.563988,17.157632,16.996158,0,0,0,0,0,0
2025/07/23 00:13:00.921,n,14.460476,70.305728,0.000231,8.460272e-06,-2.769461e-05,6.463745e-06,17.10458,17.17974,16.826934,16.816794,17.150848,17.436996,17.830144,17.559682,17.157632,16.997562,0,0,0,0,0,0
2025/07/23 00:14:00.921,n,14.480348,70.611144,0.000226,9.376634e-06,-2.769461e-05,6.670717e-06,17.107482,17.168164,16.82403,16.808118,17.149382,17.428586,17.830144,17.555314,17.154794,16.993256,0,0,0,0,0,0
2025/07/23 00:15:00.924,n,14.465406,70.879168,0.000231,7.888803e-06,-3.318806e-05,6.202418e-06,17.103142,17.165294,16.821098,16.805188,17.143612,17.431356,17.832984,17.551006,17.166044,16.984582,0,0,0,0,0,0
2025/07/23 00:16:00.931,n,14.465406,70.854896,0.000231,1.201011e-05,-3.853304e-05,5.563645e-06,17.107482,17.165294,16.825466,16.797948,17.143612,17.428586,17.824502,17.559682,17.154794,16.99179,0,0,0,0,0,0
2025/07/23 00:17:00.929,n,14.448902,70.59332,0.000231,6.326777e-06,-4.40265e-05,3.509135e-06,17.107482,17.159524,16.819696,16.802284,17.137838,17.428586,17.818894,17.546638,17.151926,16.984582,0,0,0,0,0,0
2025/07/23 00:18:00.931,n,14.45393,70.735464,0.000215,8.5942e-06,-4.40265e-05,5.261302e-06,17.091568,17.146544,16.808118,16.792142,17.119024,17.436996,17.830144,17.546638,17.157632,16.981714,0,0,0,0,0,0
2025/07/23 00:19:00.916,n,14.439038,70.649864,0.00021,9.146476e-06,-4.937148e-05,6.603399e-06,17.085796,17.159524,16.799448,16.796546,17.127732,17.425682,17.818894,17.537996,17.157632,16.977378,0,0,0,0,0,0
2025/07/23 00:20:00.921,n,14.427468,70.48024,0.00021,9.123848e-06,-6.585183e-05,6.115559e-06,17.080026,17.150848,16.800882,16.79071,17.121926,17.425682,17.821732,17.535094,17.157632,16.977378,0,0,0,0,0,0
2025/07/23 00:21:00.922,n,14.44397,70.552992,0.0002,9.065608e-06,-5.50134e-05,6.766733e-06,17.07572,17.153784,16.806686,16.79071,17.120492,17.422878,17.816088,17.533626,17.151926,16.975912,0,0,0,0,0,0
