"Timestamp","TZ","SWC_1_1_1","TS_1_1_1","SWC_2_1_1","TS_2_1_1","SWC_3_1_1","TS_3_1_1","SWC_4_1_1","TS_4_1_1","SWC_5_1_1","TS_5_1_1","G_1_1_1","G_2_1_1","G_3_1_1","G_4_1_1","G_5_1_1","G_6_1_1","G_7_1_1","G_8_1_1","G_9_1_1","G_10_1_1"
2025/10/14 00:00:01.055,n,6.4,10,4.5,10.5,10.8,10.6,11.1,9.8,6.4,10.8,29.8412,2632.512,-221.79382,17338.136,4914.3488,2770.878,4612.8876,16744.78,12779.574,12111.226
2025/10/14 00:30:01.054,n,6.4,9.9,4.7,10.5,10.8,10.5,11.2,9.7,6.5,10.8,32.918796,2658.0268,-41.801848,17549.708,4895.4516,2772.2202,4590.1392,16734.872,13000.63,12078.992
2025/10/14 01:00:01.407,n,6.5,9.9,4.6,10.5,10.8,10.5,10.7,9.7,6.4,10.7,29.854392,2672.85,230.02114,17759.464,4900.266,2797.3028,4581.0716,17085.782,13026.402,12339.188
2025/10/14 01:30:01.344,n,6.4,9.9,4.5,10.5,10.7,10.5,11.1,9.7,6.4,10.7,32.931988,2649.2598,83.53972,17621.808,4879.5088,2828.522,4567.1596,17031.586,12870.218,12285.266
2025/10/14 02:00:01.044,n,6.4,9.8,4.6,10.5,10.7,10.5,10.8,9.7,6.5,10.7,36.293552,2619.625,-182.2502,17351.192,4855.5428,2761.7386,4562.596,16643.348,12924.234,11897.548
2025/10/14 02:30:01.056,n,6.4,9.8,4.4,10.5,10.8,10.5,10.6,9.8,6.4,10.7,30.959324,2604.5288,-19.463786,17239.326,4832.94,2719.7054,4524.6108,16608.464,12646.402,11867.206
2025/10/14 03:00:01.118,n,6.5,9.8,4.5,10.5,10.8,10.5,10.7,9.8,6.4,10.7,30.959324,2624.0146,61.752464,17455.456,4827.8788,2670.0672,4524.8864,16530.91,12837.4,11799.406
2025/10/14 03:30:01.052,n,6.3,9.8,4.5,10.5,10.8,10.6,10.6,9.8,6.3,10.7,33.192692,2602.3334,-97.920688,17310.828,4808.4308,2762.0262,4507.4596,16540.562,12797.69,11795.874
2025/10/14 04:00:01.050,n,6.4,9.8,4.4,10.5,10.8,10.6,10.6,9.8,6.4,10.7,35.433736,2603.4312,-95.23512,17349.954,4790.0312,2723.4892,4491.1432,16522.216,12897.89,11764.33
2025/10/14 04:30:01.351,n,6.4,9.8,4.7,10.5,10.8,10.6,10.7,9.8,6.5,10.7,31.24509,2604.0358,-1.430396,17559.244,4789.8804,2822.4344,4483.5036,16726.952,12989.822,11907.9
2025/10/14 05:00:01.049,n,6.4,9.8,4.6,10.5,10.7,10.6,10.8,9.8,6.5,10.7,31.24509,2602.1114,-101.69646,17297.108,4787.4912,2632.1994,4486.444,16450.658,12856.114,11689.632
2025/10/14 05:30:01.065,n,6.3,9.8,4.7,10.5,10.7,10.6,10.9,9.8,6.4,10.7,31.513708,2595.5258,-86.129032,17284.872,4779.758,2710.8806,4474.9512,16469.754,12880.65,11685.828
2025/10/14 06:00:01.069,n,6.4,9.8,4.6,10.5,10.8,10.6,10.6,9.8,6.4,10.7,30.400862,2611.9974,135.87288,17406.39,4789.0916,2666.6262,4479.4912,16471.69,12810.706,11669.398
2025/10/14 06:30:01.037,n,6.4,9.8,4.7,10.5,10.9,10.6,10.7,9.8,6.4,10.7,29.28034,2554.8608,-225.6014,17090.072,4779.758,2307.1006,4463.7416,16592.466,12601.366,11662.83
2025/10/14 07:00:01.056,n,6.4,9.8,4.7,10.5,10.9,10.5,10.6,9.8,6.4,10.6,32.641902,2564.4842,-149.77104,16984.532,4772.0172,2475.709,4461.3376,16519.516,12582.748,11459.582
2025/10/14 07:30:01.056,n,6.3,9.8,4.5,10.5,11.1,10.6,10.9,9.8,6.4,10.7,30.124568,2589.4812,-80.226688,17326.718,4771.2128,2529.6316,4466.942,16578.65,12967.568,11334.978
2025/10/14 08:00:01.061,n,6.4,9.8,4.6,10.5,11.3,10.5,10.9,9.8,6.4,10.7,31.24509,2593.0446,-91.50016,17294.912,4762.9516,2483.254,4457.0648,16593.678,12961.88,11317.998
2025/10/14 08:30:01.053,n,6.5,9.8,4.5,10.5,11.8,10.5,11.6,9.8,6.5,10.7,30.968798,2524.8938,-353.82984,16794.572,4746.6812,2356.868,4439.4312,16621.516,12776.698,11403.094
2025/10/14 09:00:01.061,n,6.8,9.8,4.4,10.5,12.1,10.6,11.8,9.8,6.5,10.6,32.641902,2562.2812,-27.267906,17105.474,4750.6776,2350.3846,4441.0316,16725.496,12963.608,11356.514
2025/10/14 09:30:01.320,n,6.9,9.8,4.6,10.6,12.6,10.6,12.4,9.9,6.4,10.7,31.805352,2509.226,-372.98296,16667.062,4731.4596,2256.4766,4426.8668,16759.3,12785.14,11594.752
2025/10/14 10:00:01.241,n,7.1,9.8,4.7,10.6,12.9,10.7,12.9,9.9,6.7,10.7,28.175648,2549.072,-110.04044,17060.62,4723.4356,2359.022,4420.1524,16711.404,12967.752,11473.768
2025/10/14 10:30:01.058,n,7.2,9.9,4.8,10.6,13.1,10.7,12.8,10,6.7,10.8,31.798154,2542.2004,-206.77248,17057.194,4707.15,2459.2238,4404.6396,16502.766,12763.232,11186.214
2025/10/14 11:00:01.052,n,7.1,9.9,4.8,10.7,13.3,10.8,13.1,10.1,6.8,10.8,32.366092,2497.3772,-271.63184,16322.648,4674.5552,1985.3162,4369.0584,17008.386,12931.624,11964.962
2025/10/14 11:30:01.057,n,7.2,9.9,4.7,10.8,13.3,10.8,13.3,10.1,6.7,10.8,31.538052,2544.7058,-49.319268,16854.06,4685.0304,2263.826,4372.0612,16536.724,12714.158,11301.072
2025/10/14 12:00:01.060,n,6.1,10,4.6,10.8,13.5,10.9,13.3,10.2,6.9,10.9,33.218834,2493.011,-275.40116,16782.638,4675.9492,2411.2092,4368.5772,16351.518,12456.074,11028.54
2025/10/14 12:30:01.064,n,6.1,10.1,4.8,10.8,13.6,10.9,13.5,10.3,7,10.9,33.77142,2512.2574,-254.12322,17005.952,4672.7412,2473.5566,4373.9372,16405.51,12817.242,11148.96
2025/10/14 13:00:01.065,n,6,10.1,4.6,10.9,13.6,11,13.5,10.3,7,10.9,36.012464,2492.1838,-172.361,16626.358,4667.1368,2310.378,4355.7296,16399.71,12620.762,11218.858
2025/10/14 13:30:01.058,n,6,10.2,4.9,10.9,13.6,11,13.5,10.4,7,11,37.132984,2538.9318,129.97918,17062.752,4661.524,2449.003,4343.1568,16295.532,12630.686,10961.022
2025/10/14 14:00:01.346,n,6,10.2,4.5,11,13.8,11.1,13.8,10.4,7,11,37.70092,2501.5366,-95.269016,16895.088,4665.5288,2547.9612,4355.2012,16195.028,12465.53,10796.104
2025/10/14 14:30:01.063,n,6,10.2,4.8,11,13.8,11.1,13.7,10.5,7.1,11,38.813768,2526.0084,-153.00132,17106.536,4661.792,2575.9578,4361.3492,16221.27,12655.96,10837.13
2025/10/14 15:00:01.039,n,6.1,10.3,4.7,11,13.8,11.1,13.7,10.5,7.2,11.1,30.679434,2532.3396,-46.647536,17134.184,4646.3416,2562.2258,4335.164,16132.332,12516.688,10655.62
2025/10/14 15:30:01.059,n,6.1,10.3,4.5,11,13.8,11.1,13.8,10.5,7,11.1,32.909924,2506.5202,-156.27896,16902.64,4667.7624,2563.8684,4360.888,16166.77,12415.07,10743.828
2025/10/14 16:00:01.039,n,6.1,10.3,4.8,11.1,13.9,11.1,14,10.5,7.2,11.1,32.909924,2550.2226,272.51892,17044.348,4668.2984,2523.997,4348.316,16104.958,12352.274,10674.364
2025/10/14 16:30:01.062,n,6,10.3,4.8,11.1,13.9,11.1,13.7,10.5,7.2,11.1,34.022768,2559.0188,175.00484,17140.456,4666.6904,2604.2556,4353.6752,16061.302,12442.95,10615.312
2025/10/14 17:00:01.220,n,6,10.4,4.8,11.1,13.8,11.1,14,10.5,7.2,11.1,32.909924,2540.3292,-91.021168,17109.658,4670.4344,2686.1446,4365.98,16098.394,12505.132,10580.506
2025/10/14 17:30:01.030,n,6,10.4,4.8,11.1,13.8,11.1,13.6,10.5,7.2,11.1,32.349662,2508.9858,-172.93832,16844.182,4669.0948,2613.1276,4361.1636,16029.28,12322.604,10552.858
2025/10/14 18:00:01.065,n,6.1,10.4,5,11,13.9,11.1,13.6,10.5,7.2,11.1,31.236816,2564.5222,243.87042,17086.922,4672.5788,2555.785,4345.6436,16028.55,12226.438,10583.318
2025/10/14 18:30:01.061,n,6.1,10.4,4.7,11,13.8,11,14.2,10.4,7.2,11.1,32.073368,2513.9404,18.991136,16975.018,4669.8984,2328.8104,4342.9632,16158.252,12247.332,10703.492
2025/10/14 19:00:01.051,n,6,10.4,4.8,11,13.8,11,14,10.4,7.2,11.1,29.832326,2572.476,166.69728,17149.486,4688.336,2503.7808,4366.5084,16117.87,12420.544,10667.47
