"Timestamp","TZ","SWC_1_1_1","TS_1_1_1","SWC_2_1_1","TS_2_1_1","SWC_3_1_1","TS_3_1_1","SWC_4_1_1","TS_4_1_1","SWC_5_1_1","TS_5_1_1","G_1_1_1","G_2_1_1","G_3_1_1","G_4_1_1","G_5_1_1","G_6_1_1","G_7_1_1","G_8_1_1","G_9_1_1","G_10_1_1"
2025/05/26 00:00:00.984,n,2.1,10.8,4.2,10.8,4.8,11.3,7.5,11.5,4.5,11.3,7.584146,6.517411,6.486583,10.130164,6.731709,7.220445,7.007351,15.969348,-1.143923,-54.62744
2025/05/26 00:30:00.968,n,2,10.8,4.1,10.8,4.8,11.3,5.5,11.5,4.4,11.3,7.023886,5.659438,5.940617,15.632652,6.456066,6.666886,6.731709,1.417024,-17.23284,-69.795248
2025/05/26 01:00:00.973,n,2,10.8,4.4,10.8,5,11.3,5.4,11.5,4.5,11.3,8.159757,6.795673,6.752189,4.327683,7.566293,7.493434,7.849592,8.837076,-11.874992,-65.534628
2025/05/26 01:30:00.986,n,2,10.8,4.2,10.8,4.8,11.3,5.5,11.5,4.4,11.3,8.159757,7.359926,7.290778,15.048456,8.416192,8.062159,8.140549,15.10601,-8.192913,-64.969132
2025/05/26 02:00:00.970,n,2,10.8,4.3,10.7,4.8,11.2,5.4,11.4,4.5,11.3,5.895689,5.095185,5.402028,13.303764,6.16511,5.552184,5.606168,5.12705,-15.53401,-70.639624
2025/05/26 02:30:00.985,n,2,10.7,4.2,10.7,4.8,11.2,5.4,11.4,4.5,11.2,5.059136,3.394696,3.5059,14.472156,4.197328,3.330362,4.197328,5.407052,-13.566134,-67.23888
2025/05/26 03:00:00.994,n,2,10.7,4.3,10.7,4.7,11.2,5.4,11.4,4.4,11.2,5.895689,4.809194,5.129045,12.443262,6.16511,5.825172,5.606168,10.8282,-8.76944,-64.403632
2025/05/26 03:30:00.982,n,2,10.7,4.2,10.7,4.8,11.2,5.4,11.4,4.5,11.2,8.43605,7.359926,7.290778,8.969668,8.140549,8.61572,8.699492,8.269294,-11.874992,-64.690256
2025/05/26 04:00:00.981,n,2,10.7,4.4,10.7,4.9,11.2,5.4,11.4,4.5,11.2,9.280278,8.2179,8.648316,14.472156,9.258432,9.169278,9.82503,18.823812,-2.835066,-58.895808
2025/05/26 04:30:00.986,n,2,10.7,4.2,10.7,4.8,11.2,5.4,11.4,4.4,11.2,6.143562,4.765111,4.82874,19.061222,5.570158,6.07008,5.8458,1.948225,-17.545724,-67.00418
2025/05/26 05:00:00.967,n,2,10.7,4.4,10.7,4.9,11.3,5.5,11.4,4.5,11.2,8.39228,7.045312,7.529062,6.903644,8.372524,8.291901,8.372524,11.647182,-7.106763,-54.9505
2025/05/26 05:30:00.980,n,2,10.8,4.2,10.8,5,11.3,5.5,11.4,4.5,11.2,9.796888,7.887947,8.348128,22.534938,9.222542,9.406722,9.498184,21.92182,8.121329,-28.77468
2025/05/26 06:00:01.779,n,2,10.8,4.1,10.8,4.8,11.4,5.4,11.5,4.5,11.3,9.81008,8.171765,8.35343,21.972206,9.503688,10.23872,9.786986,8.806208,-7.108804,-42.139708
2025/05/26 06:30:00.976,n,2.1,10.9,4.2,10.9,4.9,11.5,5.5,11.6,4.5,11.4,12.900268,11.01344,11.597068,26.595564,11.468718,13.29953,12.318616,25.34686,9.538502,-23.93028
2025/05/26 07:00:00.977,n,2.1,11,4.3,11,4.9,11.6,7.5,11.7,4.5,11.4,12.63225,10.45752,10.786072,35.872252,11.476972,13.315288,12.32687,14.512948,1.360121,-24.495176
2025/05/26 07:30:00.984,n,2.1,11.1,4.4,11.1,4.9,11.8,5.5,11.8,4.4,11.5,14.33186,11.589528,12.154332,21.11306,13.73918,15.267556,14.298122,13.95647,2.501282,-20.502176
2025/05/26 08:00:00.968,n,2,11.2,4.2,11.2,4.9,11.9,7.5,11.9,4.4,11.7,14.03614,11.585422,11.597068,40.497832,13.719798,14.421814,13.444156,57.57042,81.12764,97.644576
2025/05/26 08:30:00.980,n,2,11.3,4.4,11.2,4.9,12,5.4,12,4.5,11.7,15.178126,12.163564,12.967864,18.217864,14.016856,16.37669,15.142396,42.759844,54.6597,63.310152
2025/05/26 09:00:00.980,n,2.1,11.4,4,11.4,4.9,12.1,5.5,12.1,4.5,11.8,12.66223,9.343748,10.00332,32.413712,11.782524,13.890886,13.191364,29.655658,39.740652,47.144484
2025/05/26 09:30:00.986,n,2,11.5,4.1,11.5,5,12.2,5.5,12.2,4.5,11.9,12.340008,8.74097,10.23953,29.192866,11.74436,14.13366,12.594258,31.320236,45.613648,59.314488
2025/05/26 10:00:00.981,n,1.9,11.6,4.4,11.6,5,12.4,5.5,12.3,4.5,12,15.15666,11.291702,12.674246,30.645458,13.987784,16.370648,15.120982,31.615794,34.90564,31.488766
2025/05/26 10:30:00.985,n,2,11.7,4.4,11.7,4.9,12.6,5.5,12.5,4.5,12.1,14.881088,11.014164,12.136348,31.230394,14.287114,17.197906,15.412656,48.439972,54.915652,57.332088
2025/05/26 11:00:00.968,n,2.1,11.9,4.1,11.8,4.9,12.8,5.4,12.7,4.5,12.3,16.263152,11.555832,14.01092,36.401928,16.224868,19.678142,16.78381,22.750402,11.207904,-6.026599
2025/05/26 11:30:00.979,n,2,11.9,4.3,11.9,5.1,12.8,5.5,12.7,4.4,12.4,10.099684,5.912699,7.539898,30.069898,9.501654,11.647144,9.79261,24.204248,38.004228,52.211596
2025/05/26 12:00:01.779,n,2.1,12,4.2,11.9,5,12.8,5.5,12.8,4.5,12.5,13.761166,9.886262,11.067124,18.212928,13.16983,16.098964,14.01207,41.603868,48.443788,51.38332
2025/05/26 12:30:00.978,n,2,12,4.2,11.9,5,12.8,5.4,12.8,4.5,12.5,13.200186,9.321284,10.79345,20.233188,12.61017,14.437572,12.885812,21.64522,15.473476,-1.449095
2025/05/26 13:00:00.983,n,2,12,4.3,11.9,4.8,12.8,5.4,12.8,4.5,12.5,8.695074,4.791802,6.469983,34.711756,8.398964,9.978766,8.108008,23.931904,52.955344,82.028072
2025/05/26 13:30:00.980,n,2,12.1,4.4,12,5,13,7.6,13,4.5,12.6,17.421328,12.158008,14.047116,8.359815,16.545732,19.161788,17.097018,34.48642,26.181482,7.637646
2025/05/26 14:00:00.972,n,2,12.1,4.2,12,4.9,12.9,5.4,13,4.4,12.6,13.462568,8.735292,10.780078,20.510978,12.580978,14.135674,11.746394,13.363288,4.175008,-15.399238
2025/05/26 14:30:00.983,n,2,12,4.4,12,5.1,12.8,5.5,12.9,4.5,12.6,9.801686,6.18456,7.799394,13.2638,9.21967,10.51858,9.21967,33.608984,37.444392,29.492206
2025/05/26 15:00:00.977,n,2,12.1,4.4,12,5,12.8,5.4,12.9,4.5,12.6,10.922208,7.885049,9.961128,67.672904,11.187452,12.186842,11.187452,48.721312,90.392536,129.38438
2025/05/26 15:30:00.973,n,2.1,12.1,4.1,12.2,5,12.9,5.4,13,4.4,12.6,15.460654,11.3196,13.239464,36.452752,15.148618,16.663422,14.857662,38.76058,49.023676,49.969084
2025/05/26 16:00:00.976,n,2.1,12.1,4.3,12.2,4.9,12.8,5.5,13,4.5,12.6,15.723038,11.583852,13.48432,34.409544,15.402726,16.37669,15.127084,29.61531,33.505044,31.208314
2025/05/26 16:30:00.983,n,2.1,12.2,4.4,12.1,5,12.8,5.5,13,4.4,12.6,11.206894,7.32152,9.150248,18.190726,10.90487,11.62641,10.054972,7.93509,0.793444,-15.677388
2025/05/26 17:00:00.974,n,2,12.1,4.4,12.1,5,12.8,5.4,12.9,4.5,12.6,11.767156,8.457756,9.954442,8.638344,11.739454,12.17997,11.180512,21.911854,17.151406,-0.904656
2025/05/26 17:30:00.976,n,2,12.1,4.4,12.1,5.1,12.7,5.4,12.9,4.5,12.6,9.79473,6.757267,7.792708,17.022336,9.49603,9.40459,9.212732,7.367308,-1.458851,-21.928878
2025/05/26 18:00:00.992,n,2,12,4.2,12,4.8,12.6,5.4,12.8,4.5,12.4,4.176773,1.648073,2.930652,-0.921933,4.442583,3.565673,3.317043,7.93509,-2.020003,-32.16986
2025/05/26 18:30:00.968,n,2,12,4.2,11.9,5,12.4,5.4,12.7,4.4,12.4,9.53103,7.040481,8.343401,10.0881,8.099753,9.128876,7.816453,25.05908,13.481938,-20.792916
2025/05/26 19:00:00.974,n,2,11.9,4.4,11.8,5,12.3,5.5,12.5,4.5,12.3,8.397916,6.749538,6.995891,5.456848,8.378146,7.74391,6.976964,18.497386,7.004549,-26.197244
2025/05/26 19:30:00.980,n,2.1,11.8,4.2,11.7,4.8,12.1,7.5,12.3,4.5,12.1,5.578624,3.631895,3.747066,2.272638,5.00655,3.85122,4.164309,5.653512,-9.348368,-54.358736
2025/05/26 20:00:00.978,n,2,11.6,4.3,11.6,4.8,11.9,5.5,12.2,4.4,12,6.993427,5.907023,6.176941,6.033149,6.976964,6.068065,5.851423,17.921826,3.045738,-50.660948
2025/05/26 20:30:00.978,n,2,11.5,4.3,11.4,4.8,11.7,7.5,12,4.4,11.8,7.296821,7.062824,7.014567,4.616327,7.846243,6.102426,6.996345,7.394774,-8.21165,-70.565552
2025/05/26 21:00:00.992,n,2,11.3,4.2,11.2,4.9,11.5,5.4,11.8,4.4,11.7,4.482326,4.792527,4.574547,5.486946,5.321673,2.479881,3.912833,2.263592,-12.721766,-89.372072
2025/05/26 21:30:00.973,n,2,11.1,4.4,11,4.9,11.3,5.5,11.6,4.4,11.5,2.80766,2.827666,2.426071,12.740416,2.80105,1.105816,1.951152,-0.016892,-18.081172,-110.31266
2025/05/26 22:00:00.980,n,2,10.9,4.1,10.9,4.8,11.1,7.5,11.4,4.4,11.3,2.256393,3.122715,2.169111,6.370887,2.534381,0.561143,1.125541,11.130078,-5.642267,-117.0586
2025/05/26 22:30:00.990,n,2,10.8,4.2,10.7,4.9,10.9,5.5,11.2,4.5,11.2,4.174614,5.062334,3.747527,16.475394,4.164787,2.736992,3.889145,10.8107,-5.40445,-124.44158
2025/05/26 23:00:00.978,n,2,10.6,4.2,10.6,5,10.8,5.5,11.1,4.4,11.1,0.82756,2.533945,1.334137,1.14335,1.384554,0.529507,0.534656,5.116477,-13.953248,-145.1413
2025/05/26 23:30:00.984,n,2,10.5,4.2,10.5,4.8,10.7,5.5,11,4.4,11,3.935976,4.528275,3.783725,2.011872,3.352455,2.774196,3.076812,6.843277,-10.832202,-146.82218
