"Timestamp","TZ","TA_1_1_1","RH_1_1_1","PPFD_BC_IN_1_1_1","PPFD_BC_IN_1_1_1_SD","PPFD_BC_IN_1_1_2","PPFD_BC_IN_1_1_2_SD","TS_6_1_1","TS_6_2_1","TS_7_1_1","TS_7_2_1","TS_8_1_1","TS_8_2_1","TS_9_1_1","TS_9_2_1","TS_10_1_1","TS_10_2_1","P_1_2_1","P_1_3_1","P_1_4_1","1160CV","1038CV","1161CV"
2025/05/10 23:46:00.922,n,5.918835,39.034852,0.000191,8.43902e-06,-6.016815e-05,7.591285e-06,9.139864,9.333346,9.13251,9.277662,9.22777,9.762986,9.802228,9.741838,9.54475,9.555976,0,0,0,0,0,0
2025/05/10 23:47:00.921,n,5.888611,38.948476,0.000191,6.93224e-06,-4.932972e-05,7.488156e-06,9.13251,9.328938,9.135454,9.271806,9.221964,9.75176,9.790954,9.7433,9.519536,9.557456,0,0,0,0,0,0
2025/05/10 23:48:00.920,n,5.902039,38.946764,0.000191,7.621941e-06,-4.932972e-05,6.138148e-06,9.13399,9.328938,9.13108,9.264438,9.221964,9.75176,9.774132,9.738956,9.52801,9.558888,0,0,0,0,0,0
2025/05/10 23:49:00.924,n,5.900429,39.041636,0.000185,5.726109e-06,-6.016815e-05,6.47921e-06,9.119334,9.321632,9.119334,9.265902,9.211682,9.75176,9.774132,9.738956,9.533608,9.545728,0,0,0,0,0,0
2025/05/10 23:50:00.924,n,5.863564,39.25326,0.000191,8.358881e-06,-6.016815e-05,6.444798e-06,9.11055,9.324512,9.119334,9.262972,9.210218,9.743364,9.77701,9.72874,9.525132,9.548672,0,0,0,0,0,0
2025/05/10 23:51:00.926,n,5.828408,39.082264,0.000185,8.197515e-06,-6.551313e-05,4.810317e-06,9.104678,9.317192,9.11055,9.249812,9.201434,9.748962,9.77976,9.71989,9.525132,9.541286,0,0,0,0,0,0
2025/05/10 23:52:00.912,n,5.82333,39.185584,0.000175,6.450133e-06,-8.184501e-05,5.589794e-06,9.11639,9.293718,9.128118,9.242426,9.202832,9.734986,9.7685,9.736058,9.52801,9.551568,0,0,0,0,0,0
2025/05/10 23:53:00.913,n,5.794861,39.422452,0.000162,8.053147e-06,-8.719e-05,6.737027e-06,9.11055,9.306944,9.119334,9.239532,9.196992,9.737866,9.77976,9.722832,9.53076,9.545728,0,0,0,0,0,0
2025/05/10 23:54:00.919,n,5.732899,39.434316,0.000167,8.860648e-06,-8.184501e-05,5.40359e-06,9.107608,9.292286,9.101702,9.242426,9.182336,9.740616,9.771366,9.721368,9.525132,9.538408,0,0,0,0,0,0
2025/05/10 23:55:00.917,n,5.704434,39.767468,0.000157,8.427838e-06,-9.802844e-05,4.878387e-06,9.10027,9.299592,9.10027,9.236588,9.177928,9.743364,9.774132,9.709672,9.536358,9.535444,0,0,0,0,0,0
2025/05/10 23:56:00.921,n,5.674305,39.880652,0.000146,6.065314e-06,-9.802844e-05,6.670687e-06,9.084116,9.289342,9.087078,9.238052,9.172088,9.737866,9.7685,9.702332,9.53076,9.52819,0,0,0,0,0,0
2025/05/10 23:57:00.921,n,5.622353,40.113808,0.000136,9.071448e-06,-0.000109,4.968975e-06,9.081238,9.292286,9.084116,9.22777,9.16184,9.732238,9.765738,9.700854,9.522284,9.52819,0,0,0,0,0,0
2025/05/10 23:58:00.925,n,5.602234,40.19984,0.000131,6.457039e-06,-0.000109,5.429647e-06,9.070958,9.277662,9.079758,9.223362,9.155984,9.743364,9.771366,9.686292,9.525132,9.514978,0,0,0,0,0,0
2025/05/10 23:59:00.926,n,5.55365,40.599696,0.000141,8.472784e-06,-0.000131,7.118248e-06,9.063606,9.27322,9.07683,9.226306,9.14868,9.737866,9.7685,9.687692,9.53076,9.516444,0,0,0,0,0,0
2025/05/11 00:00:00.929,n,5.525185,40.581144,0.000125,7.193172e-06,-0.00012,8.174316e-06,9.05326,9.277662,9.066548,9.210218,9.139864,9.737866,9.771366,9.677474,9.53076,9.506162,0,0,0,0,0,0
2025/05/11 00:01:00.913,n,5.46986,40.675524,0.00018,3.281168e-05,-7.100658e-05,2.961522e-05,9.081238,9.282056,9.094398,9.218988,9.16184,9.709768,9.734986,9.70383,9.500012,9.531036,0,0,0,0,0,0
2025/05/11 00:02:00.912,n,5.431286,40.999012,0.000167,1.77939e-05,-9.268346e-05,1.599916e-05,9.070958,9.257116,9.082638,9.20581,9.153024,9.715398,9.743364,9.699388,9.511142,9.526726,0,0,0,0,0,0
2025/05/11 00:03:00.915,n,5.392712,41.096716,0.000146,7.553838e-06,-0.00012,8.196728e-06,9.066548,9.257116,9.073854,9.20433,9.13399,9.715398,9.748962,9.690636,9.511142,9.513498,0,0,0,0,0,0
2025/05/11 00:04:00.916,n,5.312245,41.419276,0.000141,6.864634e-06,-0.000115,5.917721e-06,9.056236,9.252692,9.06214,9.196992,9.128118,9.712616,9.748962,9.683348,9.522284,9.50766,0,0,0,0,0,0
2025/05/11 00:05:00.919,n,5.288758,41.780604,0.000141,9.138562e-06,-0.000131,5.225839e-06,9.043012,9.245372,9.054772,9.191152,9.11639,9.726592,9.754606,9.66869,9.522284,9.50766,0,0,0,0,0,0
2025/05/11 00:06:00.921,n,5.20155,42.208924,0.000115,7.299695e-06,-0.000125,5.398268e-06,9.04158,9.243906,9.050396,9.194048,9.11055,9.723842,9.75176,9.659904,9.525132,9.495962,0,0,0,0,0,0
2025/05/11 00:07:00.922,n,5.176716,42.534244,0.00023,8.164353e-06,-2.210604e-05,7.117213e-06,9.069542,9.277776,9.07979,9.233806,9.139978,9.65556,9.686292,9.705506,9.462546,9.537104,0,0,0,0,0,0
2025/05/11 00:08:00.926,n,5.076031,42.975164,0.000219,1.123837e-05,-2.210604e-05,5.563624e-06,9.057862,9.276344,9.066632,9.216204,9.137082,9.6668,9.694672,9.683542,9.465296,9.522446,0,0,0,0,0,0
2025/05/11 00:09:00.926,n,5.03907,43.079412,0.000183,1.942716e-05,-3.294447e-05,8.75144e-06,9.043174,9.27924,9.072518,9.217652,9.137082,9.661172,9.689074,9.692294,9.462546,9.528352,0,0,0,0,0,0
2025/05/11 00:10:00.912,n,5.024029,43.168472,0.000178,2.794615e-05,-6.01148e-05,6.209815e-06,9.059296,9.252838,9.073984,9.205988,9.129698,9.661172,9.694672,9.689384,9.46806,9.522446,0,0,0,0,0,0
2025/05/11 00:11:00.914,n,4.953522,43.351628,0.000183,1.507412e-05,-4.927636e-05,4.92766e-06,9.050478,9.24843,9.06811,9.19714,9.116552,9.65556,9.694672,9.687918,9.465296,9.51807,0,0,0,0,0,0
2025/05/11 00:12:00.916,n,4.894734,43.464128,0.000193,2.775946e-05,-5.476981e-05,8.255992e-06,9.043174,9.24555,9.054918,9.191332,9.104824,9.669552,9.700316,9.680598,9.47644,9.509286,0,0,0,0,0,0
2025/05/11 00:13:00.916,n,4.893025,43.492692,0.000183,9.40305e-06,-7.095323e-05,4.687456e-06,9.03439,9.238148,9.050478,9.194276,9.094544,9.661172,9.697436,9.674756,9.47094,9.507806,0,0,0,0,0,0
2025/05/11 00:14:00.923,n,4.835945,43.801432,0.000151,1.563597e-05,-8.713664e-05,7.095207e-06,9.027072,9.23527,9.038798,9.188356,9.085696,9.6668,9.694672,9.654242,9.47644,9.494644,0,0,0,0,0,0
2025/05/11 00:15:00.922,n,4.793953,44.044644,0.000178,1.063996e-05,-8.179166e-05,6.720996e-06,9.018288,9.23234,9.029982,9.18546,9.088672,9.661172,9.689074,9.657152,9.47369,9.501966,0,0,0,0,0,0
2025/05/11 00:16:00.924,n,4.775494,43.972476,0.000178,9.77384e-06,-8.179166e-05,3.481275e-06,9.008006,9.227902,9.025574,9.181052,9.075448,9.661172,9.686292,9.649848,9.47369,9.48734,0,0,0,0,0,0
2025/05/11 00:17:00.927,n,4.723397,44.148504,0.000157,8.44407e-06,-9.797508e-05,7.254914e-06,8.996262,9.227902,9.022632,9.175212,9.072518,9.658406,9.683542,9.64256,9.47369,9.485874,0,0,0,0,0,0
2025/05/11 00:18:00.928,n,4.709919,44.237176,0.000151,5.418691e-06,-0.000104,6.785131e-06,8.99332,9.224988,9.02411,9.17077,9.075448,9.64993,9.680696,9.64256,9.462546,9.478522,0,0,0,0,0,0
2025/05/11 00:19:00.916,n,4.666268,44.218668,0.000146,4.924316e-06,-9.797508e-05,5.162414e-06,8.99332,9.204524,9.01679,9.157578,9.062238,9.658406,9.69192,9.643992,9.47094,9.48734,0,0,0,0,0,0
2025/05/11 00:20:00.917,n,4.69986,44.058024,0.000151,9.264502e-06,-0.00012,7.44644e-06,8.996262,9.205988,9.025574,9.156146,9.04464,9.652778,9.683542,9.649848,9.47369,9.490218,0,0,0,0,0,0
2025/05/11 00:21:00.919,n,4.678036,44.08986,0.000136,8.977252e-06,-0.000109,6.712677e-06,8.987478,9.204524,9.01679,9.156146,9.046136,9.64993,9.680696,9.64256,9.47369,9.478522,0,0,0,0,0,0
2025/05/11 00:22:00.920,n,4.669586,43.925552,0.00013,7.527024e-06,-0.000136,8.138123e-06,8.975702,9.194276,8.996262,9.153202,9.027072,9.658406,9.689074,9.626404,9.47932,9.471186,0,0,0,0,0,0
2025/05/11 00:23:00.921,n,4.689656,43.819976,0.000241,6.524612e-06,-1.126761e-05,7.114856e-06,9.014528,9.23457,9.038034,9.193496,9.076148,9.624924,9.65577,9.659416,9.445936,9.508602,0,0,0,0,0,0
2025/05/11 00:24:00.925,n,4.672909,43.67906,0.000209,1.064106e-05,-1.661259e-05,4.551237e-06,8.999842,9.22429,9.030684,9.194976,9.06297,9.624924,9.658536,9.658016,9.445936,9.498384,0,0,0,0,0,0
2025/05/11 00:25:00.932,n,4.642636,43.79654,0.00022,7.948515e-06,-2.745102e-05,5.802826e-06,8.992554,9.231594,9.021866,9.183214,9.058562,9.624924,9.65577,9.646254,9.445936,9.491016,0,0,0,0,0,0
2025/05/11 00:26:00.928,n,4.667828,43.8502,0.000215,7.314016e-06,-3.294447e-05,6.728254e-06,8.985218,9.227218,9.021866,9.17884,9.051244,9.624924,9.650174,9.650662,9.448686,9.483696,0,0,0,0,0,0
2025/05/11 00:27:00.931,n,4.639218,43.898836,0.000209,9.063328e-06,-3.294447e-05,4.559508e-06,8.97053,9.215506,9.008658,9.162686,9.046804,9.624924,9.647326,9.63166,9.448686,9.477822,0,0,0,0,0,0
2025/05/11 00:28:00.918,n,4.624081,43.95416,0.000199,6.294021e-06,-4.393138e-05,8.634374e-06,8.982274,9.193496,9.01012,9.161254,9.035122,9.624924,9.650174,9.643324,9.448686,9.48957,0,0,0,0,0,0
2025/05/11 00:29:00.916,n,4.603962,44.125152,0.000199,8.589088e-06,-6.01148e-05,6.292981e-06,8.97053,9.18912,8.999842,9.148062,9.02481,9.622174,9.65294,9.643324,9.451532,9.480736,0,0,0,0,0,0
2025/05/11 00:30:00.919,n,4.582089,44.100008,0.000199,7.444791e-06,-4.927636e-05,4.331685e-06,8.96765,9.18912,8.998378,9.15247,9.018938,9.627804,9.647326,9.638948,9.451532,9.48516,0,0,0,0,0,0
2025/05/11 00:31:00.917,n,4.614022,43.992732,0.000262,2.89449e-05,-5.774157e-06,3.256671e-05,8.983738,9.200848,9.016026,9.164166,9.038034,9.597056,9.622174,9.650662,9.423568,9.49248,0,0,0,0,0,0
2025/05/11 00:32:00.917,n,4.587166,43.994392,0.000225,1.106506e-05,-1.661259e-05,9.768296e-06,8.97497,9.194976,8.999842,9.162686,9.032178,9.599804,9.624924,9.643324,9.426318,9.48516,0,0,0,0,0,0
2025/05/11 00:33:00.918,n,4.588875,43.89044,0.000209,1.36691e-05,-2.745102e-05,6.471254e-06,8.958802,9.18616,8.992554,9.148062,9.016026,9.602652,9.630554,9.630196,9.434696,9.476358,0,0,0,0,0,0
2025/05/11 00:34:00.921,n,4.56197,43.78648,0.000209,1.038596e-05,-5.476981e-05,8.402036e-06,8.960218,9.183214,8.988146,9.14362,9.004282,9.605402,9.630554,9.630196,9.437542,9.47932,0,0,0,0,0,0
2025/05/11 00:35:00.924,n,4.545124,43.793172,0.000188,8.081013e-06,-6.560825e-05,4.81545e-06,8.947058,9.172936,8.971994,9.140726,8.991058,9.597056,9.630554,9.619914,9.437542,9.469038,0,0,0,0,0,0
