"Timestamp","TZ","SWC_1_1_1","TS_1_1_1","SWC_2_1_1","TS_2_1_1","SWC_3_1_1","TS_3_1_1","SWC_4_1_1","TS_4_1_1","SWC_5_1_1","TS_5_1_1","G_1_1_1","G_2_1_1","G_3_1_1","G_4_1_1","G_5_1_1","G_6_1_1","G_7_1_1","G_8_1_1","G_9_1_1","G_10_1_1"
2025/04/01 00:00:00.974,n,6,5.8,6.8,5.9,8.7,6.1,15.3,6,6.3,6,2.789552,3.087691,1.870075,-5.514577,2.224043,1.922056,2.224043,-126.51058,-216.71632,-363.10964
2025/04/01 00:30:00.977,n,6,5.8,7,5.8,8.6,6,15.2,5.9,8.6,6,0.843629,1.413893,0.538012,-8.676706,0.841643,-0.288747,0.558344,-118.807,-216.99726,-369.9696
2025/04/01 01:00:00.977,n,5.9,5.6,7,5.8,8.7,5.9,15,5.8,8.8,5.9,-0.022185,1.399884,0.251657,-2.620121,0.261167,-1.402027,-0.022133,-115.39884,-196.12558,-349.16856
2025/04/01 01:30:00.985,n,6,5.5,6.8,5.7,8.7,5.8,15.2,5.8,6.3,5.8,0.535318,2.525612,0.514611,0.26644,0.825014,-0.297633,0.534058,-119.96722,-199.81042,-362.8828
2025/04/01 02:00:00.966,n,6,5.5,6.9,5.6,8.8,5.6,15.2,5.7,6.3,5.8,-1.71328,-0.025,-1.647008,-9.277926,-1.433605,-2.799907,-1.709247,-102.58366,-186.28116,-356.6312
2025/04/01 02:30:00.985,n,5.8,5.4,6.8,5.5,8.7,5.5,15.1,5.6,8.6,5.7,-0.008394,1.970296,-0.00807,-8.384732,0.267268,-1.957127,-0.291674,-99.728088,-176.40226,-347.80676
2025/04/01 03:00:00.986,n,6,5.2,6.7,5.4,8.6,5.4,15,5.4,6.3,5.6,-0.024943,2.517882,0.241627,-16.501544,0.8097,-1.419918,-0.024884,-85.495872,-162.04414,-340.44872
2025/04/01 03:30:00.970,n,5.9,5.1,6.8,5.2,8.6,5.3,15,5.3,6.3,5.5,1.103253,3.661847,1.333561,-6.088657,1.659598,-0.578204,1.383956,-95.770392,-164.6039,-343.6248
2025/04/01 04:00:00.983,n,5.9,5,6.7,5.1,8.6,5.1,15,5.2,6.3,5.4,-1.134312,2.250852,-0.551846,-8.098186,0.269541,-1.681887,-0.289401,-102.89136,-172.21824,-351.91016
2025/04/01 04:30:00.991,n,6,4.9,6.8,5.1,8.7,5.1,15,5.1,6.3,5.3,-1.418999,1.956407,-0.559916,0.553481,-0.864374,-1.970753,-0.581075,-96.350928,-170.83532,-355.07148
2025/04/01 05:00:00.975,n,6,4.8,6.8,5,8.6,5,14.8,5.1,6.2,5.2,-4.795914,-2.287084,-4.610399,-15.922406,-4.508981,-6.133824,-4.508981,-93.496464,-162.36424,-347.658
