"Timestamp","TZ","TA_1_1_1","RH_1_1_1","PPFD_BC_IN_1_1_1","PPFD_BC_IN_1_1_1_SD","PPFD_BC_IN_1_1_2","PPFD_BC_IN_1_1_2_SD","TS_6_1_1","TS_6_2_1","TS_7_1_1","TS_7_2_1","TS_8_1_1","TS_8_2_1","TS_9_1_1","TS_9_2_1","TS_10_1_1","TS_10_2_1","P_1_2_1","P_1_3_1","P_1_4_1","1160CV","1038CV","1161CV"
2025/04/01 23:46:00.917,n,4.042317,58.159828,0.000222,8.820024e-06,-3.256866e-05,8.942368e-06,6.004259,6.021958,5.885019,5.917361,6.101417,6.326102,6.236984,6.094071,6.005543,5.989551,0,0,0,0,0,0
2025/04/01 23:47:00.919,n,4.057453,58.419252,0.000201,1.068177e-05,-4.340709e-05,4.691399e-06,5.988072,6.005754,5.871724,5.905626,6.083735,6.326102,6.23973,6.083735,6.000034,5.98071,0,0,0,0,0,0
2025/04/01 23:48:00.922,n,4.065804,58.094104,0.000217,6.843524e-06,-4.340709e-05,7.865421e-06,5.989551,6.005754,5.859926,5.907089,6.083735,6.323258,6.231295,6.082271,5.988902,5.973348,0,0,0,0,0,0
2025/04/01 23:49:00.922,n,4.040657,57.96432,0.000222,4.685837e-06,-3.791364e-05,6.160758e-06,5.992477,6.004259,5.86589,5.914434,6.083735,6.314904,6.225753,6.085263,5.988902,5.983651,0,0,0,0,0,0
2025/04/01 23:50:00.926,n,3.992073,57.14972,0.000207,7.94949e-06,-5.439399e-05,7.14952e-06,5.989551,6.010159,5.864362,5.911493,6.085263,6.326102,6.234139,6.09108,6.000034,5.977769,0,0,0,0,0,0
2025/04/01 23:51:00.932,n,3.941731,57.808116,0.000196,1.092287e-05,-5.973897e-05,6.547268e-06,5.979247,6.005754,5.861421,5.914434,6.070472,6.314904,6.242511,6.070472,5.997255,5.963043,0,0,0,0,0,0
2025/04/01 23:52:00.913,n,3.94339,57.597572,0.000212,1.021956e-05,-6.523242e-05,4.924578e-06,5.974811,6.001318,5.854059,5.907089,6.0779,6.326102,6.225753,6.067596,6.000034,5.976273,0,0,0,0,0,0
2025/04/01 23:53:00.915,n,3.906475,58.099036,0.000196,8.55548e-06,-7.057741e-05,6.706492e-06,5.963043,5.993955,5.85258,5.890886,6.066132,6.320511,6.234139,6.060232,6.002781,5.961549,0,0,0,0,0,0
2025/04/01 23:54:00.918,n,3.921612,58.39464,0.000196,6.457139e-06,-6.523242e-05,7.052609e-06,5.963043,5.988072,5.840814,5.887895,6.063142,6.323258,6.23973,6.064605,6.008404,5.96748,0,0,0,0,0,0
2025/04/01 23:55:00.923,n,3.901497,58.724428,0.000201,6.377216e-06,-8.141584e-05,6.873191e-06,5.964539,5.983651,5.842277,5.887895,6.061664,6.320511,6.236984,6.064605,6.005543,5.961549,0,0,0,0,0,0
2025/04/01 23:56:00.921,n,3.882992,58.28302,0.000167,1.165672e-05,-0.000103,8.472594e-06,5.955666,5.974811,5.845218,5.890886,6.046938,6.323258,6.242511,6.069059,6.01679,5.963043,0,0,0,0,0,0
2025/04/01 23:57:00.923,n,3.852814,58.399576,0.00018,1.209223e-05,-9.774772e-05,7.307522e-06,5.952708,5.979247,5.842277,5.89529,6.051392,6.317748,6.228532,6.066132,6.008404,5.952708,0,0,0,0,0,0
2025/04/01 23:58:00.925,n,3.839386,57.342444,0.000162,9.28442e-06,-0.000103,7.610618e-06,5.951245,5.96748,5.826057,5.87322,6.032262,6.326102,6.236984,6.049928,6.005543,5.951245,0,0,0,0,0,0
2025/04/01 23:59:00.927,n,3.815899,57.852552,0.000152,1.154401e-05,-0.000109,6.277167e-06,5.948336,5.973348,5.826057,5.882061,6.035156,6.323258,6.231295,6.063142,6.005543,5.949799,0,0,0,0,0,0
2025/04/02 00:00:00.929,n,3.767315,58.310952,0.000136,1.298541e-05,-0.000114,6.943133e-06,5.939495,5.97187,5.817217,5.876161,6.021958,6.326102,6.236984,6.052838,6.008404,5.949799,0,0,0,0,0,0
2025/04/02 00:01:00.915,n,3.811386,58.439604,0.000306,3.111261e-05,3.773965e-05,3.02791e-05,5.997337,6.028248,5.880988,5.926656,6.096037,6.253823,6.175709,6.098898,5.950075,6.00764,0,0,0,0,0,0
2025/04/02 00:02:00.915,n,3.767784,58.862852,0.000291,1.298809e-05,1.591431e-05,5.752536e-06,5.985569,6.020918,5.87808,5.928134,6.091601,6.264955,6.175709,6.098898,5.961207,6.001773,0,0,0,0,0,0
2025/04/02 00:03:00.916,n,3.774521,59.655036,0.000236,1.668435e-05,5.075876e-06,7.600936e-06,5.972339,6.010582,5.869221,5.906049,6.079768,6.273327,6.186842,6.088609,5.961207,5.997337,0,0,0,0,0,0
