"Timestamp","TZ","TA_1_1_1","RH_1_1_1","PPFD_BC_IN_1_1_1","PPFD_BC_IN_1_1_1_SD","PPFD_BC_IN_1_1_2","PPFD_BC_IN_1_1_2_SD","TS_6_1_1","TS_6_2_1","TS_7_1_1","TS_7_2_1","TS_8_1_1","TS_8_2_1","TS_9_1_1","TS_9_2_1","TS_10_1_1","TS_10_2_1","P_1_2_1","P_1_3_1","P_1_4_1","1160CV","1038CV","1161CV"
2025/05/15 23:46:01.167,n,7.807392,60.678828,0.008163,0.000251,0.008189,0.000216,9.394124,9.281356,9.317924,9.260858,9.822876,9.849134,9.851902,9.458544,9.597382,9.417566,0,0,0,0,0,0
2025/05/15 23:47:00.920,n,7.633564,62.08508,0.008573,0.000197,0.008499,9.83517e-05,9.40587,9.303332,9.322364,9.27114,9.809714,9.843506,9.837974,9.452672,9.597382,9.40878,0,0,0,0,0,0
2025/05/15 23:48:00.920,n,7.531464,60.541328,0.008835,7.570211e-05,0.009004,0.000181,9.404404,9.29746,9.312084,9.276946,9.808216,9.846354,9.846354,9.443886,9.591752,9.411724,0,0,0,0,0,0
2025/05/15 23:49:00.926,n,7.449532,62.33044,0.009497,0.000204,0.010045,0.00037,9.395588,9.298924,9.310604,9.269674,9.81557,9.849134,9.840756,9.443886,9.586124,9.40878,0,1,1,0,0,0
2025/05/15 23:50:00.925,n,7.342449,63.207588,0.009019,0.000198,0.009671,0.000161,9.386802,9.294546,9.310604,9.274018,9.803874,9.846354,9.83236,9.446848,9.586124,9.413124,0,0,0,0,0,0
2025/05/15 23:51:00.931,n,7.303974,63.90324,0.008125,0.000297,0.009053,0.000214,9.380962,9.287178,9.303332,9.259394,9.809714,9.854748,9.849134,9.438032,9.605776,9.40878,0,1,1,0,0,0
2025/05/15 23:52:00.915,n,7.240353,65.034692,0.008683,0.00018,0.009172,0.000101,9.389714,9.279922,9.309204,9.26377,9.79071,9.851902,9.840756,9.451256,9.602896,9.417566,0,0,0,0,0,0
2025/05/15 23:53:00.915,n,7.128144,65.7134,0.009613,0.000301,0.010305,0.000304,9.382426,9.275482,9.298924,9.265234,9.771674,9.854748,9.849134,9.448312,9.605776,9.399962,0,1,1,0,0,0
2025/05/15 23:54:00.918,n,7.109738,65.895432,0.008383,0.000355,0.009226,0.000426,9.379498,9.275482,9.291604,9.25645,9.774586,9.857498,9.851902,9.446848,9.611374,9.397034,0,1,1,0,0,0
2025/05/15 23:55:00.917,n,7.061154,65.9572,0.009224,0.000282,0.009823,0.000264,9.363376,9.281356,9.300388,9.257914,9.771674,9.863128,9.854748,9.440942,9.611374,9.401444,0,0,0,0,0,0
