"Timestamp","TZ","SWC_1_1_1","TS_1_1_1","SWC_2_1_1","TS_2_1_1","SWC_3_1_1","TS_3_1_1","SWC_4_1_1","TS_4_1_1","SWC_5_1_1","TS_5_1_1","G_1_1_1","G_2_1_1","G_3_1_1","G_4_1_1","G_5_1_1","G_6_1_1","G_7_1_1","G_8_1_1","G_9_1_1","G_10_1_1"
2025/05/11 00:00:00.984,n,2,9,4.3,9.1,4.7,9.2,5.3,9.4,4.7,9.5,-3.118609,-1.440343,-3.263581,4.3077,-3.38691,-5.014975,-3.945852,10.621846,-1.709159,-113.76898
2025/05/11 00:30:00.974,n,2,8.9,4.4,9,4.7,9,5.4,9.2,4.7,9.4,0.247872,2.51438,0.50389,7.186367,0.247289,-0.589223,-0.311653,4.801232,-5.663046,-118.05562
2025/05/11 01:00:00.980,n,2.1,8.7,4.3,8.8,4.7,8.9,5.3,9,4.7,9.2,-3.128322,-0.885872,-2.726952,2.568807,-2.546703,-4.471013,-3.396601,2.243054,-9.874808,-131.9755
2025/05/11 01:30:00.992,n,2,8.6,4.4,8.7,4.7,8.8,5.4,8.9,4.8,9.1,-0.601273,2.231166,0.506541,4.868212,0.25004,-1.7012,-0.308902,10.78518,-0.602229,-125.17194
2025/05/11 02:00:00.971,n,2,8.4,4.4,8.6,4.7,8.6,5.3,8.8,4.8,9,-1.703567,1.113288,-1.63767,6.047457,-2.549455,-2.524905,-2.825097,-3.157557,-12.68333,-137.3854
2025/05/11 02:30:00.982,n,2,8.3,4.3,8.5,4.6,8.4,5.3,8.6,4.7,8.8,-0.027701,2.801096,0.511959,2.568807,1.090248,-0.580929,-0.303279,3.666397,-6.223477,-134.84948
2025/05/11 03:00:00.985,n,2,8.100001,4.3,8.4,4.7,8.3,5.3,8.5,4.8,8.7,-1.156018,1.65701,-0.845695,16.715684,-0.877654,-2.537464,-1.995537,2.530712,-9.037044,-143.10746
2025/05/11 03:30:00.979,n,2,7.9,4.4,8.2,4.8,8.100001,5.4,8.3,4.8,8.5,-3.38243,0.272706,-2.167036,5.188927,-2.80787,-4.449093,-3.93341,11.948938,-0.289944,-137.70108
2025/05/11 04:00:00.974,n,2,7.8,4.4,8,4.8,7.9,5.3,8.100001,4.8,8.4,-4.244047,-1.445294,-3.541291,0.836944,-3.675115,-5.861547,-5.083955,13.634662,3.34397,-136.61086
2025/05/11 04:30:00.982,n,2,7.6,4.2,7.9,4.8,7.7,5.4,8,4.8,8.3,-2.544438,0.544688,-2.446014,1.716814,-1.703864,-3.340552,-3.663989,16.500428,7.582997,-131.20798
2025/05/11 05:00:00.968,n,2,7.5,4.4,7.8,4.7,7.6,7.7,7.8,4.8,8.100001,-3.691821,-0.33261,-3.283409,7.760077,-3.131845,-4.769949,-4.533028,0.808651,-5.112103,-135.79008
2025/05/11 05:30:00.983,n,2,7.3,4.2,7.7,4.8,7.5,7.9,7.7,4.7,8,-5.940539,-2.30363,-4.640949,-2.060719,-5.09197,-6.430628,-6.209854,14.474302,7.556093,-126.40122
2025/05/11 06:00:00.978,n,1.9,7.3,4.2,7.6,4.8,7.5,7.8,7.7,4.8,8,-0.606549,1.64614,-0.317482,9.204778,-0.605122,-1.152854,-1.447363,9.916492,1.637093,-131.80834
2025/05/11 06:30:00.976,n,1.9,7.3,4.3,7.6,4.7,7.6,7.8,7.7,4.8,8,1.387221,3.661847,1.599166,18.47123,0.549371,1.09764,0.258415,4.532532,-2.55401,-136.30304
2025/05/11 07:00:00.968,n,1.9,7.3,4.3,7.8,4.7,7.7,5.4,7.8,4.8,8.100001,1.947482,3.082135,1.87215,5.75314,1.659598,2.477748,1.942897,23.603776,19.384722,-107.86534
2025/05/11 03:30:00.971,n,2,8.3,4.3,8.8,4.2,9.6,5.4,9,4.6,9.2,14.290248,12.413322,13.737474,41.343412,13.980966,16.341146,14.256608,24.764374,8.101871,-31.358406
2025/05/12 10:30:00.989,n,2,8.4,4.3,8.9,4.4,10,5.4,9.1,4.7,9.6,11.252824,7.646038,8.921416,28.074556,9.534194,13.61304,10.384092,49.048588,81.437768,115.5496
2025/05/12 11:00:00.974,n,1.9,8.6,4.3,9.1,4.4,10,7.7,9.3,4.7,9.8,9.826748,5.645549,7.004537,13.873776,8.119133,11.658046,9.520316,22.504306,32.672802,5.936908
2025/05/13 12:00:00.990,n,1.9,9.2,4.2,9.7,4.2,11.7,5.5,10.1,4.5,10.1,15.756374,9.638678,12.180962,38.785832,13.759158,18.070306,17.970364,31.087994,41.148576,44.581576
2025/05/13 12:30:00.966,n,1.8,9.4,4.2,9.8,4,11.7,5.5,10.3,4.5,10.3,11.219486,5.625983,9.154974,40.474152,8.658694,13.587684,12.027658,36.165824,52.647264,60.158868
2025/05/13 13:00:00.988,n,2,9.6,4.3,10,3.9,11.7,5.5,10.6,4.5,10.9,18.249608,10.155466,14.024406,32.95066,14.554382,19.419016,16.522164,33.031356,48.703828,60.437744
2025/05/13 13:30:00.984,n,2,9.9,4.5,10.3,4.2,11.9,5.4,10.9,4.5,11.3,22.4548,12.983856,17.255364,44.499744,17.631794,22.186222,20.158516,41.570812,56.290308,69.50064
2025/05/13 14:00:00.982,n,2,10,4.4,10.4,4,11.8,5.4,11.4,4.4,11.3,20.791286,12.730716,17.28672,97.166128,16.822094,20.542604,18.506574,48.448356,94.050824,139.8493
2025/05/13 14:30:00.984,n,1.9,10.1,4.5,10.5,3.9,11.8,5.4,11.9,4.5,11.4,19.946938,13.57311,17.279226,84.732128,17.656558,20.261916,17.373258,68.6706,159.85922,247.14706
2025/05/13 15:00:00.982,n,2,10.3,4.2,10.8,3.9,11.8,5.5,11.8,4.5,11.4,19.102828,12.151004,16.194786,-35.651456,16.247838,17.213666,16.531138,33.040474,75.179216,135.30206
2025/05/13 15:30:00.976,n,2,10.6,4.3,10.9,4.1,11.8,5.4,11.7,4.5,11.4,17.130404,11.022498,14.852004,21.670734,15.413254,15.264832,14.838998,49.000584,77.147088,93.912056
2025/05/13 16:00:00.989,n,2,10.6,4.3,11,4.1,11.8,5.4,11.6,4.5,11.4,13.19323,7.899783,11.33273,37.586108,12.595574,12.201298,11.76099,24.484858,38.8504,47.378336
2025/05/13 16:30:00.977,n,2,10.6,4.3,10.9,3.9,11.7,7.7,11.5,4.4,11.4,12.065034,7.613792,9.98257,11.257848,10.918748,10.813606,10.359806,33.608252,41.102692,40.011336
