"Timestamp","TZ","TA_1_1_1","RH_1_1_1","PPFD_BC_IN_1_1_1","PPFD_BC_IN_1_1_1_SD","PPFD_BC_IN_1_1_2","PPFD_BC_IN_1_1_2_SD","TS_6_1_1","TS_6_2_1","TS_7_1_1","TS_7_2_1","TS_8_1_1","TS_8_2_1","TS_9_1_1","TS_9_2_1","TS_10_1_1","TS_10_2_1","P_1_2_1","P_1_3_1","P_1_4_1","1160CV","1038CV","1161CV"
2025/06/28 23:46:00.913,n,21.033496,62.60046,0.000199,9.085822e-06,-3.874647e-05,5.398119e-06,17.104188,16.711088,16.319014,16.043762,17.550192,17.44675,17.483306,16.702386,16.43491,15.898802,0,0,0,0,0,0
2025/06/28 23:47:00.914,n,21.049854,62.260812,0.000204,1.088733e-05,-4.409145e-05,7.366629e-06,17.09121,16.705318,16.307408,16.032142,17.540082,17.44388,17.489014,16.68944,16.440518,15.88283,0,0,0,0,0,0
2025/06/28 23:48:00.913,n,21.03677,62.923408,0.00022,1.336324e-05,-3.325302e-05,8.700488e-06,17.09408,16.705318,16.31758,16.023456,17.54729,17.432498,17.480504,16.692276,16.44342,15.898802,0,0,0,0,0,0
2025/06/28 23:49:00.917,n,20.99414,63.2216,0.000225,9.584578e-06,-3.874647e-05,6.851907e-06,17.098448,16.703916,16.319014,16.032142,17.542922,17.44388,17.489014,16.692276,16.437748,15.893034,0,0,0,0,0,0
2025/06/28 23:50:00.917,n,20.954738,63.172724,0.000178,1.169113e-05,-4.95849e-05,5.403814e-06,17.092676,16.690842,16.308844,16.019136,17.535746,17.441042,17.483306,16.695178,16.44342,15.891566,0,0,0,0,0,0
2025/06/28 23:51:00.919,n,20.954738,62.98376,0.000178,1.191204e-05,-5.492988e-05,6.347164e-06,17.097012,16.693746,16.311776,16.016234,17.53144,17.44675,17.491852,16.696676,16.437748,15.893034,0,0,0,0,0,0
2025/06/28 23:52:00.908,n,20.94331,63.057048,0.000189,1.463774e-05,-6.042334e-05,4.810384e-06,17.084002,16.702386,16.290032,16.023456,17.519864,17.44675,17.494624,16.693746,16.44616,15.881414,0,0,0,0,0,0
2025/06/28 23:53:00.910,n,20.982616,62.9446,0.000189,1.114939e-05,-7.141024e-05,5.162289e-06,17.07383,16.68944,16.290032,16.030692,17.524232,17.455132,17.486146,16.685072,16.440518,15.87851,0,0,0,0,0,0
2025/06/28 23:54:00.909,n,20.979348,63.197236,0.000167,9.165524e-06,-7.141024e-05,5.162289e-06,17.082534,16.695178,16.29287,16.020584,17.516992,17.455132,17.497494,16.685072,16.449026,15.87851,0,0,0,0,0,0
2025/06/28 23:55:00.911,n,20.935058,63.64162,0.000189,9.662974e-06,-7.141024e-05,6.541272e-06,17.075328,16.692276,16.291466,16.019136,17.512624,17.455132,17.497494,16.673498,16.44342,15.872742,0,0,0,0,0,0
2025/06/28 23:56:00.919,n,20.91045,63.587908,0.000173,1.317739e-05,-8.774212e-05,7.772825e-06,17.070992,16.68944,16.295802,16.00608,17.518396,17.455132,17.500362,16.682234,16.454666,15.87706,0,0,0,0,0,0
2025/06/28 23:57:00.916,n,20.915382,63.434932,0.000178,8.247636e-06,-8.224868e-05,4.691003e-06,17.070992,16.686474,16.29287,16.01043,17.519864,17.455132,17.497494,16.680736,16.449026,15.87706,0,0,0,0,0,0
2025/06/28 23:58:00.917,n,20.925198,63.428436,0.000183,1.036155e-05,-7.690369e-05,5.388147e-06,17.072428,16.6793,16.29437,16.008996,17.505416,17.44949,17.497494,16.674996,16.457408,15.874178,0,0,0,0,0,0
2025/06/28 23:59:00.919,n,20.925198,63.29494,0.000178,1.129112e-05,-8.774212e-05,5.393779e-06,17.068088,16.680736,16.279892,16.003196,17.515528,17.44675,17.494624,16.6764,16.465916,15.87851,0,0,0,0,0,0
2025/06/29 00:00:00.921,n,20.918702,63.47888,0.000178,7.565971e-06,-9.308712e-05,6.046861e-06,17.06519,16.677866,16.284262,16.008996,17.509786,17.460772,17.503136,16.6764,16.454666,15.869824,0,0,0,0,0,0
2025/06/29 00:01:00.921,n,20.923634,63.304656,0.000215,3.753603e-05,-4.409145e-05,3.181969e-05,17.076766,16.696676,16.29437,16.020584,17.52707,17.424146,17.463642,16.692276,16.420894,15.890148,0,0,0,0,0,0
2025/06/29 00:02:00.924,n,20.905518,63.285124,0.00021,7.925075e-06,-6.042334e-05,8.157338e-06,17.075328,16.690842,16.297268,16.026372,17.518396,17.432498,17.480504,16.696676,16.437748,15.888648,0,0,0,0,0,0
2025/06/29 00:03:00.918,n,20.902248,63.26076,0.000194,7.288713e-06,-6.042334e-05,6.512894e-06,17.076766,16.677866,16.29287,16.014784,17.514094,17.432498,17.474894,16.686474,16.440518,15.87851,0,0,0,0,0,0
2025/06/29 00:04:00.922,n,20.90884,63.404024,0.000189,1.213095e-05,-7.141024e-05,7.513797e-06,17.072428,16.680736,16.29287,16.01043,17.508288,17.441042,17.483306,16.686474,16.449026,15.884332,0,0,0,0,0,0
2025/06/29 00:05:00.925,n,20.88916,63.249288,0.000173,9.30166e-06,-7.690369e-05,4.314951e-06,17.06519,16.672062,16.28713,16.004612,17.499646,17.44388,17.489014,16.686474,16.449026,15.884332,0,0,0,0,0,0
2025/06/29 00:06:00.924,n,20.877636,63.589568,0.000173,8.214361e-06,-8.774212e-05,4.529953e-06,17.06519,16.672062,16.285696,16.001728,17.502546,17.44388,17.486146,16.682234,16.44342,15.879946,0,0,0,0,0,0
2025/06/29 00:07:00.927,n,20.89082,63.353536,0.000173,1.076958e-05,-9.308712e-05,4.207706e-06,17.07383,16.674996,16.288598,15.997408,17.499646,17.45239,17.491852,16.68794,16.457408,15.881414,0,0,0,0,0,0
2025/06/29 00:08:00.928,n,20.875976,63.818868,0.000146,1.102623e-05,-0.000109,8.129626e-06,17.057916,16.660488,16.275558,16.003196,17.488134,17.455132,17.494624,16.6793,16.454666,15.87566,0,0,0,0,0,0
