"Timestamp","TZ","SWC_1_1_1","TS_1_1_1","SWC_2_1_1","TS_2_1_1","SWC_3_1_1","TS_3_1_1","SWC_4_1_1","TS_4_1_1","SWC_5_1_1","TS_5_1_1","G_1_1_1","G_2_1_1","G_3_1_1","G_4_1_1","G_5_1_1","G_6_1_1","G_7_1_1","G_8_1_1","G_9_1_1","G_10_1_1"
2025/04/22 00:00:00.978,n,4.4,10.3,5.1,10.4,5.3,10.9,9,10.8,9,10.4,9.26373,8.757756,8.359425,-1.768128,9.800864,9.152928,9.525222,-620.25072,-1003.2856,-1087.1628
2025/04/22 00:30:00.965,n,3.9,10.3,5,10.3,5.3,10.9,9.2,10.7,8.9,10.4,8.695794,7.350989,7.820836,-4.673316,8.675324,7.484666,7.84074,-639.42308,-1029.3906,-1122.3944
2025/04/22 01:00:00.967,n,3.4,10.3,5,10.2,5.4,10.8,9.3,10.6,6.1,10.4,7.007337,6.214753,5.932086,2.581758,7.55744,6.923523,6.707542,-664.91884,-1036.7778,-1118.095
2025/04/22 01:30:00.985,n,3.2,10.2,5.1,10.2,5.1,10.8,9.5,10.6,7.9,10.3,7.007337,5.928762,6.463297,3.442262,7.281798,6.642952,6.4319,-677.52664,-1087.9042,-1177.7204
2025/04/22 02:00:00.969,n,3.2,10.2,5.1,10.2,5.2,10.8,9.4,10.6,6.3,10.3,7.007337,5.650501,6.197692,-5.825917,6.990842,6.369964,6.707542,-670.36336,-1070.8542,-1167.0998
2025/04/22 02:30:00.976,n,3.2,10.2,5.1,10.1,5.3,10.7,9.6,10.5,7.6,10.3,6.170783,5.35678,5.113136,-7.562714,6.156257,5.543416,5.597315,-674.37672,-1082.5002,-1177.1394
2025/04/22 03:00:00.982,n,3,10.1,5.1,10.1,5.3,10.6,10.1,10.5,6.3,10.3,6.170783,5.070789,5.113136,-1.199722,6.156257,5.255262,5.02306,-706.19584,-1097.2822,-1187.7522
2025/04/22 03:30:00.966,n,3.1,10.1,4.9,10.1,5.3,10.6,10.3,10.5,6.1,10.2,5.034912,3.656291,4.301564,-9.015308,4.464118,3.867571,4.188475,-727.41368,-1129.3986,-1223.3246
2025/04/22 04:00:00.982,n,3.2,10.1,5.1,10,5.3,10.5,10.6,10.4,6.1,10.2,6.468542,5.370669,5.679738,-0.885544,5.611073,5.557041,5.894373,-730.262,-1152.9916,-1255.1722
2025/04/22 04:30:00.993,n,3.1,10,5.1,10,5.3,10.5,10.8,10.4,7.3,10.2,4.496117,3.67018,3.503249,-4.067041,4.485533,3.600625,3.918934,-739.43984,-1158.9644,-1253.4526
2025/04/22 05:00:00.977,n,3,9.9,4.9,9.9,5.3,10.4,10.9,10.3,6.1,10.1,7.556445,6.481783,6.459954,-17.150252,6.704073,6.639516,6.420773,-717.3916,-1146.7748,-1245.4678
2025/04/22 05:30:00.971,n,3,9.9,5,9.9,5.3,10.4,11.2,10.3,7.3,10.1,6.719891,5.62381,5.641004,-9.610974,6.420773,5.797802,5.854175,-724.85056,-1162.141,-1259.8146
2025/04/22 06:00:00.988,n,3,9.9,5,9.9,5.3,10.4,11.7,10.3,7.2,10.1,5.58402,5.059557,4.563826,-10.19517,5.570875,4.690683,5.011934,-648.02892,-1025.1432,-1108.9498
2025/04/22 06:30:00.971,n,3.2,9.9,5,9.9,5.3,10.4,11.8,10.3,6.1,10.1,7.848088,7.046036,7.264148,6.912279,6.979715,8.307778,6.979715,-673.8124,-1033.3836,-1113.8146
2025/04/22 07:00:00.985,n,3,9.9,5.1,9.9,5.3,10.5,11.9,10.3,6,10.1,10.096806,8.468264,9.167654,-0.919096,8.664198,9.695468,9.514096,-574.75396,-919.72344,-990.7756
2025/04/22 07:30:00.986,n,3.2,10,5,9.9,5.2,10.5,12.1,10.4,6.1,10.1,8.408348,7.339757,7.278904,15.604158,7.829613,8.86892,7.829613,-603.94416,-935.36648,-1002.504
2025/04/22 08:00:00.981,n,3.1,10,5,10,5.4,10.6,12.6,10.4,7.3,10.2,9.555972,7.081061,7.563185,15.04784,8.974536,9.995234,9.257834,-490.11144,-778.2092,-832.88064
2025/04/22 08:30:00.972,n,3.1,10.1,5,10.1,5.3,10.8,12.6,10.5,6.1,10.3,10.688966,8.206668,9.456546,10.118692,10.10486,11.675818,10.10486,-342.02444,-573.42236,-622.89696
2025/04/22 09:00:00.988,n,3,10.2,5,10.2,5.4,11,12.6,10.7,7.3,10.4,12.640644,10.465974,11.347486,9.53684,12.335244,14.726438,12.901844,-499.84992,-827.3144,-894.4356
2025/04/22 09:30:00.970,n,3,10.4,5.1,10.4,5.4,11.1,12.5,10.8,6.1,10.5,15.448304,12.149674,13.773558,15.022182,14.569696,17.204778,15.68758,-491.83232,-793.26992,-847.19832
