"Timestamp","TZ","SWC_1_1_1","TS_1_1_1","SWC_2_1_1","TS_2_1_1","SWC_3_1_1","TS_3_1_1","SWC_4_1_1","TS_4_1_1","SWC_5_1_1","TS_5_1_1","G_1_1_1","G_2_1_1","G_3_1_1","G_4_1_1","G_5_1_1","G_6_1_1","G_7_1_1","G_8_1_1","G_9_1_1","G_10_1_1"
2025/06/10 00:00:00.983,n,3.3,12.2,5.4,12.5,7.5,12.5,19.8,13.1,5.7,13,-1.716158,0.814616,-1.91538,-27.896188,-2.562017,-3.652048,-2.278717,-685.79176,-1135.9222,-1710.1014
2025/06/10 00:30:00.968,n,3.4,12.1,5.5,12.3,7.3,12.3,19.7,13,5.7,12.8,1.098936,4.059433,0.517838,-10.119308,0.820707,-0.567304,0.537407,-678.21,-1118.7202,-1691.821
2025/06/10 01:00:00.984,n,3.4,11.9,5.4,12.2,7.5,12.2,19.7,12.8,5.8,12.7,-0.016669,2.812207,-0.281629,-15.032544,-0.575571,-1.957719,-0.016629,-667.89156,-1101.381,-1668.77
2025/06/10 01:30:01.787,n,3.4,11.8,5.5,12.1,7.3,12.1,19.5,12.7,5.7,12.6,1.111528,3.67018,0.249582,-13.295748,0.549969,-0.843017,0.549969,-667.61156,-1096.277,-1658.715
2025/06/10 02:00:00.964,n,3.4,11.7,5.5,12,7.5,12,19.4,12.6,5.8,12.5,-3.385908,-0.302779,-2.981952,-19.650844,-3.65358,-5.840219,-3.377938,-665.60484,-1097.991,-1648.048
2025/06/10 02:30:00.982,n,3.5,11.5,5.4,11.9,7.5,11.9,19.7,12.4,5.7,12.4,-3.101941,0.555195,-2.435985,-23.124438,-3.93688,-4.452529,-2.52804,-677.07712,-1102.8186,-1649.4888
2025/06/10 03:00:00.980,n,3.4,11.5,5.4,11.8,7.5,11.8,19.6,12.3,5.7,12.2,-2.534005,0.841186,-2.17038,-16.761446,-2.252397,-3.618398,-1.969098,-682.52944,-1103.9562,-1652.665
2025/06/10 03:30:00.967,n,3.3,11.3,5.6,11.7,7.5,11.8,19.3,12.3,5.7,12.2,0.259624,3.090469,-0.016024,-25.137542,-0.299929,-1.123589,-0.016629,-657.58592,-1083.2012,-1629.0456
2025/06/10 04:00:00.970,n,3.4,11.3,5.5,11.7,7.5,11.7,19.3,12.2,5.7,12.2,1.948081,5.35521,2.14571,-22.540244,1.943496,0.825245,1.943496,-644.40248,-1061.0242,-1592.7606
2025/06/10 04:30:00.976,n,3.3,11.2,5.5,11.7,7.5,11.7,19.3,12.1,5.7,12.1,-0.878166,1.65858,-1.382786,-17.087096,-1.71834,-2.262936,-1.159398,-627.79876,-1020.9998,-1517.9924
2025/06/10 05:00:00.973,n,3.3,11.1,5.5,11.6,7.5,11.7,19.3,12.1,5.7,12,2.207106,5.051827,1.848748,-8.4189,1.642969,0.512445,1.918611,-579.40508,-935.01296,-1403.405
2025/06/10 05:30:00.975,n,3.5,11.1,5.5,11.6,7.5,11.7,19.4,12,5.7,12,2.620107,6.039753,3.32295,-6.091494,2.889581,2.588768,3.731823,-512.15944,-849.94216,-1265.1532
2025/06/10 06:00:00.979,n,3.4,11.1,5.6,11.6,7.5,11.8,19.3,12.1,5.7,12,5.897128,8.489882,6.473211,4.89757,5.883247,5.546023,7.284429,-517.12956,-849.73472,-1260.3274
2025/06/10 06:30:00.973,n,3.3,11.2,5.5,11.7,7.6,11.9,19.3,12.1,5.7,12.1,6.167905,7.626352,6.460531,-10.18666,5.303488,6.640108,6.153386,-501.20616,-829.31592,-1212.7224
2025/06/10 07:00:00.984,n,3.3,11.3,5.6,11.9,7.6,12.1,19.2,12.2,5.8,12.2,5.055778,5.934318,5.391422,6.937319,5.319519,6.382997,6.154104,-459.43068,-740.16888,-1082.2924
2025/06/10 07:30:00.979,n,3.4,11.4,5.6,12,7.5,12.3,19.1,12.4,5.7,12.3,7.85984,7.915846,7.555807,28.942214,7.558038,9.434092,8.966878,-279.97776,-476.16344,-721.35312
2025/06/10 08:00:00.970,n,3.4,11.6,5.4,12.1,7.5,12.6,19.3,12.6,5.7,12.4,6.181816,5.939873,6.208298,25.755662,5.883964,8.049126,7.292804,54.759584,49.892312,-0.019609
2025/06/10 08:30:00.984,n,3.4,11.9,5.5,12.4,7.6,12.8,19.1,12.7,5.7,12.6,10.397442,9.049304,9.99525,24.881588,10.089666,12.76789,10.648608,-29.15326,-87.649232,-185.1065
2025/06/10 09:00:00.978,n,3.5,12.1,5.6,12.6,7.5,13.1,19,13,5.7,12.8,11.233398,9.612952,10.525886,35.593848,10.64801,13.882,11.206952,-88.568728,-202.04026,-356.6552
2025/06/10 09:30:00.980,n,3.4,12.4,5.6,12.9,7.5,13.3,19,13.2,5.7,13.1,12.36495,10.188316,11.348064,42.2445,11.7769,15.273006,12.619142,56.164572,30.994872,-36.129212
2025/06/10 10:00:00.976,n,3.5,12.7,5.6,13.1,7.7,13.6,18.9,13.4,5.7,13.3,13.755528,11.02455,13.22344,18.783432,13.723148,17.488666,13.447506,-28.861226,-119.43852,-238.02692
